"Year","Region","County Name","District Name","District Number","Charter Status","Grade Level Name","Enrollment by Grade Level"
"2017-2018",04,"HARRIS COUNTY","ALDINE ISD",101902,"TRADITIONAL ISD/CSD","Grade  9",5125
"2017-2018",04,"HARRIS COUNTY","ALDINE ISD",101902,"TRADITIONAL ISD/CSD","Grade 10",4684
"2017-2018",04,"HARRIS COUNTY","ALDINE ISD",101902,"TRADITIONAL ISD/CSD","Grade 11",4183
"2017-2018",04,"HARRIS COUNTY","ALDINE ISD",101902,"TRADITIONAL ISD/CSD","Grade 12",3868
"2017-2018",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Early Education",25
"2017-2018",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Pre-kindergarten",27
"2017-2018",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Kindergarten",422
"2017-2018",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  1",397
"2017-2018",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  2",432
"2017-2018",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  3",405
"2017-2018",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  4",483
"2017-2018",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  5",478
"2017-2018",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  6",429
"2017-2018",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  7",454
"2017-2018",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  8",428
"2017-2018",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  9",471
"2017-2018",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade 10",449
"2017-2018",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade 11",425
"2017-2018",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade 12",393
"2017-2018",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Early Education",19
"2017-2018",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Pre-kindergarten",246
"2017-2018",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Kindergarten",346
"2017-2018",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  1",407
"2017-2018",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  2",373
"2017-2018",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  3",406
"2017-2018",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  4",382
"2017-2018",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  5",442
"2017-2018",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  6",407
"2017-2018",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  7",366
"2017-2018",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  8",365
"2017-2018",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  9",385
"2017-2018",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade 10",329
"2017-2018",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade 11",319
"2017-2018",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade 12",281
"2017-2018",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Early Education",211
"2017-2018",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Pre-kindergarten",2310
"2017-2018",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Kindergarten",3256
"2017-2018",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  1",3527
"2017-2018",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  2",3625
"2017-2018",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  3",3842
"2017-2018",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  4",3605
"2017-2018",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  5",3413
"2017-2018",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  6",3285
"2017-2018",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  7",3210
"2017-2018",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  8",3072
"2017-2018",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  9",3843
"2017-2018",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade 10",3335
"2017-2018",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade 11",3100
"2017-2018",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade 12",2629
"2017-2018",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Pre-kindergarten",115
"2017-2018",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Kindergarten",34
"2017-2018",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Grade  1",30
"2017-2018",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Grade  2",37
"2017-2018",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Grade  3",20
"2017-2018",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Grade  4",25
"2017-2018",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Grade  5",21
"2017-2018",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Grade  6",-9999999
"2017-2018",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Early Education",145
"2017-2018",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Pre-kindergarten",130
"2017-2018",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Kindergarten",1387
"2017-2018",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  1",1411
"2017-2018",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  2",1502
"2017-2018",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  3",1574
"2017-2018",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  4",1574
"2017-2018",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  5",1684
"2017-2018",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  6",1702
"2017-2018",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  7",1727
"2017-2018",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  8",1662
"2017-2018",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  9",1782
"2017-2018",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade 10",1652
"2017-2018",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade 11",1650
"2017-2018",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade 12",1577
"2017-2018",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Early Education",12
"2017-2018",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Pre-kindergarten",38
"2017-2018",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Kindergarten",82
"2017-2018",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  1",78
"2017-2018",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  2",88
"2017-2018",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  3",73
"2017-2018",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  4",78
"2017-2018",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  5",82
"2017-2018",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  6",92
"2017-2018",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  7",63
"2017-2018",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  8",94
"2017-2018",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  9",90
"2017-2018",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade 10",74
"2017-2018",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade 11",72
"2017-2018",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade 12",78
"2017-2018",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Pre-kindergarten",32
"2017-2018",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Kindergarten",46
"2017-2018",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  1",50
"2017-2018",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  2",51
"2017-2018",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  3",51
"2017-2018",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  4",48
"2017-2018",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  5",40
"2017-2018",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  6",53
"2017-2018",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  7",57
"2017-2018",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  8",42
"2017-2018",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  9",48
"2017-2018",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade 10",49
"2017-2018",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade 11",53
"2017-2018",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade 12",51
"2017-2018",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Early Education",19
"2017-2018",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Pre-kindergarten",84
"2017-2018",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Kindergarten",261
"2017-2018",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  1",225
"2017-2018",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  2",272
"2017-2018",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  3",273
"2017-2018",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  4",302
"2017-2018",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  5",281
"2017-2018",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  6",289
"2017-2018",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  7",297
"2017-2018",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  8",317
"2017-2018",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  9",284
"2017-2018",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade 10",273
"2017-2018",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade 11",292
"2017-2018",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade 12",260
"2017-2018",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Early Education",141
"2017-2018",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Pre-kindergarten",690
"2017-2018",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Kindergarten",1772
"2017-2018",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  1",1841
"2017-2018",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  2",1982
"2017-2018",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  3",1980
"2017-2018",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  4",2029
"2017-2018",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  5",1972
"2017-2018",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  6",1932
"2017-2018",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  7",1794
"2017-2018",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  8",1803
"2017-2018",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  9",2006
"2017-2018",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade 10",1795
"2017-2018",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade 11",1661
"2017-2018",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade 12",1454
"2017-2018",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2017-2018",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Pre-kindergarten",18
"2017-2018",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Kindergarten",52
"2017-2018",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  1",56
"2017-2018",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  2",48
"2017-2018",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  3",50
"2017-2018",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  4",55
"2017-2018",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  5",45
"2017-2018",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  6",56
"2017-2018",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  7",64
"2017-2018",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  8",52
"2017-2018",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  9",64
"2017-2018",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade 10",50
"2017-2018",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade 11",53
"2017-2018",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade 12",45
"2017-2018",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Early Education",151
"2017-2018",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Pre-kindergarten",1853
"2017-2018",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Kindergarten",2431
"2017-2018",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  1",2494
"2017-2018",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  2",2507
"2017-2018",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  3",2628
"2017-2018",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  4",2594
"2017-2018",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  5",2573
"2017-2018",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  6",2344
"2017-2018",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  7",2404
"2017-2018",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  8",2399
"2017-2018",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  9",2444
"2017-2018",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade 10",2259
"2017-2018",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade 11",2138
"2017-2018",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade 12",1849
"2017-2018",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Pre-kindergarten",70
"2017-2018",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Kindergarten",37
"2017-2018",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  1",37
"2017-2018",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  2",32
"2017-2018",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  3",31
"2017-2018",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  4",19
"2017-2018",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  5",33
"2017-2018",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  6",23
"2017-2018",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  7",19
"2017-2018",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  8",7
"2017-2018",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Pre-kindergarten",11
"2017-2018",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Kindergarten",17
"2017-2018",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  1",14
"2017-2018",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  2",16
"2017-2018",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  3",9
"2017-2018",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  4",8
"2017-2018",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  5",13
"2017-2018",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  6",11
"2017-2018",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  7",12
"2017-2018",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  8",9
"2017-2018",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  9",9
"2017-2018",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade 10",10
"2017-2018",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade 11",15
"2017-2018",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade 12",11
"2017-2018",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Pre-kindergarten",64
"2017-2018",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Kindergarten",46
"2017-2018",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  1",48
"2017-2018",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  2",44
"2017-2018",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  3",62
"2017-2018",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  4",50
"2017-2018",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  5",48
"2017-2018",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  6",58
"2017-2018",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  7",51
"2017-2018",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  8",42
"2017-2018",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2017-2018",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Pre-kindergarten",53
"2017-2018",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Kindergarten",96
"2017-2018",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  1",92
"2017-2018",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  2",96
"2017-2018",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  3",98
"2017-2018",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  4",103
"2017-2018",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  5",107
"2017-2018",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  6",110
"2017-2018",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  7",101
"2017-2018",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  8",92
"2017-2018",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  9",112
"2017-2018",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade 10",94
"2017-2018",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade 11",85
"2017-2018",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade 12",95
"2017-2018",06,"GRIMES COUNTY","ANDERSON-SHIRO CISD",093901,"TRADITIONAL ISD/CSD","Pre-kindergarten",36
"2017-2018",06,"GRIMES COUNTY","ANDERSON-SHIRO CISD",093901,"TRADITIONAL ISD/CSD","Kindergarten",63
"2017-2018",06,"GRIMES COUNTY","ANDERSON-SHIRO CISD",093901,"TRADITIONAL ISD/CSD","Grade  1",66
"2017-2018",06,"GRIMES COUNTY","ANDERSON-SHIRO CISD",093901,"TRADITIONAL ISD/CSD","Grade  2",54
"2017-2018",06,"GRIMES COUNTY","ANDERSON-SHIRO CISD",093901,"TRADITIONAL ISD/CSD","Grade  3",63
"2017-2018",06,"GRIMES COUNTY","ANDERSON-SHIRO CISD",093901,"TRADITIONAL ISD/CSD","Grade  4",57
"2017-2018",06,"GRIMES COUNTY","ANDERSON-SHIRO CISD",093901,"TRADITIONAL ISD/CSD","Grade  5",67
"2017-2018",06,"GRIMES COUNTY","ANDERSON-SHIRO CISD",093901,"TRADITIONAL ISD/CSD","Grade  6",66
"2017-2018",06,"GRIMES COUNTY","ANDERSON-SHIRO CISD",093901,"TRADITIONAL ISD/CSD","Grade  7",61
"2017-2018",06,"GRIMES COUNTY","ANDERSON-SHIRO CISD",093901,"TRADITIONAL ISD/CSD","Grade  8",62
"2017-2018",06,"GRIMES COUNTY","ANDERSON-SHIRO CISD",093901,"TRADITIONAL ISD/CSD","Grade  9",85
"2017-2018",06,"GRIMES COUNTY","ANDERSON-SHIRO CISD",093901,"TRADITIONAL ISD/CSD","Grade 10",65
"2017-2018",06,"GRIMES COUNTY","ANDERSON-SHIRO CISD",093901,"TRADITIONAL ISD/CSD","Grade 11",65
"2017-2018",06,"GRIMES COUNTY","ANDERSON-SHIRO CISD",093901,"TRADITIONAL ISD/CSD","Grade 12",50
"2017-2018",18,"ANDREWS COUNTY","ANDREWS ISD",002901,"TRADITIONAL ISD/CSD","Early Education",14
