System ID, System Name, Total, Grade PK,Grade KK, Grade 01,Grade 02,Grade 03,Grade 04,Grade 05,Grade 06,Grade 07,Grade 08,Grade 09,Grade 10,Grade 11,Grade 12
671,Haralson County,3484,184,254,280,231,257,276,245,250,229,243,270,288,232,245
672,Harris County,5275,233,347,352,364,362,390,374,395,373,427,440,413,428,377
673,Hart County,3480,98,238,275,253,283,294,268,255,267,257,267,256,257,212
674,Heard County,2054,127,136,142,146,152,159,135,142,143,136,160,177,151,148
675,Henry County,41930,270,2553,2797,2888,3036,3180,3202,3234,3320,3332,3903,3709,3380,3126
676,Houston County,29003,1128,2118,2109,2198,2253,2263,2214,2189,2159,2100,2342,2165,2001,1764
677,Irwin County,1760,93,109,117,136,153,144,112,149,129,133,150,111,126,98
678,Jackson County,7568,263,530,535,576,576,584,612,612,582,598,610,542,485,463
679,Jasper County,2422,131,194,171,176,196,186,164,183,161,188,203,187,145,137
680,Jeff Davis County,3143,167,223,218,226,261,236,230,242,226,215,217,241,217,224
779,Jefferson City,3620,120,250,256,274,282,269,250,290,289,269,318,254,266,233
681,Jefferson County,2685,162,187,183,187,195,202,185,160,194,231,212,233,203,151
682,Jenkins County,1172,69,91,83,86,93,98,95,72,71,91,80,86,88,69
683,Johnson County,1166,67,83,85,63,86,92,90,76,79,100,94,93,84,74
684,Jones County,5370,251,331,406,350,414,400,411,424,415,397,480,364,355,372
685,Lamar County,2736,137,193,207,216,200,201,205,211,207,186,199,214,178,182
686,Lanier County,1773,99,120,156,154,169,141,124,122,141,116,135,113,110,73
687,Laurens County,6484,341,442,492,481,506,484,473,525,483,469,502,475,421,390
688,Lee County,6447,290,438,439,469,489,461,476,533,505,462,561,485,452,387
689,Liberty County,10020,471,722,749,833,793,734,704,709,773,728,797,721,662,624
690,Lincoln County,1193,67,68,82,88,90,91,83,81,71,77,128,100,84,83
691,Long County,3582,178,266,286,306,297,279,263,255,261,248,273,230,256,184
692,Lowndes County,10681,391,846,766,828,813,824,787,819,845,757,838,784,728,655
693,Lumpkin County,3822,16,345,286,280,308,316,306,279,284,288,329,313,258,214
694,Macon County,1437,77,83,99,112,113,111,92,86,110,88,111,119,148,88
695,Madison County,4903,147,356,369,388,409,392,358,384,367,386,408,352,343,244
781,Marietta City,8932,59,726,739,762,803,760,742,678,659,644,867,624,503,366
696,Marion County,1458,65,118,107,125,93,116,111,105,77,90,124,129,92,106
697,McDuffie County,4133,148,298,335,350,323,332,302,321,278,266,362,304,298,216
698,McIntosh County,1416,75,90,99,90,122,112,117,104,99,94,174,74,92,74
699,Meriwether County,2813,185,215,222,210,230,227,210,171,192,175,264,189,173,150
700,Miller County,1036,61,78,79,79,67,96,79,71,69,82,80,77,52,66
701,Mitchell County,2412,141,187,197,193,214,190,197,176,174,169,164,149,124,137
702,Monroe County,4054,208,245,325,283,305,278,312,313,255,312,344,290,299,285
703,Montgomery County,917,53,60,52,71,71,65,65,68,73,62,75,72,57,73
704,Morgan County,3152,96,178,216,217,248,252,221,281,216,247,257,230,272,221
705,Murray County,7471,310,470,516,532,588,603,594,580,549,559,573,562,540,495
706,Muscogee County,31590,1099,2394,2441,2465,2578,2560,2350,2281,2192,2241,2551,2327,2105,2006
7991893,,173,4,5,1,7,7,11,6,13,10,13,14,19,24,39
7991894,,96,0,0,1,3,5,6,9,5,10,1,13,11,12,20
7991895,,89,2,6,4,4,1,5,7,9,5,6,5,14,9,12
707,Newton County,19682,732,1311,1348,1469,1512,1497,1549,1524,1479,1449,1723,1576,1400,1113
708,Oconee County,7503,52,490,496,553,517,580,582,625,565,617,652,627,582,565
709,Oglethorpe County,2112,32,166,152,135,149,148,170,169,181,167,192,155,174,122
710,Paulding County,29018,211,1932,2089,2062,2192,2231,2241,2300,2256,2405,2544,2398,2141,2016
711,Peach County,3639,91,283,298,298,276,279,297,293,264,253,298,260,225,224
784,Pelham City,1482,67,118,122,107,102,109,127,114,91,86,125,108,105,101
712,Pickens County,4403,78,312,279,339,308,366,336,326,304,378,410,372,302,293
713,Pierce County,3656,153,272,257,286,251,281,267,272,287,264,276,280,249,261
714,Pike County,3328,96,164,209,236,214,236,242,267,267,284,290,323,286,214
715,Polk County,7780,349,565,524,617,654,600,615,558,572,547,723,508,483,465
716,Pulaski County,1373,90,98,102,108,111,100,109,90,86,97,111,99,83,89
717,Putnam County,2965,143,220,224,240,286,219,248,215,184,201,279,173,182,151
718,Quitman County,333,18,22,22,27,25,20,31,22,22,33,27,27,21,16
719,Rabun County,2255,117,176,146,172,175,181,143,158,190,155,169,172,158,143
720,Randolph County,990,119,76,58,73,51,70,80,53,54,51,80,67,81,77
721,Richmond County,31159,1306,2406,2445,2541,2473,2584,2339,2110,2132,2163,2786,2140,2015,1719
722,Rockdale County,16561,434,1101,1113,1225,1231,1274,1215,1270,1215,1290,1409,1405,1202,1177
785,Rome City,6284,212,470,455,473,495,516,485,455,485,450,504,537,403,344
625,Savannah-Chatham County,38047,1611,3048,3175,3409,3390,3174,2993,2855,2670,2519,3202,2547,1997,1457
723,Schley County,1311,69,88,81,92,89,89,116,109,105,91,93,98,107,84
724,Screven County,2328,99,188,196,180,196,175,182,177,129,167,182,167,167,123
725,Seminole County,1538,71,121,95,102,110,119,101,124,111,143,124,112,96,109
786,Social Circle City,1732,68,116,98,115,120,126,131,151,147,127,125,144,146,118
7830410,State Charter Schools II- Atlanta Heights Charter School,742,0,96,103,102,89,83,80,81,62,46,0,0,0,0
7830613,State Charter Schools II- Brookhaven Innovation Academy,379,0,65,61,56,53,59,41,44,0,0,0,0,0,0
7830611,State Charter Schools II- Cirrus Charter Academy,467,0,48,57,53,55,59,59,64,45,27,0,0,0,0
7830610,State Charter Schools II- Coweta Charter Academy,695,0,94,113,122,101,75,66,60,28,36,0,0,0,0
7830310,State Charter Schools II- Fulton Leadership Academy,407,0,0,0,0,0,0,0,104,77,92,42,36,30,26
7830110,State Charter Schools II- Ivy Preparatory Academy at Gwinnett,145,0,0,0,0,0,0,0,46,50,49,0,0,0,0
7830614,State Charter Schools II- Liberty Tech Charter Academy,278,0,0,0,0,37,47,48,48,50,48,0,0,0,0
7830210,State Charter Schools II- Pataula Charter Academy,555,0,40,38,45,45,46,46,46,46,46,40,39,36,42
7830612,State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy,87,9,14,12,13,12,14,13,0,0,0,0,0,0,0
7830103,State Charter Schools II- Statesboro STEAM Academy,148,0,0,0,0,0,0,0,23,20,25,24,20,16,20
7820212,State Charter Schools- Cherokee Charter Academy,818,0,104,103,112,107,115,85,63,78,51,0,0,0,0
7820617,State Charter Schools- Dubois Integrity Academy,669,0,125,199,111,104,74,56,0,0,0,0,0,0,0
7820613,State Charter Schools- Foothills Charter High School (Central Office - Athens),853,0,0,0,0,0,0,0,0,0,0,207,219,184,243
7820412,State Charter Schools- Georgia Connections Academy,3987,0,124,137,153,193,224,238,353,394,399,465,503,451,353
7820120,State Charter Schools- Georgia Cyber Academy,14319,0,619,683,748,836,877,966,1179,1497,1512,1978,1642,993,789
7820616,State Charter Schools- Georgia School for Innovation and the Classics,635,0,72,70,76,71,81,88,88,89,0,0,0,0,0
7820119,State Charter Schools- Graduation Achievement Center Charter High School,1492,0,0,0,0,0,0,0,0,0,0,202,377,409,504
7820614,State Charter Schools- International Charter School of Atlanta,552,0,131,121,95,86,63,56,0,0,0,0,0,0,0
7820612,State Charter Schools- Ivy Preparatory Academy  Inc,417,0,43,44,43,64,46,44,56,45,32,0,0,0,0
7820108,State Charter Schools- Mountain Education Charter High School,1926,0,0,0,0,0,0,0,0,0,0,381,476,430,639
7820110,State Charter Schools- Odyssey Charter School,384,0,41,43,38,44,49,42,44,46,37,0,0,0,0
7820615,State Charter Schools- Scintilla Charter Academy,462,0,82,81,87,72,71,69,0,0,0,0,0,0,0
7820121,State Charter Schools- Utopian Academy for the Arts Charter School,269,0,0,0,0,0,0,0,112,81,76,0,0,0,0
727,Stephens County,4087,173,322,305,288,336,336,298,281,286,317,313,312,296,224
728,Stewart County,513,29,41,42,38,44,46,37,32,38,39,34,31,31,31
729,Sumter County,4700,254,345,357,391,395,353,348,347,316,310,408,313,309,254
730,Talbot County,491,22,40,35,41,38,39,24,36,34,35,43,37,40,27
731,Taliaferro County,153,8,14,6,14,12,12,13,9,10,13,14,8,10,10
732,Tattnall County,3762,218,281,291,300,293,299,283,288,269,284,283,249,221,203
733,Taylor County,1462,73,109,102,109,97,99,102,96,107,114,136,124,111,83
734,Telfair County,1741,114,133,130,117,128,109,134,113,134,124,147,120,124,114
735,Terrell County,1419,84,100,112,104,113,95,108,120,90,96,120,88,91,98
736,Thomas County,5847,350,370,394,425,422,447,410,420,429,442,535,442,426,335
745,Thomaston-Upson County,4180,140,283,297,308,292,306,337,278,286,313,388,343,318,291
789,Thomasville City,2935,198,221,237,221,244,235,199,212,215,189,249,195,156,164
737,Tift County,7763,332,599,580,579,599,625,644,560,533,552,625,577,517,441
738,Toombs County,3022,192,233,213,235,215,233,220,199,224,208,237,227,219,167
739,Towns County,1011,4,70,70,56,86,69,79,74,72,81,82,90,88,90
740,Treutlen County,1172,73,85,102,101,91,84,94,78,93,70,75,91,77,58
791,Trion City,1401,78,104,92,108,115,105,106,92,102,89,116,108,98,88
741,Troup County,12368,506,999,908,952,1008,970,940,911,835,867,1070,893,733,776
742,Turner County,1355,89,106,92,94,96,101,108,88,95,96,107,94,103,86
743,Twiggs County,852,44,49,64,67,71,64,50,63,47,66,79,60,71,57
744,Union County,2855,135,173,191,186,222,226,211,224,214,212,224,234,222,181
792,Valdosta City,8135,251,694,655,691,691,721,598,581,595,555,649,557,515,382
793,Vidalia City,2534,155,185,184,195,189,201,177,170,182,164,192,196,179,165
746,Walker County,8943,293,684,662,692,718,720,659,653,686,650,680,669,590,587
747,Walton County,14056,472,959,972,1067,1120,1047,1034,1060,1114,1037,1264,1058,959,893
748,Ware County,6176,341,519,482,487,509,481,474,468,438,399,424,432,374,348
749,Warren County,609,28,49,43,66,53,59,39,37,51,48,52,23,37,24
750,Washington County,3112,82,213,264,253,263,261,243,250,224,211,217,225,197,209
751,Wayne County,5524,260,398,425,433,436,436,379,415,415,416,468,387,333,323
752,Webster County,376,22,28,24,26,29,23,30,36,26,21,41,28,18,24
753,Wheeler County,1009,65,71,73,63,84,73,75,75,86,78,83,71,53,59
754,White County,3819,33,273,280,249,322,307,299,324,312,291,316,278,266,269
755,Whitfield County,13186,318,914,904,1039,995,1016,1011,1026,1031,1006,1143,1085,809,889
756,Wilcox County,1212,63,81,104,81,91,90,105,86,91,97,91,61,92,79
757,Wilkes County,1577,96,115,125,121,124,124,113,97,121,119,121,102,115,84
758,Wilkinson County,1452,66,99,114,118,100,118,122,98,97,104,105,104,109,98
759,Worth County,3329,145,237,268,287,266,262,245,224,242,212,281,242,203,215
 ,State-Wide Total,1764215,47430,127056,129819,134827,138525,137963,135220,132116,131827,130773,149913,136137,121182,111427
