"Year","Region","County Name","District Name","District Number","Charter Status","Grade Level Name","Gender Name","Gender Count"
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade  2","Female",38
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade  2","Male",57
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade  3","Female",61
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade  3","Male",34
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade  4","Female",46
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade  4","Male",46
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade  5","Female",43
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade  5","Male",42
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade  6","Female",40
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade  6","Male",60
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade  7","Female",43
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade  7","Male",46
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade  8","Female",38
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade  8","Male",54
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade  9","Female",35
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade  9","Male",46
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade 10","Female",48
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade 10","Male",41
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade 11","Female",42
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade 11","Male",52
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade 12","Female",46
"2016-2017",08,"CASS COUNTY","HUGHES SPRINGS ISD",034903,"TRADITIONAL ISD/CSD","Grade 12","Male",30
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Early Education","Female",0
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Early Education","Male",-9999999
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",10
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",14
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Kindergarten","Female",13
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Kindergarten","Male",18
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade  1","Female",15
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade  1","Male",14
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade  2","Female",16
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade  2","Male",14
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade  3","Female",20
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade  3","Male",12
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade  4","Female",16
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade  4","Male",11
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade  5","Female",16
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade  5","Male",18
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade  6","Female",14
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade  6","Male",16
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade  7","Female",13
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade  7","Male",8
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade  8","Female",15
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade  8","Male",23
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade  9","Female",17
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade  9","Male",30
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade 10","Female",17
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade 10","Male",25
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade 11","Female",23
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade 11","Male",14
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade 12","Female",24
"2016-2017",05,"LIBERTY COUNTY","HULL-DAISETTA ISD",146905,"TRADITIONAL ISD/CSD","Grade 12","Male",20
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Early Education","Female",46
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Early Education","Male",129
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",370
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",368
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Kindergarten","Female",1297
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Kindergarten","Male",1359
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade  1","Female",1434
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade  1","Male",1539
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade  2","Female",1535
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade  2","Male",1596
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade  3","Female",1505
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade  3","Male",1527
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade  4","Female",1507
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade  4","Male",1605
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade  5","Female",1518
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade  5","Male",1582
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade  6","Female",1585
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade  6","Male",1636
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade  7","Female",1558
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade  7","Male",1609
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade  8","Female",1572
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade  8","Male",1578
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade  9","Female",1767
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade  9","Male",1855
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade 10","Female",1540
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade 10","Male",1664
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade 11","Female",1562
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade 11","Male",1527
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade 12","Female",1412
"2016-2017",04,"HARRIS COUNTY","HUMBLE ISD",101913,"TRADITIONAL ISD/CSD","Grade 12","Male",1442
"2016-2017",20,"KERR COUNTY","HUNT ISD",133902,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",6
"2016-2017",20,"KERR COUNTY","HUNT ISD",133902,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",10
"2016-2017",20,"KERR COUNTY","HUNT ISD",133902,"TRADITIONAL ISD/CSD","Kindergarten","Female",8
"2016-2017",20,"KERR COUNTY","HUNT ISD",133902,"TRADITIONAL ISD/CSD","Kindergarten","Male",8
"2016-2017",20,"KERR COUNTY","HUNT ISD",133902,"TRADITIONAL ISD/CSD","Grade  1","Female",8
"2016-2017",20,"KERR COUNTY","HUNT ISD",133902,"TRADITIONAL ISD/CSD","Grade  1","Male",8
"2016-2017",20,"KERR COUNTY","HUNT ISD",133902,"TRADITIONAL ISD/CSD","Grade  2","Female",8
"2016-2017",20,"KERR COUNTY","HUNT ISD",133902,"TRADITIONAL ISD/CSD","Grade  2","Male",14
"2016-2017",20,"KERR COUNTY","HUNT ISD",133902,"TRADITIONAL ISD/CSD","Grade  3","Female",9
"2016-2017",20,"KERR COUNTY","HUNT ISD",133902,"TRADITIONAL ISD/CSD","Grade  3","Male",12
"2016-2017",20,"KERR COUNTY","HUNT ISD",133902,"TRADITIONAL ISD/CSD","Grade  4","Female",5
"2016-2017",20,"KERR COUNTY","HUNT ISD",133902,"TRADITIONAL ISD/CSD","Grade  4","Male",10
"2016-2017",20,"KERR COUNTY","HUNT ISD",133902,"TRADITIONAL ISD/CSD","Grade  5","Female",10
"2016-2017",20,"KERR COUNTY","HUNT ISD",133902,"TRADITIONAL ISD/CSD","Grade  5","Male",6
"2016-2017",20,"KERR COUNTY","HUNT ISD",133902,"TRADITIONAL ISD/CSD","Grade  6","Female",6
"2016-2017",20,"KERR COUNTY","HUNT ISD",133902,"TRADITIONAL ISD/CSD","Grade  6","Male",15
"2016-2017",20,"KERR COUNTY","HUNT ISD",133902,"TRADITIONAL ISD/CSD","Grade  7","Female",10
"2016-2017",20,"KERR COUNTY","HUNT ISD",133902,"TRADITIONAL ISD/CSD","Grade  7","Male",6
"2016-2017",20,"KERR COUNTY","HUNT ISD",133902,"TRADITIONAL ISD/CSD","Grade  8","Female",5
"2016-2017",20,"KERR COUNTY","HUNT ISD",133902,"TRADITIONAL ISD/CSD","Grade  8","Male",-9999999
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Early Education","Female",-9999999
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Early Education","Male",-9999999
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",21
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",19
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Kindergarten","Female",56
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Kindergarten","Male",58
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade  1","Female",61
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade  1","Male",53
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade  2","Female",44
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade  2","Male",79
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade  3","Female",55
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade  3","Male",71
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade  4","Female",69
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade  4","Male",63
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade  5","Female",73
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade  5","Male",61
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade  6","Female",50
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade  6","Male",62
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade  7","Female",65
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade  7","Male",77
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade  8","Female",54
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade  8","Male",51
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade  9","Female",75
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade  9","Male",84
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade 10","Female",64
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade 10","Male",78
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade 11","Female",64
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade 11","Male",71
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade 12","Female",72
"2016-2017",07,"ANGELINA COUNTY","HUNTINGTON ISD",003904,"TRADITIONAL ISD/CSD","Grade 12","Male",70
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Early Education","Female",10
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Early Education","Male",18
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",148
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",177
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Kindergarten","Female",212
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Kindergarten","Male",208
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade  1","Female",222
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade  1","Male",249
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade  2","Female",252
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade  2","Male",262
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade  3","Female",225
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade  3","Male",270
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade  4","Female",266
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade  4","Male",271
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade  5","Female",266
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade  5","Male",259
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade  6","Female",289
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade  6","Male",281
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade  7","Female",286
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade  7","Male",272
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade  8","Female",321
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade  8","Male",258
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade  9","Female",288
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade  9","Male",323
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade 10","Female",331
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade 10","Male",272
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade 11","Female",301
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade 11","Male",232
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade 12","Female",238
"2016-2017",06,"WALKER COUNTY","HUNTSVILLE ISD",236902,"TRADITIONAL ISD/CSD","Grade 12","Male",253
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Early Education","Female",44
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Early Education","Male",90
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",332
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",322
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Kindergarten","Female",820
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Kindergarten","Male",882
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade  1","Female",809
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade  1","Male",922
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade  2","Female",915
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade  2","Male",948
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade  3","Female",823
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade  3","Male",933
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade  4","Female",861
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade  4","Male",937
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade  5","Female",850
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade  5","Male",925
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade  6","Female",787
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade  6","Male",878
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade  7","Female",858
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade  7","Male",934
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade  8","Female",782
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade  8","Male",880
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade  9","Female",774
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade  9","Male",857
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade 10","Female",843
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade 10","Male",886
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade 11","Female",820
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade 11","Male",838
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade 12","Female",755
"2016-2017",11,"TARRANT COUNTY","HURST-EULESS-BEDFORD ISD",220916,"TRADITIONAL ISD/CSD","Grade 12","Male",815
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Early Education","Female",22
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Early Education","Male",43
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",94
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",94
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Kindergarten","Female",264
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Kindergarten","Male",250
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Grade  1","Female",268
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Grade  1","Male",243
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Grade  2","Female",261
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Grade  2","Male",279
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Grade  3","Female",292
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Grade  3","Male",296
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Grade  4","Female",256
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Grade  4","Male",241
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Grade  5","Female",249
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Grade  5","Male",285
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Grade  6","Female",251
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Grade  6","Male",320
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Grade  7","Female",248
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Grade  7","Male",272
"2016-2017",13,"WILLIAMSON COUNTY","HUTTO ISD",246906,"TRADITIONAL ISD/CSD","Grade  8","Female",265
