School Year,LEA TYPE,LEA Name,School Name,Total K-12,K,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Female,Male,American Indian,AfAm/Black,Asian,Hispanic,Multiple Race,Pacific Islander,White,Economically Disadvantaged,English Learner,Student With a Disability,Homeless,Preschool
2020,District,Tooele District,Clarke N. Johnsen Jr High,901,0,0,0,0,0,0,0,446,455,0,0,0,0,441,460,6,13,5,113,13,17,734,211,32,106,27,0
2020,District,Tooele District,Copper Canyon School,397,49,58,51,59,62,54,64,0,0,0,0,0,0,190,207,5,2,5,74,13,3,295,225,29,62,24,0
2020,District,Tooele District,Dugway,111,10,6,7,11,6,4,7,14,9,10,14,6,7,46,65,8,2,3,14,4,0,80,36,6,21,8,0
2020,District,Tooele District,Early Learning Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,127
2020,District,Tooele District,Grantsville High,962,0,0,0,0,0,0,0,0,0,272,237,235,218,470,492,5,4,3,80,13,7,850,180,6,142,45,0
2020,District,Tooele District,Grantsville Jr High,464,0,0,0,0,0,0,0,235,229,0,0,0,0,238,226,0,2,2,39,3,2,416,112,10,60,30,0
2020,District,Tooele District,Grantsville School,804,94,104,129,119,108,123,127,0,0,0,0,0,0,388,416,5,2,2,60,16,3,716,269,9,84,45,68
2020,District,Tooele District,Ibapah School,34,5,3,5,5,7,3,6,0,0,0,0,0,0,23,11,21,0,0,0,0,0,13,31,0,4,4,0
2020,District,Tooele District,Middle Canyon School,646,77,86,88,90,102,108,95,0,0,0,0,0,0,305,341,2,5,3,106,14,17,499,201,60,66,17,0
2020,District,Tooele District,Northlake School,609,83,92,88,89,75,93,89,0,0,0,0,0,0,285,324,6,6,3,117,22,6,449,275,55,79,58,0
2020,District,Tooele District,Old Mill School,592,98,90,80,80,93,79,72,0,0,0,0,0,0,300,292,4,3,1,63,15,11,495,125,15,56,15,50
2020,District,Tooele District,Overlake School,535,68,81,76,74,65,83,88,0,0,0,0,0,0,268,267,1,9,5,80,13,5,422,120,20,83,22,0
2020,District,Tooele District,Rose Springs School,441,47,65,63,71,51,70,74,0,0,0,0,0,0,202,239,1,1,2,40,4,2,391,75,12,53,7,0
2020,District,Tooele District,Settlement Canyon School,546,73,67,62,92,72,85,95,0,0,0,0,0,0,266,280,5,1,2,91,11,6,430,177,22,90,25,0
2020,District,Tooele District,Stansbury High,1901,0,0,0,0,0,0,0,0,0,505,529,455,412,908,990,9,21,18,241,20,26,1566,359,35,175,63,0
2020,District,Tooele District,Stansbury Park School,511,72,75,71,65,79,81,68,0,0,0,0,0,0,259,252,1,2,7,51,13,18,419,100,8,69,18,0
2020,District,Tooele District,Sterling School,724,114,84,101,102,109,100,114,0,0,0,0,0,0,369,355,4,6,4,124,24,6,556,327,34,141,68,60
2020,District,Tooele District,Tooele High,1750,0,0,0,0,0,0,0,0,0,459,467,435,389,846,904,13,27,7,271,21,31,1380,522,52,264,146,0
2020,District,Tooele District,Tooele Jr High,777,0,0,0,0,0,0,0,374,403,0,0,0,0,357,420,3,10,3,150,14,10,587,287,36,137,71,0
2020,District,Tooele District,Vernon School,27,6,2,4,6,2,2,5,0,0,0,0,0,0,8,19,0,0,0,4,0,0,23,18,0,4,0,0
2020,District,Tooele District,Wendover High,198,0,0,0,0,0,0,0,32,39,37,34,31,25,102,96,8,0,1,165,0,2,22,33,65,24,28,0
2020,District,Tooele District,West School,318,38,40,47,40,40,51,62,0,0,0,0,0,0,162,156,1,2,1,47,4,2,261,110,14,49,15,70
2020,District,Tooele District,Willow School,727,108,89,95,98,102,118,117,0,0,0,0,0,0,349,378,0,5,1,61,8,0,652,141,21,72,17,0
2020,District,Uintah District,Ashley School,589,89,102,88,95,94,121,0,0,0,0,0,0,0,282,307,26,1,2,81,22,5,452,320,46,92,0,0
2020,District,Uintah District,Ashley Valley Educ. Ctr.,131,0,0,0,0,0,0,0,0,0,10,25,49,47,74,57,2,1,0,9,2,0,117,41,2,3,0,0
2020,District,Uintah District,Davis School,495,83,82,70,91,78,91,0,0,0,0,0,0,0,243,252,14,0,0,32,8,1,440,173,12,82,0,0
2020,District,Uintah District,Discovery School,734,128,135,110,117,128,116,0,0,0,0,0,0,0,347,387,6,8,4,82,16,3,615,240,39,76,0,0
2020,District,Uintah District,Eagle View School,355,46,42,33,46,50,35,49,31,23,0,0,0,0,188,167,233,1,1,37,19,1,63,264,21,81,0,0
2020,District,Uintah District,Lapoint School,194,40,28,24,28,37,37,0,0,0,0,0,0,0,90,104,65,0,0,13,4,0,112,115,0,33,0,0
2020,District,Uintah District,Maeser School,542,94,89,91,75,87,106,0,0,0,0,0,0,0,252,290,2,4,0,33,3,1,499,157,11,94,0,0
2020,District,Uintah District,Naples School,528,94,90,86,84,91,83,0,0,0,0,0,0,0,268,260,31,1,3,72,16,8,397,305,37,87,0,0
2020,District,Uintah District,Uintah High,1750,0,0,0,0,0,0,0,0,0,483,477,443,347,864,886,83,4,15,161,29,6,1452,607,24,180,0,0
2020,District,Uintah District,Uintah Middle School,750,0,0,0,0,0,0,235,230,285,0,0,0,0,359,391,59,3,2,62,12,4,608,326,22,81,0,0
2020,District,Uintah District,Uintah Online School,21,2,0,1,0,2,0,6,3,7,0,0,0,0,7,14,3,0,0,0,0,0,18,12,0,4,0,0
2020,District,Uintah District,Uintah Specialized Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,177
2020,District,Uintah District,Vernal Middle,900,0,0,0,0,0,0,303,299,298,0,0,0,0,446,454,22,1,0,94,17,4,762,380,26,99,1,0
2020,District,Wasatch District,Daniels Canyon School,544,81,89,97,89,99,89,0,0,0,0,0,0,0,252,292,0,0,2,148,5,2,387,223,110,52,9,63
2020,District,Wasatch District,Heber Valley School,530,93,86,95,87,85,84,0,0,0,0,0,0,0,265,265,0,4,2,187,7,0,330,290,145,43,21,70
2020,District,Wasatch District,J.R. Smith School,586,85,100,98,109,99,95,0,0,0,0,0,0,0,290,296,0,4,0,183,11,0,388,305,151,56,18,68
2020,District,Wasatch District,Midway School,606,86,102,100,108,98,112,0,0,0,0,0,0,0,303,303,2,1,5,57,10,1,530,149,36,41,30,60
2020,District,Wasatch District,Old Mill School,799,118,124,124,147,138,148,0,0,0,0,0,0,0,394,405,0,9,3,69,21,0,697,176,40,58,8,59
2020,District,Wasatch District,Rocky Mountain Middle,770,0,0,0,0,0,0,244,278,248,0,0,0,0,376,394,0,4,4,176,13,1,572,283,89,62,12,0
2020,District,Wasatch District,Timpanogos Middle School,976,0,0,0,0,0,0,323,352,301,0,0,0,0,477,499,0,1,2,177,21,0,775,315,90,96,15,0
2020,District,Wasatch District,Wasatch High,2335,0,0,0,0,0,0,0,0,0,617,622,548,548,1091,1244,6,14,12,440,43,5,1815,663,141,189,31,0
2020,District,Washington District,Arrowhead School,629,101,94,100,117,96,121,0,0,0,0,0,0,0,310,319,10,7,7,49,16,8,532,182,27,89,14,32
2020,District,Washington District,Bloomington Hills School,550,90,95,74,111,76,104,0,0,0,0,0,0,0,267,283,10,7,6,38,25,10,454,170,27,100,12,0
2020,District,Washington District,Bloomington School,646,84,98,115,120,115,114,0,0,0,0,0,0,0,309,337,8,2,9,36,13,0,578,164,23,70,8,0
2020,District,Washington District,Coral Canyon School,595,98,100,96,99,102,100,0,0,0,0,0,0,0,275,320,10,3,1,65,11,17,488,235,54,111,15,30
2020,District,Washington District,Coral Cliffs School,125,17,24,18,25,23,18,0,0,0,0,0,0,0,54,71,5,1,0,47,6,1,65,84,35,32,2,53
2020,District,Washington District,Crimson Cliffs High,799,0,0,0,0,0,0,0,0,0,0,371,257,171,389,410,3,3,8,39,12,11,723,91,5,72,3,0
2020,District,Washington District,Crimson Cliffs Middle,819,0,0,0,0,0,0,0,0,457,362,0,0,0,414,405,0,3,10,40,11,6,749,123,7,66,1,0
2020,District,Washington District,Crimson View School,613,86,85,101,99,116,126,0,0,0,0,0,0,0,300,313,0,5,0,16,3,2,587,80,6,62,7,29
2020,District,Washington District,Desert Hills High,1039,0,0,0,0,0,0,0,0,0,0,308,360,371,538,501,3,5,16,47,14,19,935,137,6,92,5,0
2020,District,Washington District,Desert Hills Middle,697,0,0,0,0,0,0,0,1,350,346,0,0,0,332,365,5,9,6,41,14,10,612,121,6,84,1,0
2020,District,Washington District,Diamond Valley School,331,46,72,55,59,54,45,0,0,0,0,0,0,0,147,184,0,0,2,18,9,2,300,114,7,36,10,36
2020,District,Washington District,Dixie High,1215,0,0,0,0,0,0,0,0,0,0,421,403,391,596,619,37,21,15,230,32,33,847,377,71,139,66,0
2020,District,Washington District,Dixie Middle,880,0,0,0,0,0,0,0,0,406,474,0,0,0,403,477,27,17,7,177,21,23,608,341,68,120,49,0
2020,District,Washington District,Enterprise High,481,0,0,0,0,0,0,0,86,95,80,75,80,65,209,272,3,2,2,74,3,2,395,220,20,74,18,0
2020,District,Washington District,Enterprise School,434,52,61,58,69,58,58,78,0,0,0,0,0,0,201,233,1,0,1,27,4,0,401,252,8,62,10,30
2020,District,Washington District,Fossil Ridge Intermediate,823,0,0,0,0,0,0,431,392,0,0,0,0,0,397,426,18,8,4,174,22,18,579,389,110,132,45,0
2020,District,Washington District,Heritage School,546,94,87,83,89,98,95,0,0,0,0,0,0,0,280,266,15,9,4,119,30,14,355,326,88,64,18,60
2020,District,Washington District,Horizon School,584,83,94,79,115,104,109,0,0,0,0,0,0,0,279,305,0,4,9,31,11,4,525,143,11,76,7,28
2020,District,Washington District,Hurricane High,1062,0,0,0,0,0,0,0,0,0,2,416,342,302,519,543,8,4,5,97,11,8,929,350,18,154,31,0
2020,District,Washington District,Hurricane Intermediate,778,0,0,0,0,0,0,381,397,0,0,0,0,0,372,406,12,5,0,90,14,7,650,372,46,129,27,0
2020,District,Washington District,Hurricane Middle,761,0,0,0,0,0,0,0,0,413,348,0,0,0,372,389,2,6,3,88,12,7,643,318,29,104,4,0
2020,District,Washington District,Hurricane School,643,86,115,113,108,107,114,0,0,0,0,0,0,0,310,333,3,3,2,82,11,3,539,365,50,109,22,32
2020,District,Washington District,Lava Ridge Intermediate,922,0,0,0,0,0,0,458,464,0,0,0,0,0,472,450,33,9,9,202,24,14,631,424,130,141,21,0
2020,District,Washington District,LaVerkin School,400,58,51,81,59,81,70,0,0,0,0,0,0,0,199,201,5,0,0,33,8,6,348,245,21,58,12,32
2020,District,Washington District,Legacy School,542,85,88,99,93,88,89,0,0,0,0,0,0,0,258,284,17,8,1,220,14,19,263,413,209,76,10,32
2020,District,Washington District,Little Valley School,712,96,117,117,113,131,138,0,0,0,0,0,0,0,319,393,1,7,4,12,4,7,677,47,1,71,0,0
2020,District,Washington District,Majestic Fields School,863,142,152,153,144,130,142,0,0,0,0,0,0,0,405,458,5,4,3,22,12,9,808,106,10,64,3,0
2020,District,Washington District,Millcreek High,123,0,0,0,0,0,0,0,0,0,1,0,38,84,67,56,9,1,0,25,3,4,81,55,8,31,12,0
2020,District,Washington District,Panorama School,501,99,75,79,78,82,88,0,0,0,0,0,0,0,247,254,18,6,4,102,12,13,346,296,61,88,24,53
2020,District,Washington District,Paradise Canyon,541,81,78,86,100,99,97,0,0,0,0,0,0,0,250,291,14,5,2,319,10,5,186,451,263,81,43,32
2020,District,Washington District,Pine View High,1206,0,0,0,0,0,0,0,0,0,0,428,393,385,566,640,35,12,10,216,26,46,861,390,59,134,27,0
2020,District,Washington District,Pine View Middle,786,0,0,0,0,0,0,0,0,400,386,0,0,0,374,412,15,6,7,176,15,19,548,356,44,113,24,0
2020,District,Washington District,Post HS Self-Cont,59,0,0,0,0,0,0,0,0,0,0,0,0,59,23,36,0,3,0,8,1,0,47,12,2,57,0,0
2020,District,Washington District,Red Mountain School,440,80,57,66,79,76,82,0,0,0,0,0,0,0,190,250,22,1,1,55,11,22,328,218,46,86,8,32
2020,District,Washington District,Riverside School,792,132,134,109,130,150,137,0,0,0,0,0,0,0,356,436,5,3,2,46,29,15,692,186,19,114,6,0
2020,District,Washington District,Sandstone School,493,78,92,71,72,95,85,0,0,0,0,0,0,0,219,274,7,9,9,135,12,28,293,313,123,76,23,30
2020,District,Washington District,Santa Clara School,507,83,75,75,91,91,92,0,0,0,0,0,0,0,242,265,0,0,2,28,18,7,452,172,9,76,13,0
2020,District,Washington District,Snow Canyon High,1247,0,0,0,0,0,0,0,0,0,0,416,439,392,580,667,28,11,10,280,15,17,886,333,76,141,28,0
2020,District,Washington District,Snow Canyon Middle,834,0,0,0,0,0,0,0,0,413,421,0,0,0,380,454,17,10,4,170,17,8,608,351,53,91,20,0
2020,District,Washington District,Springdale School,46,4,7,8,8,10,9,0,0,0,0,0,0,0,24,22,0,1,2,21,1,0,21,22,18,6,1,0
2020,District,Washington District,Sunrise Ridge Intermediate,672,0,0,0,0,0,0,316,356,0,0,0,0,0,331,341,6,6,5,38,10,14,593,137,12,82,5,0
2020,District,Washington District,Sunset School,524,96,85,65,98,88,92,0,0,0,0,0,0,0,254,270,25,5,0,103,25,11,355,323,83,96,29,27
2020,District,Washington District,Three Falls School,588,78,99,92,106,109,104,0,0,0,0,0,0,0,262,326,3,3,2,24,10,7,539,189,13,84,6,0
2020,District,Washington District,Tonaquint Intermediate,788,0,0,0,0,0,0,389,399,0,0,0,0,0,398,390,22,5,2,178,30,19,532,404,94,126,32,0
2020,District,Washington District,Utah Online 7-12,464,0,0,0,0,0,0,0,0,0,105,93,134,132,243,221,8,7,3,20,10,7,409,23,3,55,2,0
2020,District,Washington District,Utah Online K8,3093,272,334,321,335,364,339,405,364,359,0,0,0,0,1564,1528,13,85,76,495,16,16,2392,24,6,63,8,0
2020,District,Washington District,Washington Fields Intermediate,837,0,0,0,0,0,0,436,401,0,0,0,0,0,378,459,4,4,10,39,18,7,755,129,7,91,11,0
2020,District,Washington District,Washington Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,644
2020,District,Washington District,Washington School,418,85,81,56,62,63,71,0,0,0,0,0,0,0,200,218,18,2,1,110,10,9,268,286,77,79,18,32
2020,District,Washington District,Water Canyon High,203,0,0,0,0,0,0,0,42,36,40,37,34,14,108,95,0,0,0,3,0,0,200,81,0,22,7,0
2020,District,Washington District,Water Canyon School,233,33,29,31,28,36,36,40,0,0,0,0,0,0,99,134,0,0,0,2,1,0,230,86,2,48,10,49
2020,District,Wayne District,Hanksville School,8,6,1,0,1,0,0,0,0,0,0,0,0,0,1,7,0,0,0,1,0,0,7,8,0,3,0,4
2020,District,Wayne District,Loa School,181,34,28,34,23,39,23,0,0,0,0,0,0,0,80,101,1,0,1,13,8,1,157,91,4,14,0,35
2020,District,Wayne District,Wayne High,139,0,0,0,0,0,0,0,0,0,34,35,35,35,68,71,0,1,4,13,0,1,120,52,3,16,0,0
2020,District,Wayne District,Wayne Middle,108,0,0,0,0,0,0,38,34,36,0,0,0,0,56,52,0,0,1,7,1,0,99,54,1,12,0,0
2020,District,Weber District,Bates School,789,86,102,91,117,130,131,132,0,0,0,0,0,0,407,382,0,4,15,65,25,1,679,152,28,101,6,0
2020,District,Weber District,Bonneville High,1381,0,0,0,0,0,0,0,0,0,0,498,443,440,699,682,7,29,6,253,47,14,1025,467,56,173,6,0
2020,District,Weber District,Burch Creek School,605,93,92,73,95,77,79,96,0,0,0,0,0,0,306,299,0,20,6,145,13,6,415,290,72,94,5,0
2020,District,Weber District,Canyon View Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,106
2020,District,Weber District,Country View School,691,91,91,98,90,108,99,114,0,0,0,0,0,0,336,355,2,11,9,61,17,3,588,147,38,80,5,0
2020,District,Weber District,Farr West School,767,113,94,117,117,110,93,123,0,0,0,0,0,0,405,362,0,0,1,45,19,0,702,114,9,80,3,0
2020,District,Weber District,Freedom School,842,105,118,108,130,124,136,121,0,0,0,0,0,0,430,412,1,4,8,142,32,7,648,207,21,118,3,0
2020,District,Weber District,Fremont High,2020,0,0,0,0,0,0,0,0,0,0,646,672,702,993,1027,4,12,11,136,46,16,1795,261,15,250,4,0
2020,District,Weber District,Green Acres School,515,80,65,78,79,65,60,88,0,0,0,0,0,0,242,273,1,2,3,53,5,4,447,164,16,99,0,1
2020,District,Weber District,H Guy Child School,469,44,64,69,66,72,73,81,0,0,0,0,0,0,214,255,2,3,4,36,14,10,400,121,17,72,0,1
2020,District,Weber District,Hooper School,668,75,107,85,95,106,99,101,0,0,0,0,0,0,315,353,3,0,0,32,11,1,621,105,2,83,5,0
2020,District,Weber District,Horizon Academy,86,0,0,0,0,0,0,0,0,6,8,8,21,43,27,59,1,3,1,31,6,0,44,53,7,3,3,0
2020,District,Weber District,Kanesville School,865,107,117,132,111,134,120,144,0,0,0,0,0,0,458,407,0,6,4,76,13,5,761,127,22,125,1,0
2020,District,Weber District,Lakeview School,448,66,69,61,60,58,70,64,0,0,0,0,0,0,217,231,1,6,7,80,11,11,332,244,41,56,2,26
2020,District,Weber District,Lomond View School,473,49,59,57,72,73,73,90,0,0,0,0,0,0,225,248,1,3,4,14,4,0,447,62,0,52,0,19
2020,District,Weber District,Majestic School,860,93,115,122,116,128,122,164,0,0,0,0,0,0,418,442,1,3,11,131,21,1,692,213,46,90,9,25
2020,District,Weber District,Midland School,550,74,67,83,82,87,77,80,0,0,0,0,0,0,249,301,1,10,9,80,24,3,423,180,35,85,2,92
2020,District,Weber District,Municipal School,357,62,44,45,48,49,59,50,0,0,0,0,0,0,197,160,3,3,3,85,4,2,257,181,32,58,0,0
2020,District,Weber District,North Ogden Jr High,913,0,0,0,0,0,0,0,334,280,299,0,0,0,468,445,5,3,12,80,23,3,787,230,15,124,5,0
2020,District,Weber District,North Ogden School,554,64,85,70,76,77,98,84,0,0,0,0,0,0,281,273,2,3,2,49,14,0,484,157,22,69,4,0
2020,District,Weber District,North Park School,507,61,71,64,81,68,75,87,0,0,0,0,0,0,254,253,5,2,13,103,26,6,352,276,24,103,4,27
2020,District,Weber District,Orchard Springs,404,65,55,57,54,59,72,42,0,0,0,0,0,0,210,194,0,2,10,59,7,2,324,147,27,36,1,17
2020,District,Weber District,Orion Jr High,1052,0,0,0,0,0,0,0,362,338,352,0,0,0,547,505,3,2,12,125,40,2,868,256,27,119,6,0
2020,District,Weber District,Pioneer School,439,67,66,56,71,57,61,61,0,0,0,0,0,0,202,237,1,1,4,42,10,4,377,106,13,95,0,0
2020,District,Weber District,Plain City School,696,88,73,101,99,103,110,122,0,0,0,0,0,0,352,344,1,2,3,11,2,2,675,105,3,93,0,26
2020,District,Weber District,Riverdale School,456,49,56,61,66,82,73,69,0,0,0,0,0,0,215,241,1,1,9,121,11,4,309,199,61,54,0,12
2020,District,Weber District,Rocky Mountain Jr High,1078,0,0,0,0,0,0,0,348,357,373,0,0,0,541,537,2,10,6,82,18,1,959,185,12,121,6,0
2020,District,Weber District,Roosevelt School,486,82,66,67,66,72,66,67,0,0,0,0,0,0,244,242,3,14,3,126,21,14,305,247,60,84,3,27
2020,District,Weber District,Roy High,1835,0,0,0,0,0,0,0,0,0,1,651,624,559,922,913,11,17,26,347,75,20,1339,560,59,300,3,0
2020,District,Weber District,Roy Jr High,946,0,0,0,0,0,0,0,351,284,311,0,0,0,468,478,7,7,9,193,33,11,686,365,31,133,3,0
2020,District,Weber District,Roy School,533,84,75,77,76,71,71,79,0,0,0,0,0,0,255,278,2,1,5,135,22,13,355,308,31,82,1,0
2020,District,Weber District,Sand Ridge Jr High,846,0,0,0,0,0,0,0,307,266,273,0,0,0,417,429,9,12,13,185,37,7,583,350,40,152,6,0
2020,District,Weber District,Silver Ridge Elementary,562,71,80,84,70,89,83,85,0,0,0,0,0,0,270,292,0,6,1,23,7,0,525,83,10,99,2,1
2020,District,Weber District,Snowcrest Jr High,309,0,0,0,0,0,0,0,102,102,105,0,0,0,133,176,2,1,1,9,7,0,289,29,0,25,0,0
2020,District,Weber District,South Ogden Jr High,856,0,0,0,0,0,0,0,300,297,259,0,0,0,455,401,6,13,11,149,23,12,642,280,32,87,4,0
2020,District,Weber District,T.H. Bell Jr High,651,0,0,0,0,0,0,0,217,218,216,0,0,0,302,349,5,6,7,170,28,10,425,307,49,92,11,0
2020,District,Weber District,Two Rivers High,173,0,0,0,0,0,0,0,0,0,1,3,45,124,78,95,4,3,0,38,2,0,126,73,7,25,7,0
2020,District,Weber District,Uintah School,727,86,106,116,93,103,109,114,0,0,0,0,0,0,361,366,3,5,8,57,27,3,624,186,22,85,2,0
2020,District,Weber District,Valley School,571,66,84,87,73,85,86,90,0,0,0,0,0,0,289,282,3,2,0,11,3,0,552,61,0,77,0,4
2020,District,Weber District,Valley View School,441,68,59,50,63,61,63,77,0,0,0,0,0,0,207,234,0,1,4,116,18,3,299,208,63,65,2,2
2020,District,Weber District,Wahlquist Jr High,1165,0,0,0,0,0,0,0,365,417,383,0,0,0,530,635,0,3,2,64,23,6,1067,159,13,122,4,0
2020,District,Weber District,Washington Terrace School,534,84,77,70,73,88,73,69,0,0,0,0,0,0,254,280,4,5,4,120,12,6,383,288,59,81,13,0
2020,District,Weber District,Weber High,2077,0,0,0,0,0,0,0,0,0,0,722,698,657,1018,1059,8,11,15,181,48,7,1807,334,13,217,6,0
2020,District,Weber District,Weber Innovation High School,235,0,0,0,0,0,0,0,0,0,37,72,62,64,128,107,1,0,5,19,4,0,206,32,1,6,1,0
2020,District,Weber District,Weber Online K-6,7,2,0,1,1,1,0,2,0,0,0,0,0,0,5,2,0,0,0,1,0,0,6,0,1,0,0,0
2020,District,Weber District,West Haven School,611,67,78,97,94,86,92,97,0,0,0,0,0,0,298,313,0,16,9,92,35,5,454,241,35,109,14,0
2020,District,Weber District,West Weber School,538,67,58,87,72,73,84,97,0,0,0,0,0,0,268,270,0,3,2,19,7,2,505,111,11,82,1,1
2020,Charter,Academy for Math Engineering & Science,Academy for Math Engineering & Science,499,0,0,0,0,0,0,0,0,0,130,127,127,115,245,254,10,26,52,89,27,36,259,110,22,28,4,0
2020,Charter,American Academy of Innovation,American Academy of Innovation,400,0,0,0,0,0,0,54,52,66,80,41,61,46,159,240,1,2,8,63,23,0,303,88,6,41,3,0
2020,Charter,American Leadership Academy,American Leadership Academy,1773,140,138,137,125,108,142,131,143,154,141,153,126,135,896,877,5,17,10,492,37,3,1209,675,177,256,12,0
2020,Charter,American Preparatory Academy,American Preparatory Academy - Accelerated School,1633,85,90,88,93,125,128,129,216,206,170,123,97,83,842,791,0,114,142,985,25,43,324,873,373,147,0,0
2020,Charter,American Preparatory Academy,American Preparatory Academy - Draper #1,632,101,117,110,87,92,65,60,0,0,0,0,0,0,332,300,1,12,173,77,14,10,345,99,59,52,0,0
2020,Charter,American Preparatory Academy,American Preparatory Academy - Draper #2,1228,151,168,173,165,198,185,188,0,0,0,0,0,0,627,601,3,24,347,211,26,10,607,207,188,118,0,0
2020,Charter,American Preparatory Academy,American Preparatory Academy - Draper #3,714,0,0,0,0,0,0,0,226,200,100,87,65,36,368,346,4,7,108,179,20,8,388,130,75,82,0,0
2020,Charter,American Preparatory Academy,American Preparatory Academy - Salem,535,67,71,62,60,44,52,53,50,42,34,0,0,0,263,272,1,5,6,44,8,10,461,154,19,62,0,0
2020,Charter,American Preparatory Academy,American Preparatory Academy - The School for New Americans,615,85,83,85,90,88,88,96,0,0,0,0,0,0,321,294,0,42,33,370,18,37,115,400,271,55,0,0
2020,Charter,Ascent Academies of Utah,Ascent Academies of Utah - West Valley,483,78,102,69,65,51,69,49,0,0,0,0,0,0,234,249,2,12,22,208,33,15,191,289,126,57,2,0
2020,Charter,Ascent Academies of Utah,Ascent Academies of Utah Farmington,460,45,43,50,45,47,42,49,36,59,44,0,0,0,215,245,0,7,9,24,26,0,394,80,7,77,0,0
2020,Charter,Ascent Academies of Utah,Ascent Academies of Utah Lehi,602,74,63,67,79,65,69,60,62,45,18,0,0,0,277,325,2,9,9,79,27,6,470,122,33,93,0,0
2020,Charter,Ascent Academies of Utah,Ascent Academies of Utah West Jordan,804,76,84,84,84,82,83,84,89,85,53,0,0,0,385,419,3,11,19,235,39,16,481,253,101,110,3,0
2020,Charter,Athenian eAcademy,Athenian eAcademy,673,72,72,67,70,57,66,65,67,44,29,22,21,21,302,371,11,5,1,37,11,0,608,84,1,109,0,0
2020,Charter,Athlos Academy of Utah,Athlos Academy of Utah,814,115,129,114,108,91,105,92,26,34,0,0,0,0,352,462,1,15,5,94,26,19,654,169,63,104,3,0
2020,Charter,Bear River Charter School,Bear River Charter School,176,21,20,19,18,20,19,21,19,19,0,0,0,0,88,88,0,3,2,33,2,0,136,43,0,29,2,0
2020,Charter,Beehive Science & Technology Academy,Beehive Science & Technology Academy,313,0,0,0,0,0,0,47,66,48,61,47,22,22,114,199,2,3,57,44,11,4,192,94,6,43,0,0
2020,Charter,Bonneville Academy,Bonneville Academy,556,56,58,59,54,71,65,68,69,56,0,0,0,0,252,304,9,3,3,56,23,2,460,165,0,103,0,0
2020,Charter,C.S. Lewis Academy,C.S. Lewis Academy,320,77,48,43,39,47,41,25,0,0,0,0,0,0,155,165,0,1,1,113,1,0,204,167,71,48,0,0
2020,Charter,Canyon Grove Academy,Canyon Grove Academy,653,88,95,94,109,90,79,71,13,14,0,0,0,0,345,308,1,3,5,51,19,9,565,123,2,44,0,0
2020,Charter,Canyon Rim Academy,Canyon Rim Academy,513,80,78,78,78,78,78,43,0,0,0,0,0,0,231,281,0,2,10,29,22,0,450,44,4,38,0,0
2020,Charter,Capstone Classical Academy,Capstone Classical Academy,177,0,0,0,0,0,0,36,38,35,30,18,10,10,87,90,0,0,3,36,5,0,133,45,0,20,0,0
2020,Charter,Channing Hall,Channing Hall,621,77,77,80,78,75,76,50,48,60,0,0,0,0,310,311,0,4,51,44,17,8,497,74,14,75,0,0
2020,Charter,City Academy,City Academy,148,0,0,0,0,0,0,0,16,29,30,34,21,18,72,76,1,5,4,56,9,0,73,68,22,30,0,0
2020,Charter,Davinci Academy,Davinci Academy,1269,104,126,105,116,107,102,87,97,92,104,86,74,69,647,622,2,13,22,248,42,7,935,472,17,174,0,0
2020,Charter,Dixie Montessori Academy,Dixie Montessori Academy,277,47,45,36,34,32,37,23,23,0,0,0,0,0,143,134,4,1,3,36,15,2,216,90,7,52,0,0
2020,Charter,Dual Immersion Academy,Dual Immersion Academy,475,54,53,68,55,52,56,53,44,40,0,0,0,0,222,253,0,2,1,432,4,1,35,111,229,48,0,0
2020,Charter,Early Light Academy at Daybreak,Early Light Academy at Daybreak,1009,98,99,104,105,105,105,104,109,104,76,0,0,0,505,504,2,9,24,89,56,4,825,153,2,162,0,0
2020,Charter,East Hollywood High,East Hollywood High,320,0,0,0,0,0,0,0,0,0,45,81,103,91,184,136,4,5,0,74,16,19,202,176,25,66,2,0
2020,Charter,Edith Bowen Laboratory School,Edith Bowen Laboratory School,359,48,48,51,52,52,53,55,0,0,0,0,0,0,167,192,2,3,7,25,17,1,304,75,5,56,0,0
2020,Charter,Endeavor Hall,Endeavor Hall,343,67,56,49,53,41,47,30,0,0,0,0,0,0,165,178,6,16,10,121,16,7,167,200,63,49,2,0
2020,Charter,Entheos Academy,Entheos Academy Kearns,577,67,73,71,70,69,70,60,49,48,0,0,0,0,286,291,4,15,13,198,24,24,299,262,78,63,2,0
2020,Charter,Entheos Academy,Entheos Academy Magna,480,55,56,56,52,53,51,55,54,48,0,0,0,0,223,257,4,4,6,227,7,6,226,245,132,52,0,0
2020,Charter,Esperanza School,Esperanza School,537,85,80,83,83,79,65,62,0,0,0,0,0,0,276,261,0,3,1,515,2,0,16,357,279,48,0,0
