School Year,LEA TYPE,LEA Name,School Name,Total K-12,K,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Female,Male,American Indian,AfAm/Black,Asian,Hispanic,Multiple Race,Pacific Islander,White,Economically Disadvantaged,English Learner,Student With a Disability,Homeless,Preschool
2021,District,Granite District,Hunter Jr High,825,0,0,0,0,0,0,0,421,404,0,0,0,0,388,437,11,29,39,367,12,42,325,475,242,107,5,0
2021,District,Granite District,Hunter School,535,83,82,74,62,69,72,93,0,0,0,0,0,0,266,269,6,23,12,255,8,35,196,357,145,63,3,53
2021,District,Granite District,Jackling School,454,49,51,63,66,70,72,83,0,0,0,0,0,0,230,224,0,30,16,209,6,36,157,325,184,53,3,53
2021,District,Granite District,James E. Moss School,468,80,82,80,84,75,67,0,0,0,0,0,0,0,214,254,16,93,85,99,16,12,147,302,253,46,14,44
2021,District,Granite District,Jim Bridger School,450,53,70,68,71,60,60,68,0,0,0,0,0,0,218,232,1,11,6,179,5,28,220,274,162,55,5,28
2021,District,Granite District,John C. Fremont School,380,58,68,51,51,48,54,50,0,0,0,0,0,0,180,200,4,21,20,130,2,38,165,241,121,65,0,52
2021,District,Granite District,John F. Kennedy Jr High,687,0,0,0,0,0,0,0,347,340,0,0,0,0,350,337,8,42,24,357,3,53,200,483,246,75,11,0
2021,District,Granite District,Kearns High,2308,0,0,0,0,0,0,0,0,0,617,602,576,513,1123,1185,31,70,66,1019,24,129,969,1273,353,288,21,0
2021,District,Granite District,Kearns Jr High,580,0,0,0,0,0,0,0,285,295,0,0,0,0,293,287,4,15,13,308,3,17,220,439,199,88,7,0
2021,District,Granite District,Lake Ridge School,486,57,75,73,63,68,75,75,0,0,0,0,0,0,241,245,1,10,4,182,8,32,249,300,135,61,0,0
2021,District,Granite District,Lincoln School,457,75,74,83,79,69,77,0,0,0,0,0,0,0,237,220,10,72,87,169,4,14,101,282,259,39,0,58
2021,District,Granite District,Magna School,555,89,87,80,64,78,71,86,0,0,0,0,0,0,269,286,6,22,8,182,13,41,283,401,129,86,4,39
2021,District,Granite District,Mill Creek School,359,61,51,65,71,57,54,0,0,0,0,0,0,0,166,193,8,21,20,140,9,6,155,228,124,39,0,46
2021,District,Granite District,Monroe School,561,68,74,80,88,73,83,95,0,0,0,0,0,0,285,276,6,28,21,368,2,30,106,477,318,69,0,23
2021,District,Granite District,Morningside School,578,46,115,105,99,107,106,0,0,0,0,0,0,0,288,290,5,14,51,11,21,6,470,72,24,36,0,0
2021,District,Granite District,Neil Armstrong Academy,710,96,93,101,104,105,103,108,0,0,0,0,0,0,334,376,8,27,58,137,18,70,392,267,103,81,2,60
2021,District,Granite District,Oakridge School,383,61,61,53,58,67,83,0,0,0,0,0,0,0,171,212,0,4,21,7,18,0,333,25,16,33,0,0
2021,District,Granite District,Oakwood School,422,57,81,72,56,73,83,0,0,0,0,0,0,0,225,197,1,9,8,25,9,8,362,80,14,34,1,28
2021,District,Granite District,Olene Walker Elementary,400,64,59,71,69,68,69,0,0,0,0,0,0,0,187,213,13,39,21,209,8,21,89,301,213,39,3,41
2021,District,Granite District,Olympus High,2168,0,0,0,0,0,0,0,0,0,570,556,547,495,1078,1090,15,59,73,179,17,12,1813,404,99,115,9,0
2021,District,Granite District,Olympus Jr High,819,0,0,0,0,0,0,249,275,295,0,0,0,0,403,416,1,15,15,28,8,6,746,110,17,49,0,0
2021,District,Granite District,Philo T. Farnsworth School,527,63,73,75,71,75,78,92,0,0,0,0,0,0,237,290,10,26,23,212,10,54,192,377,185,96,4,41
2021,District,Granite District,Pioneer School,496,60,73,78,61,76,80,68,0,0,0,0,0,0,241,255,7,36,25,258,8,47,115,396,200,53,6,39
2021,District,Granite District,Pleasant Green School,442,53,55,56,61,64,71,82,0,0,0,0,0,0,217,225,13,13,6,145,4,26,235,262,89,74,2,20
2021,District,Granite District,Plymouth School,667,86,93,86,101,97,90,114,0,0,0,0,0,0,324,343,5,45,10,362,3,28,214,490,306,66,2,35
2021,District,Granite District,Redwood School,477,59,89,75,86,78,90,0,0,0,0,0,0,0,213,264,19,39,10,277,7,42,83,309,249,62,12,28
2021,District,Granite District,Robert Frost School,350,47,47,43,54,51,55,53,0,0,0,0,0,0,153,197,9,6,30,135,3,19,148,215,97,51,0,14
2021,District,Granite District,Rolling Meadows School,449,48,63,72,55,77,65,69,0,0,0,0,0,0,227,222,11,18,26,178,9,36,171,329,141,45,0,42
2021,District,Granite District,Rosecrest School,325,58,44,54,54,52,63,0,0,0,0,0,0,0,148,177,2,15,4,29,8,1,266,68,17,35,1,25
2021,District,Granite District,Scott M Matheson Jr High,1206,0,0,0,0,0,0,0,600,606,0,0,0,0,555,651,14,40,21,469,6,47,609,666,296,176,6,0
2021,District,Granite District,Silver Hills School,394,50,48,67,53,62,52,62,0,0,0,0,0,0,179,215,4,18,23,191,3,20,135,266,157,63,2,72
2021,District,Granite District,Skyline High,2134,0,0,0,0,0,0,0,0,0,531,567,544,492,1120,1013,6,22,165,116,32,16,1777,222,22,86,2,0
2021,District,Granite District,South Kearns School,462,60,71,59,67,60,69,76,0,0,0,0,0,0,229,233,9,4,3,244,4,27,171,348,157,96,0,40
2021,District,Granite District,Spring Lane School,320,44,58,59,45,58,56,0,0,0,0,0,0,0,161,159,7,22,30,26,12,11,212,114,45,21,0,17
2021,District,Granite District,Stansbury School,769,71,104,128,112,121,120,113,0,0,0,0,0,0,380,389,9,30,6,493,9,60,162,644,436,71,13,47
2021,District,Granite District,Taylorsville High,1954,0,0,0,0,0,0,0,0,0,0,707,634,613,928,1026,20,69,102,660,15,83,1005,835,237,176,6,0
2021,District,Granite District,Taylorsville School,383,42,64,79,43,55,46,54,0,0,0,0,0,0,202,181,10,18,35,159,6,15,140,282,125,49,7,37
2021,District,Granite District,Thomas Jefferson Jr High,722,0,0,0,0,0,0,0,361,361,0,0,0,0,339,383,14,15,17,314,7,41,314,406,196,78,1,0
2021,District,Granite District,Thomas W. Bacchus School,418,57,64,65,54,58,53,67,0,0,0,0,0,0,205,213,11,7,8,196,4,24,168,223,150,44,8,0
2021,District,Granite District,Twin Peaks School,268,41,40,41,42,46,58,0,0,0,0,0,0,0,135,133,5,8,23,75,5,20,132,165,76,42,1,26
2021,District,Granite District,Upland Terrace School,494,93,76,82,79,72,92,0,0,0,0,0,0,0,249,245,0,10,18,24,4,2,436,92,22,74,0,25
2021,District,Granite District,Valley Crest School,518,68,65,85,49,85,81,85,0,0,0,0,0,0,261,257,5,18,34,210,10,27,214,250,154,37,2,26
2021,District,Granite District,Valley Jr High,765,0,0,0,0,0,0,0,391,374,0,0,0,0,366,399,11,47,37,376,9,56,229,566,259,117,4,0
2021,District,Granite District,Vista School,600,75,89,90,72,108,77,89,0,0,0,0,0,0,299,301,8,24,31,213,12,33,279,314,158,56,0,28
2021,District,Granite District,Wasatch Jr High,829,0,0,0,0,0,0,218,283,328,0,0,0,0,408,421,3,13,94,50,16,9,644,105,28,62,0,0
2021,District,Granite District,West Kearns School,684,73,86,94,105,112,114,100,0,0,0,0,0,0,344,340,11,15,13,364,13,25,243,531,302,96,7,51
2021,District,Granite District,West Lake Jr High,820,0,0,0,0,0,0,0,415,405,0,0,0,0,398,422,11,25,33,483,8,70,190,602,324,109,4,0
2021,District,Granite District,West Valley School,678,78,93,120,91,109,99,88,0,0,0,0,0,0,305,373,10,9,39,248,17,36,319,345,208,82,1,29
2021,District,Granite District,Western Hills School,326,46,43,42,46,50,47,52,0,0,0,0,0,0,175,151,3,5,6,161,2,33,116,265,130,39,2,23
2021,District,Granite District,Whittier School,472,87,69,67,53,64,63,69,0,0,0,0,0,0,240,232,5,17,11,174,7,25,233,274,132,106,1,43
2021,District,Granite District,William Penn School,566,93,107,94,94,87,91,0,0,0,0,0,0,0,273,293,4,18,10,53,16,6,459,128,23,35,5,0
2021,District,Granite District,Woodrow Wilson School,404,69,75,68,63,61,68,0,0,0,0,0,0,0,204,200,12,39,59,155,20,10,109,248,223,43,1,210
2021,District,Granite District,Woodstock School,498,68,83,97,86,84,80,0,0,0,0,0,0,0,229,269,1,14,44,59,8,10,362,114,48,55,0,39
2021,District,Granite District,Youth Educational Support School,50,0,0,0,0,0,0,0,5,3,10,14,4,14,15,35,1,10,0,21,2,2,14,9,11,17,0,0
2021,District,Iron District,Canyon View High,1096,0,0,0,0,0,0,0,0,0,287,271,280,258,556,540,21,8,1,108,16,1,941,315,13,124,19,0
2021,District,Iron District,Canyon View Middle,879,0,0,0,0,0,0,271,284,324,0,0,0,0,424,455,24,2,8,110,19,3,713,387,33,89,33,0
2021,District,Iron District,Cedar City High,1267,0,0,0,0,0,0,0,0,0,332,329,310,296,619,648,26,10,10,137,38,9,1037,374,1,140,23,0
2021,District,Iron District,Cedar East School,528,90,87,92,96,74,89,0,0,0,0,0,0,0,252,276,7,1,3,132,16,4,365,279,50,47,38,0
2021,District,Iron District,Cedar Middle,1097,0,0,0,0,0,0,351,383,363,0,0,0,0,554,543,22,7,10,120,21,5,912,356,43,87,38,0
2021,District,Iron District,Cedar North School,525,94,87,90,83,75,96,0,0,0,0,0,0,0,264,261,12,5,3,82,20,4,399,219,31,57,18,0
2021,District,Iron District,Cedar South School,463,81,68,79,76,73,86,0,0,0,0,0,0,0,236,227,11,4,10,41,9,3,385,118,12,32,3,0
2021,District,Iron District,Enoch School,536,96,76,92,84,93,95,0,0,0,0,0,0,0,247,289,6,2,0,43,18,1,466,238,10,71,14,0
2021,District,Iron District,Escalante Valley School,106,15,14,12,15,14,18,18,0,0,0,0,0,0,58,48,2,0,0,53,1,0,50,59,38,15,11,14
2021,District,Iron District,Fiddlers Canyon School,545,93,95,81,87,101,88,0,0,0,0,0,0,0,257,288,20,1,1,65,21,1,436,257,28,58,26,0
2021,District,Iron District,Iron County Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,201
2021,District,Iron District,Iron Springs School,626,97,107,105,104,114,99,0,0,0,0,0,0,0,291,335,15,0,3,59,13,1,535,179,7,58,10,0
2021,District,Iron District,Launch High,136,0,0,0,0,0,0,0,0,0,60,47,19,10,53,83,0,0,0,11,0,2,123,42,1,14,5,0
2021,District,Iron District,Parowan High,347,0,0,0,0,0,0,0,51,60,58,61,64,53,178,169,3,0,0,21,4,1,318,101,4,35,9,0
2021,District,Iron District,Parowan School,398,59,68,55,44,51,60,61,0,0,0,0,0,0,176,222,0,3,1,32,10,1,351,157,4,50,6,0
2021,District,Iron District,Southwest Educational Academy,1584,158,145,155,161,145,133,137,127,112,88,72,69,82,739,845,23,10,17,107,14,21,1392,325,7,73,9,0
2021,District,Iron District,Three Peaks Pre School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,135
2021,District,Iron District,Three Peaks School,615,108,95,109,90,114,99,0,0,0,0,0,0,0,294,321,8,1,2,75,23,3,503,281,27,72,28,0
2021,District,Jordan District,Antelope Canyon Elementary,582,70,78,94,77,86,83,94,0,0,0,0,0,0,271,311,0,5,8,88,38,11,432,96,31,83,6,0
2021,District,Jordan District,Bastian School,979,118,147,149,143,136,143,143,0,0,0,0,0,0,483,496,5,22,15,142,44,24,727,189,63,112,14,0
2021,District,Jordan District,Bingham High,2458,0,0,0,0,0,0,0,0,0,0,840,786,832,1250,1208,3,19,79,247,121,53,1936,281,45,170,61,0
2021,District,Jordan District,Blackridge School,968,123,134,143,138,143,133,154,0,0,0,0,0,0,469,499,0,5,9,75,34,8,837,78,16,87,9,0
2021,District,Jordan District,Bluffdale School,760,98,98,117,115,101,119,112,0,0,0,0,0,0,360,400,5,7,0,56,27,7,658,106,11,71,14,0
2021,District,Jordan District,Butterfield Canyon School,908,110,112,142,125,135,133,151,0,0,0,0,0,0,473,435,0,4,6,69,44,3,782,75,9,95,16,0
2021,District,Jordan District,Columbia School,607,80,90,70,93,88,87,99,0,0,0,0,0,0,307,300,7,9,7,305,30,25,224,384,177,76,54,0
2021,District,Jordan District,Copper Canyon School,646,69,91,93,82,98,112,101,0,0,0,0,0,0,298,348,4,9,6,136,33,28,430,245,51,98,18,0
2021,District,Jordan District,Copper Hills High,2789,0,0,0,0,0,0,0,0,0,0,960,949,880,1435,1354,9,29,64,646,132,60,1849,635,162,263,89,0
2021,District,Jordan District,Copper Mountain Middle,1083,0,0,0,0,0,0,0,353,374,356,0,0,0,539,544,4,10,27,199,49,24,770,250,86,95,36,0
2021,District,Jordan District,Daybreak School,751,86,95,126,103,111,124,106,0,0,0,0,0,0,340,411,0,11,14,79,37,6,604,137,29,84,19,0
2021,District,Jordan District,Eastlake School,909,106,107,139,141,138,143,135,0,0,0,0,0,0,426,483,0,11,16,101,54,7,720,102,16,97,4,0
2021,District,Jordan District,Elk Meadows School,734,97,107,101,88,113,109,119,0,0,0,0,0,0,356,378,1,10,12,82,18,12,599,144,24,126,18,0
2021,District,Jordan District,Elk Ridge Middle,1145,0,0,0,0,0,0,0,385,365,395,0,0,0,547,598,1,8,32,135,48,26,895,201,26,105,25,0
2021,District,Jordan District,Falcon Ridge School,665,71,91,96,85,112,89,121,0,0,0,0,0,0,302,363,3,14,13,207,24,30,374,203,116,78,13,0
2021,District,Jordan District,Foothills School,958,116,136,144,126,147,133,156,0,0,0,0,0,0,448,510,6,3,13,89,42,7,798,117,22,116,15,0
2021,District,Jordan District,Fort Herriman Middle,1300,0,0,0,0,0,0,0,399,476,425,0,0,0,650,650,1,8,7,100,55,7,1122,115,30,108,20,0
2021,District,Jordan District,Fox Hollow School,975,122,127,146,120,159,146,155,0,0,0,0,0,0,487,488,3,12,15,179,40,20,706,168,53,90,16,0
2021,District,Jordan District,Golden Fields School,875,117,141,123,132,104,141,117,0,0,0,0,0,0,413,462,1,12,12,98,53,10,689,76,19,106,10,0
2021,District,Jordan District,Hayden Peak School,716,77,100,91,90,106,120,132,0,0,0,0,0,0,326,390,3,10,16,155,35,19,478,178,77,82,32,0
2021,District,Jordan District,Heartland School,444,62,62,55,66,54,72,73,0,0,0,0,0,0,199,245,1,11,16,167,16,14,219,301,126,73,51,0
2021,District,Jordan District,Herriman High,2077,0,0,0,0,0,0,0,0,0,0,743,662,672,1022,1055,3,32,39,287,101,44,1571,307,80,147,49,0
2021,District,Jordan District,Herriman School,955,125,112,148,148,140,138,144,0,0,0,0,0,0,481,474,2,1,8,139,18,11,776,131,19,127,12,0
2021,District,Jordan District,Hidden Valley Middle,739,0,0,0,0,0,0,0,255,263,221,0,0,0,363,376,1,3,2,81,25,6,621,129,14,64,18,0
2021,District,Jordan District,Joel P. Jensen Middle,882,0,0,0,0,0,0,0,297,290,295,0,0,0,430,452,8,12,15,366,45,22,414,485,178,139,80,0
2021,District,Jordan District,Jordan Hills School,533,57,65,74,67,87,96,87,0,0,0,0,0,0,281,252,2,1,4,100,24,17,385,144,43,66,28,0
2021,District,Jordan District,Jordan Ridge School,758,91,93,106,101,134,124,109,0,0,0,0,0,0,355,403,2,2,30,71,36,10,607,96,23,102,25,0
2021,District,Jordan District,Kauri Sue Hamilton,224,12,16,16,11,16,10,10,10,20,16,15,12,60,73,151,1,8,8,31,12,3,161,79,9,223,6,0
2021,District,Jordan District,Majestic School,241,42,34,35,34,27,26,43,0,0,0,0,0,0,106,135,2,6,4,143,7,6,73,167,101,32,49,0
2021,District,Jordan District,Midas Creek School,846,97,134,98,115,130,135,137,0,0,0,0,0,0,414,432,2,5,8,50,43,5,733,87,12,126,6,0
2021,District,Jordan District,Monte Vista School,868,119,97,134,112,122,142,142,0,0,0,0,0,0,429,439,0,5,21,52,53,6,731,67,22,93,17,0
2021,District,Jordan District,Mountain Creek Middle School,1156,0,0,0,0,0,0,0,393,424,339,0,0,0,539,617,0,22,17,134,68,9,906,165,23,104,15,0
2021,District,Jordan District,Mountain Point Elementary,492,103,84,59,69,62,57,58,0,0,0,0,0,0,270,222,1,3,1,59,27,4,397,115,26,57,7,0
2021,District,Jordan District,Mountain Ridge High,2084,0,0,0,0,0,0,0,0,0,0,771,736,577,1060,1024,6,14,21,181,66,24,1772,220,24,164,32,0
2021,District,Jordan District,Mountain Shadows School,603,86,65,87,88,99,76,102,0,0,0,0,0,0,284,319,4,12,13,184,32,9,349,240,97,87,42,0
2021,District,Jordan District,Oakcrest School,653,81,103,89,95,84,92,109,0,0,0,0,0,0,320,333,7,0,15,166,24,16,425,139,64,80,12,0
2021,District,Jordan District,Oquirrh Hills Middle,1377,0,0,0,0,0,0,0,444,477,456,0,0,0,649,728,2,11,20,103,58,18,1165,179,25,127,36,0
2021,District,Jordan District,Oquirrh School,510,56,69,69,79,71,84,82,0,0,0,0,0,0,253,257,3,15,22,188,18,24,240,283,119,57,47,0
2021,District,Jordan District,Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1308
2021,District,Jordan District,Ridge View Elementary,776,130,119,105,98,116,111,97,0,0,0,0,0,0,407,369,4,15,2,130,48,37,540,155,30,83,20,0
2021,District,Jordan District,Rivers Edge School,10,0,0,0,0,1,3,2,4,0,0,0,0,0,2,8,0,1,0,1,0,0,8,5,0,10,0,0
2021,District,Jordan District,Riverside School,644,73,84,82,105,90,112,98,0,0,0,0,0,0,326,318,4,15,8,227,34,11,345,286,123,117,37,0
2021,District,Jordan District,Riverton High,2172,0,0,0,0,0,0,0,0,0,0,739,768,665,1097,1075,6,13,30,197,64,20,1842,280,30,200,74,0
2021,District,Jordan District,Riverton School,622,67,82,94,89,97,87,106,0,0,0,0,0,0,292,330,4,2,10,56,30,3,517,122,12,96,13,0
2021,District,Jordan District,Rosamond School,638,91,82,88,89,92,99,97,0,0,0,0,0,0,323,315,4,6,2,57,21,4,544,115,11,78,31,0
2021,District,Jordan District,Rose Creek School,806,103,102,111,116,121,140,113,0,0,0,0,0,0,376,430,1,7,8,66,29,9,686,145,19,110,14,0
2021,District,Jordan District,Silver Crest School,958,136,143,138,129,128,152,132,0,0,0,0,0,0,481,477,7,6,18,144,47,18,718,194,59,90,20,0
2021,District,Jordan District,South Hills Middle,893,0,0,0,0,0,0,0,310,307,276,0,0,0,437,456,6,9,14,105,39,16,704,150,22,109,29,0
2021,District,Jordan District,South Jordan Middle,1350,0,0,0,0,0,0,0,439,455,456,0,0,0,684,666,3,8,33,122,46,14,1124,149,29,113,39,0
2021,District,Jordan District,South Jordan School,968,115,145,146,145,140,138,139,0,0,0,0,0,0,456,512,7,6,18,95,56,13,773,96,27,120,24,0
2021,District,Jordan District,South Valley School,152,0,0,0,0,0,0,0,0,0,0,0,0,152,56,96,0,5,3,21,5,2,116,56,12,150,7,0
2021,District,Jordan District,Southland School,732,78,84,118,95,123,118,116,0,0,0,0,0,0,368,364,0,1,5,44,44,13,625,93,6,82,13,0
2021,District,Jordan District,Sunset Ridge Middle,1512,0,0,0,0,0,0,0,525,506,481,0,0,0,788,724,5,13,28,335,62,38,1031,335,112,124,29,0
2021,District,Jordan District,Terra Linda School,513,61,64,78,80,73,77,80,0,0,0,0,0,0,247,266,1,11,15,131,20,19,316,196,74,92,43,0
2021,District,Jordan District,Valley High School,430,0,0,0,0,0,0,0,0,0,0,2,100,328,229,201,1,9,5,124,24,9,258,163,35,41,40,0
2021,District,Jordan District,Welby School,802,99,108,116,104,124,112,139,0,0,0,0,0,0,408,394,2,5,15,100,32,18,630,141,20,85,14,0
2021,District,Jordan District,West Hills Middle,1369,0,0,0,0,0,0,0,461,407,501,0,0,0,660,709,7,15,27,324,64,33,899,420,118,150,68,0
2021,District,Jordan District,West Jordan High,1843,0,0,0,0,0,0,0,0,0,0,667,623,553,891,952,13,19,30,618,70,59,1034,794,199,242,136,0
2021,District,Jordan District,West Jordan Middle,1153,0,0,0,0,0,0,0,398,377,378,0,0,0,570,583,5,25,17,367,55,27,657,559,191,169,122,0
2021,District,Jordan District,West Jordan School,476,73,69,72,73,64,65,60,0,0,0,0,0,0,226,250,1,18,3,108,21,7,318,239,47,92,66,0
2021,District,Jordan District,Westland School,510,62,72,77,83,74,76,66,0,0,0,0,0,0,244,266,1,4,12,89,21,5,378,164,43,38,17,0
2021,District,Jordan District,Westvale School,523,80,79,73,69,80,75,67,0,0,0,0,0,0,263,260,3,9,18,142,20,17,314,260,70,77,58,0
2021,District,Juab District,Juab High,831,0,0,0,0,0,0,0,0,0,231,217,182,201,371,460,4,4,1,37,13,1,771,194,0,100,5,0
2021,District,Juab District,Juab Jr High,673,0,0,0,0,0,0,222,230,221,0,0,0,0,312,361,1,1,2,30,11,1,627,209,0,104,0,0
2021,District,Juab District,Mona School,280,35,45,49,47,52,52,0,0,0,0,0,0,0,136,144,0,0,0,3,7,2,268,71,0,33,0,0
2021,District,Juab District,Nebo View School,292,40,52,45,56,51,48,0,0,0,0,0,0,0,148,144,5,3,5,19,5,1,254,129,0,35,0,0
2021,District,Juab District,Red Cliff School,514,79,90,76,94,89,86,0,0,0,0,0,0,0,233,281,3,1,2,41,7,1,459,199,0,74,0,30
2021,District,Kane District,Big Water High,31,0,0,0,0,0,0,0,4,10,2,10,2,3,15,16,5,0,0,1,0,0,25,19,0,1,0,0
2021,District,Kane District,Big Water School,36,5,5,6,8,6,2,4,0,0,0,0,0,0,16,20,3,2,0,6,0,0,25,20,1,4,0,0
2021,District,Kane District,Kanab High,313,0,0,0,0,0,0,0,0,0,88,79,68,78,147,166,4,2,5,21,2,1,278,118,3,24,0,0
2021,District,Kane District,Kanab Middle,156,0,0,0,0,0,0,0,78,78,0,0,0,0,76,79,1,0,1,8,4,0,142,59,3,19,5,0
2021,District,Kane District,Kanab School,458,55,63,59,74,62,68,77,0,0,0,0,0,0,216,242,3,0,4,27,10,0,414,204,6,68,6,0
2021,District,Kane District,Kane Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,100
2021,District,Kane District,Lake Powell High School,6,0,0,0,0,0,0,0,1,1,0,2,0,2,2,4,3,0,0,1,0,0,2,6,0,1,0,0
2021,District,Kane District,Lake Powell School,9,2,0,2,2,1,2,0,0,0,0,0,0,0,2,7,5,0,0,2,0,0,2,9,2,3,0,0
2021,District,Kane District,Valley High,140,0,0,0,0,0,0,0,25,21,24,24,25,21,71,69,0,0,0,3,4,0,133,63,0,15,0,0
2021,District,Kane District,Valley School,138,16,22,22,17,18,21,22,0,0,0,0,0,0,79,59,0,0,0,5,4,0,129,63,0,23,8,0
2021,District,Logan City District,Adams School,252,44,45,42,36,43,42,0,0,0,0,0,0,0,136,116,8,3,3,70,5,15,148,155,38,34,7,26
2021,District,Logan City District,Bridger School,467,77,82,93,79,79,57,0,0,0,0,0,0,0,246,221,13,14,16,208,10,6,200,292,137,67,8,32
2021,District,Logan City District,Ellis School,245,42,41,48,33,36,45,0,0,0,0,0,0,0,128,117,8,19,2,87,4,0,125,168,75,44,4,33
2021,District,Logan City District,Hillcrest School,419,76,76,70,62,63,72,0,0,0,0,0,0,0,204,215,2,6,15,97,11,1,287,164,64,43,2,0
2021,District,Logan City District,LCSD Center for Home Learning,285,41,42,52,33,35,29,21,18,14,0,0,0,0,121,164,1,0,0,21,8,4,251,0,0,0,0,0
2021,District,Logan City District,Logan Early Childhood Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,60
2021,District,Logan City District,Logan High,1548,0,0,0,0,0,0,0,0,0,422,364,394,368,780,768,19,41,55,478,25,26,904,586,161,155,21,0
2021,District,Logan City District,Mount Logan Middle,1167,0,0,0,0,0,0,392,383,392,0,0,0,0,545,622,12,40,35,400,24,24,632,595,203,151,20,0
2021,District,Logan City District,Riverside Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,54
2021,District,Logan City District,Wilson School,495,99,82,83,78,80,73,0,0,0,0,0,0,0,247,248,1,5,9,99,21,19,341,239,68,74,3,0
2021,District,Logan City District,Woodruff School,606,103,113,106,92,76,116,0,0,0,0,0,0,0,295,311,2,15,15,224,20,4,326,308,142,85,9,31
2021,District,Millard District,Delta High,536,0,0,0,0,0,0,0,0,0,134,141,131,130,279,257,3,0,2,97,7,0,427,221,26,63,13,0
2021,District,Millard District,Delta Middle,437,0,0,0,0,0,0,143,167,127,0,0,0,0,209,228,2,0,1,76,6,0,352,204,35,62,7,0
2021,District,Millard District,Delta North School,414,0,0,0,127,144,143,0,0,0,0,0,0,0,214,200,3,0,1,60,4,0,346,185,33,67,4,0
2021,District,Millard District,Delta South School,433,144,139,150,0,0,0,0,0,0,0,0,0,0,187,246,3,1,2,60,3,1,363,193,17,84,8,59
2021,District,Millard District,Eskdale High,8,0,0,0,0,0,0,0,0,1,1,1,4,1,4,4,0,0,0,2,0,0,6,0,2,2,0,0
2021,District,Millard District,Fillmore Middle,356,0,0,0,0,0,79,98,89,90,0,0,0,0,169,187,7,0,6,48,10,0,285,190,26,52,11,0
2021,District,Millard District,Fillmore School,368,71,86,68,77,66,0,0,0,0,0,0,0,0,172,196,5,0,9,52,12,0,290,201,38,60,12,54
2021,District,Millard District,Garrison School,17,4,2,2,3,2,2,2,0,0,0,0,0,0,7,10,0,0,0,7,0,0,10,2,3,1,0,0
2021,District,Millard District,Millard High,404,0,0,0,0,0,0,0,0,0,114,110,97,83,209,195,7,0,7,73,14,1,302,184,22,47,19,0
2021,District,Morgan District,Morgan High,1042,0,0,0,0,0,0,0,0,0,267,279,259,237,490,552,4,6,2,34,15,3,978,129,0,79,0,0
2021,District,Morgan District,Morgan Middle,546,0,0,0,0,0,134,128,135,149,0,0,0,0,241,305,0,3,0,14,8,1,520,128,1,58,0,0
2021,District,Morgan District,Morgan Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,33
2021,District,Morgan District,Morgan School,570,113,104,127,96,130,0,0,0,0,0,0,0,0,276,294,1,6,1,11,9,2,540,118,1,82,0,0
2021,District,Morgan District,Mountain Green Middle,520,0,0,0,0,0,110,138,134,138,0,0,0,0,240,280,3,2,2,17,4,0,492,34,0,75,0,0
2021,District,Morgan District,Mountain Green Preschool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,18
2021,District,Morgan District,Mountain Green School,523,89,93,109,123,109,0,0,0,0,0,0,0,0,238,285,0,0,1,10,13,0,499,42,0,70,0,0
2021,District,Murray District,Early Childhood Center,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,100
2021,District,Murray District,Grant School,335,45,44,51,39,64,49,43,0,0,0,0,0,0,175,160,2,5,4,36,22,1,265,75,11,41,0,0
2021,District,Murray District,Hillcrest Jr High,840,0,0,0,0,0,0,0,256,304,280,0,0,0,402,437,5,46,17,237,43,8,484,292,107,138,4,0
2021,District,Murray District,Horizon School,652,81,91,97,99,87,89,108,0,0,0,0,0,0,321,331,8,26,18,158,30,11,401,207,52,90,1,0
2021,District,Murray District,Liberty School,335,43,54,45,49,38,57,49,0,0,0,0,0,0,159,176,0,6,3,70,17,0,239,132,22,58,1,0
2021,District,Murray District,Longview School,386,50,55,51,56,53,69,52,0,0,0,0,0,0,200,186,2,2,10,59,26,0,287,79,25,60,2,0
2021,District,Murray District,Mcmillan School,538,73,81,80,73,68,80,83,0,0,0,0,0,0,259,279,5,7,18,84,26,2,396,127,33,55,2,0
2021,District,Murray District,Murray High,1449,0,0,0,0,0,0,0,0,0,0,487,494,468,728,719,9,52,35,296,58,11,988,325,89,173,11,0
2021,District,Murray District,Parkside School,426,57,70,55,53,67,61,63,0,0,0,0,0,0,191,235,7,46,10,160,21,13,169,219,96,97,3,0
2021,District,Murray District,Riverview Jr High,667,0,0,0,0,0,0,0,234,216,217,0,0,0,337,329,3,17,9,98,30,7,503,137,34,78,1,0
