System ID, System Name, Total, Grade PK,Grade KK, Grade 01,Grade 02,Grade 03,Grade 04,Grade 05,Grade 06,Grade 07,Grade 08,Grade 09,Grade 10,Grade 11,Grade 12
666,Greene County,2163,133,190,170,186,193,183,170,138,144,138,163,169,82,104
726,Griffin-Spalding County,10496,480,875,912,850,819,814,836,823,747,804,870,584,575,507
667,Gwinnett County,161665,1202,12388,12422,12482,12486,12833,12801,12971,12655,12633,14167,12665,10202,9758
668,Habersham County,6844,191,583,570,555,533,557,520,556,548,493,511,459,424,344
669,Hall County,26213,304,2067,2083,2090,2026,2143,2032,2123,2013,2022,2262,2099,1428,1521
670,Hancock County,1150,79,87,74,70,71,91,87,65,86,83,79,82,118,78
671,Haralson County,3588,211,265,267,244,250,258,272,268,268,309,377,244,152,203
672,Harris County,5090,256,342,351,343,364,363,372,393,400,395,406,387,355,363
673,Hart County,3395,98,283,270,261,263,262,248,271,248,235,289,270,215,182
674,Heard County,2035,131,144,134,145,138,146,150,164,158,181,155,141,119,129
675,Henry County,39870,282,2632,2852,2794,2879,3013,3080,3184,3238,3360,3600,3335,2806,2815
676,Houston County,27324,1120,2126,2015,2038,1989,2037,2069,2128,1982,2030,2151,1982,1805,1852
677,Irwin County,1708,126,131,144,114,132,141,129,121,130,125,133,96,85,101
678,Jackson County,7209,211,592,614,570,559,587,545,558,548,542,532,456,446,449
679,Jasper County,2229,143,196,195,154,184,166,170,155,141,170,171,150,119,115
680,Jeff Davis County,3030,209,244,252,239,216,225,233,223,253,217,211,184,169,155
779,Jefferson City,2856,104,197,220,244,214,218,221,216,217,219,230,197,185,174
681,Jefferson County,2885,165,204,199,227,257,201,213,242,184,212,221,203,200,157
682,Jenkins County,1440,121,114,99,78,106,105,101,114,106,110,114,103,77,92
683,Johnson County,1203,67,87,89,75,96,98,94,98,87,91,111,84,68,58
684,Jones County,5539,257,394,442,400,401,419,427,423,433,448,468,382,305,340
685,Lamar County,2570,122,204,188,208,186,192,215,199,183,188,180,158,186,161
686,Lanier County,1761,145,154,142,154,134,115,135,139,102,130,128,94,84,105
687,Laurens County,6642,348,520,507,521,501,481,501,499,487,496,504,469,388,420
688,Lee County,6178,248,414,468,467,426,463,476,534,484,499,525,427,369,378
689,Liberty County,10167,494,818,791,762,737,709,706,725,850,781,785,694,694,621
690,Lincoln County,1199,69,85,81,78,76,81,94,102,84,79,89,94,85,102
691,Long County,2659,151,238,226,178,213,211,196,226,214,199,201,150,140,116
692,Lowndes County,10292,423,780,771,810,718,750,752,794,807,795,784,787,678,643
693,Lumpkin County,3747,0,339,303,297,303,285,301,307,269,290,307,288,232,226
694,Macon County,1744,114,114,105,125,118,112,146,154,145,119,149,136,128,79
695,Madison County,4714,144,337,367,328,353,374,381,365,357,331,400,353,316,308
781,Marietta City,8043,77,779,745,689,729,646,676,617,581,575,681,520,367,361
696,Marion County,1352,66,107,104,79,81,108,112,116,111,83,107,114,75,89
697,McDuffie County,4195,173,335,376,301,290,310,351,367,320,331,309,258,245,229
698,McIntosh County,1723,94,135,125,101,126,141,130,126,131,111,133,120,115,135
699,Meriwether County,3174,239,259,212,236,218,253,224,251,210,236,252,232,178,174
700,Miller County,1102,73,95,77,69,88,87,92,67,87,70,82,94,61,60
701,Mitchell County,2455,153,215,214,202,184,174,206,194,177,212,173,152,113,86
702,Monroe County,4028,206,283,296,261,310,284,296,315,332,299,321,309,265,251
703,Montgomery County,1016,64,77,67,65,89,69,76,72,78,80,89,73,50,67
704,Morgan County,3347,112,221,268,229,251,240,231,290,269,255,264,272,227,218
705,Murray County,7525,339,643,602,552,584,572,554,557,577,627,476,519,477,446
706,Muscogee County,31884,1195,2615,2548,2325,2359,2375,2443,2416,2312,2301,2545,2381,2053,2016
7991893,,209,9,8,8,10,13,7,11,19,20,20,17,11,9,47
7991894,,119,3,2,4,5,1,5,5,8,8,19,13,18,8,20
7991895,,93,0,6,1,0,4,2,4,5,6,7,9,10,14,25
707,Newton County,19010,758,1474,1424,1451,1463,1419,1487,1525,1430,1473,1576,1359,1137,1034
708,Oconee County,6546,76,468,461,431,496,496,530,512,549,495,580,485,521,446
709,Oglethorpe County,2297,52,176,173,159,162,186,158,180,172,193,204,163,167,152
710,Paulding County,28201,169,2112,2166,2094,2285,2127,2272,2267,2265,2225,2427,2154,1863,1775
711,Peach County,3861,29,335,308,296,278,347,321,329,316,276,298,275,212,241
784,Pelham City,1490,86,125,109,99,85,105,99,118,123,119,135,120,80,87
712,Pickens County,4407,40,341,312,329,357,367,394,318,368,363,378,339,237,264
713,Pierce County,3676,153,301,283,273,260,271,289,286,316,282,258,258,219,227
714,Pike County,3447,94,206,242,231,259,235,285,286,273,304,318,287,194,233
715,Polk County,7428,307,673,599,593,555,628,553,563,561,553,553,512,444,334
716,Pulaski County,1439,93,120,104,96,98,115,116,94,98,109,112,101,87,96
717,Putnam County,2765,123,255,223,208,189,220,210,218,231,208,191,193,151,145
718,Quitman County,365,21,24,22,25,33,23,40,38,24,29,25,23,27,11
719,Rabun County,2272,69,143,166,192,148,178,185,164,190,180,187,152,168,150
720,Randolph County,1099,142,106,66,63,54,65,70,81,79,82,98,89,62,42
721,Richmond County,31615,1212,2635,2478,2476,2515,2478,2485,2434,2338,2231,2494,2074,1983,1782
722,Rockdale County,15650,354,1106,1107,1134,1149,1129,1239,1254,1158,1225,1373,1688,730,1004
785,Rome City,5721,230,508,460,469,477,444,467,421,406,375,449,369,326,320
625,Savannah-Chatham County,35719,1631,3351,3226,2971,2908,2824,2887,2693,2502,2478,2914,1988,1698,1648
723,Schley County,1394,69,114,105,101,97,98,112,122,115,100,101,94,86,80
724,Screven County,2440,105,189,187,155,200,177,171,194,168,198,187,166,174,169
725,Seminole County,1644,70,128,121,121,123,123,135,132,145,131,139,105,79,92
786,Social Circle City,1673,69,115,131,130,108,105,124,150,121,118,139,115,125,123
7830410,State Charter Schools II- Atlanta Heights Charter School,491,0,81,79,73,71,54,72,61,0,0,0,0,0,0
7830610,State Charter Schools II- Coweta Charter Academy,218,0,42,58,54,42,22,0,0,0,0,0,0,0,0
7830310,State Charter Schools II- Fulton Leadership Academy,149,0,0,0,0,0,0,0,65,84,0,0,0,0,0
7830210,State Charter Schools II- Pataula Charter Academy,292,0,37,41,42,44,41,33,28,26,0,0,0,0,0
7830103,State Charter Schools II- Statesboro STEAM Academy,139,0,0,0,0,0,0,0,18,24,22,17,24,16,18
7820212,State Charter Schools- Cherokee Charter Academy,828,0,120,112,115,115,118,100,97,51,0,0,0,0,0
7820412,State Charter Schools- Georgia Connections Academy,737,0,64,49,56,66,65,77,104,112,144,0,0,0,0
7820312,State Charter Schools- Heritage Preparatory Academy School,108,0,0,0,0,0,0,0,108,0,0,0,0,0,0
7820612,State Charter Schools- Ivy Preparatory Academy  Inc,207,0,25,25,25,25,26,22,59,0,0,0,0,0,0
7820512,State Charter Schools- Ivy Preparatory Young Men's Leadership Academy  Inc.,188,0,30,25,22,22,24,22,43,0,0,0,0,0,0
7820108,State Charter Schools- Mountain Education Charter High School,1360,0,0,0,0,0,0,0,0,0,0,289,249,231,591
7820110,State Charter Schools- Odyssey Charter School,9512,0,578,662,715,734,761,817,1056,1186,1198,1078,727,0,0
7820112,State Charter Schools- Scholars Academy Charter School,150,0,22,36,34,20,24,14,0,0,0,0,0,0,0
727,Stephens County,4009,145,331,310,270,304,296,311,337,310,304,328,292,255,216
728,Stewart County,553,44,51,41,41,44,43,36,39,37,36,48,40,26,27
729,Sumter County,4933,296,403,411,373,339,377,338,420,367,370,400,311,273,255
730,Talbot County,532,22,32,40,37,33,41,39,48,46,43,40,37,43,31
731,Taliaferro County,207,16,21,19,13,19,9,12,14,12,17,15,16,9,15
732,Tattnall County,3554,225,332,276,271,271,264,269,271,269,257,290,204,188,167
733,Taylor County,1580,97,110,109,99,119,110,106,124,116,118,157,119,95,101
734,Telfair County,1740,110,139,147,118,142,142,146,148,134,101,112,114,111,76
735,Terrell County,1504,89,124,120,110,96,119,116,112,124,113,101,97,94,89
736,Thomas County,5211,306,327,345,326,347,336,408,444,413,426,435,384,372,342
745,Thomaston-Upson County,4440,159,338,318,295,304,351,333,362,352,357,368,311,281,311
789,Thomasville City,3067,239,273,262,266,231,222,248,202,215,210,221,166,156,156
737,Tift County,7807,316,692,621,592,558,630,597,603,549,616,587,549,475,422
738,Toombs County,3018,189,244,211,242,204,212,244,265,225,248,252,199,156,127
739,Towns County,1123,9,94,88,69,79,91,84,100,100,88,96,92,75,58
740,Treutlen County,1211,87,117,93,105,82,70,93,98,81,103,90,85,52,55
791,Trion City,1375,90,98,94,95,88,99,106,91,102,121,111,101,90,89
741,Troup County,12626,556,1096,999,927,929,930,971,930,956,947,1029,987,687,682
742,Turner County,1567,120,113,110,109,110,118,123,126,117,120,101,112,111,77
743,Twiggs County,935,52,73,78,54,73,71,64,70,59,64,93,59,69,56
744,Union County,2579,23,193,193,194,173,205,231,219,208,213,241,163,182,141
792,Valdosta City,7672,242,751,655,647,598,616,595,627,548,489,722,453,364,365
793,Vidalia City,2600,164,204,209,196,196,199,197,200,187,188,187,195,142,136
746,Walker County,8990,307,744,699,681,677,688,737,669,730,719,688,647,493,511
747,Walton County,13218,486,981,1009,1005,954,1026,1023,1058,1050,1023,1030,983,839,751
748,Ware County,6009,323,528,509,494,419,455,472,438,445,442,421,448,297,318
749,Warren County,700,63,62,55,44,70,50,46,47,42,36,60,30,47,48
750,Washington County,3116,90,282,247,252,213,202,238,228,227,227,245,213,207,245
751,Wayne County,5289,263,431,411,417,424,412,410,386,403,388,376,365,330,273
752,Webster County,462,22,43,37,27,27,38,41,38,31,37,42,29,20,30
753,Wheeler County,1002,67,77,73,90,77,86,65,73,82,55,76,63,66,52
754,White County,3848,41,299,297,306,304,305,303,303,316,310,268,266,271,259
755,Whitfield County,13147,240,1096,1054,1040,1006,1040,1037,977,1047,986,1050,955,819,800
756,Wilcox County,1303,70,111,99,91,108,90,76,110,107,81,132,65,79,84
757,Wilkes County,1644,102,121,118,115,128,113,135,137,113,126,147,113,83,93
758,Wilkinson County,1596,111,132,118,114,131,114,114,138,108,100,116,106,105,89
759,Worth County,3401,165,284,251,252,220,245,244,265,289,282,264,252,187,201
 ,State-Wide Total,1673740,48229,133739,131175,128318,128702,128557,131180,129834,127207,126512,138548,121138,101226,99375
