"Year","Region","County Name","District Name","District Number","Charter Status","Grade Level Name","Gender Name","Gender Count"
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Early Education","Female",10
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Early Education","Male",15
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",146
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",150
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Kindergarten","Female",144
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Kindergarten","Male",146
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade  1","Female",154
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade  1","Male",162
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade  2","Female",166
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade  2","Male",138
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade  3","Female",172
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade  3","Male",188
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade  4","Female",168
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade  4","Male",175
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade  5","Female",159
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade  5","Male",154
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade  6","Female",147
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade  6","Male",169
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade  7","Female",163
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade  7","Male",167
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade  8","Female",155
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade  8","Male",184
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade  9","Female",146
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade  9","Male",164
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade 10","Female",173
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade 10","Male",175
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade 11","Female",163
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade 11","Male",161
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade 12","Female",126
"2017-2018",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Grade 12","Male",142
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Kindergarten","Female",-9999999
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Kindergarten","Male",-9999999
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade  1","Female",-9999999
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade  1","Male",-9999999
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade  2","Female",-9999999
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade  2","Male",-9999999
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade  3","Female",-9999999
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade  3","Male",0
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade  4","Female",0
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade  4","Male",-9999999
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade  5","Female",0
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade  5","Male",-9999999
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade  6","Female",-9999999
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade  6","Male",-9999999
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade  7","Female",-9999999
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade  7","Male",-9999999
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade  8","Female",-9999999
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade  8","Male",-9999999
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade  9","Female",-9999999
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade  9","Male",-9999999
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade 11","Female",-9999999
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade 11","Male",-9999999
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade 12","Female",-9999999
"2017-2018",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Grade 12","Male",0
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Early Education","Female",-9999999
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Early Education","Male",0
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",14
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",13
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Kindergarten","Female",20
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Kindergarten","Male",20
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade  1","Female",19
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade  1","Male",19
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade  2","Female",31
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade  2","Male",18
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade  3","Female",16
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade  3","Male",20
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade  4","Female",28
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade  4","Male",22
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade  5","Female",27
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade  5","Male",28
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade  6","Female",22
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade  6","Male",27
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade  7","Female",28
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade  7","Male",22
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade  8","Female",20
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade  8","Male",23
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade  9","Female",23
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade  9","Male",21
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade 10","Female",35
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade 10","Male",43
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade 11","Female",20
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade 11","Male",19
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade 12","Female",21
"2017-2018",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Grade 12","Male",24
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Early Education","Female",0
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Early Education","Female",-9999999
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Early Education","Male",-9999999
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Early Education","Male",-9999999
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",151
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",15
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",155
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",17
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Kindergarten","Female",135
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Kindergarten","Female",30
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Kindergarten","Male",124
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Kindergarten","Male",25
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade  1","Female",125
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade  1","Female",30
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade  1","Male",137
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade  1","Male",30
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade  2","Female",136
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade  2","Female",26
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade  2","Male",126
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade  2","Male",31
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade  3","Female",152
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade  3","Female",35
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade  3","Male",156
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade  3","Male",33
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade  4","Female",148
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade  4","Female",21
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade  4","Male",170
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade  4","Male",37
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade  5","Female",143
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade  5","Female",42
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade  5","Male",156
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade  5","Male",23
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade  6","Female",161
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade  6","Female",34
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade  6","Male",160
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade  6","Male",35
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade  7","Female",169
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade  7","Female",33
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade  7","Male",175
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade  7","Male",36
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade  8","Female",174
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade  8","Female",28
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade  8","Male",169
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade  8","Male",31
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade  9","Female",163
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade  9","Female",36
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade  9","Male",207
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade  9","Male",30
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade 10","Female",191
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade 10","Female",30
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade 10","Male",192
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade 10","Male",24
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade 11","Female",167
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade 11","Female",22
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade 11","Male",186
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade 11","Male",30
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade 12","Female",178
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade 12","Female",20
"2017-2018",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Grade 12","Male",173
"2017-2018",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Grade 12","Male",22
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Early Education","Female",0
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Early Education","Male",-9999999
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",8
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",-9999999
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Kindergarten","Female",41
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Kindergarten","Male",59
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade  1","Female",56
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade  1","Male",74
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade  2","Female",55
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade  2","Male",54
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade  3","Female",60
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade  3","Male",68
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade  4","Female",64
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade  4","Male",70
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade  5","Female",63
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade  5","Male",56
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade  6","Female",67
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade  6","Male",65
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade  7","Female",68
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade  7","Male",73
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade  8","Female",67
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade  8","Male",54
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade  9","Female",62
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade  9","Male",47
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade 10","Female",53
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade 10","Male",73
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade 11","Female",57
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade 11","Male",61
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade 12","Female",59
"2017-2018",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Grade 12","Male",57
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Early Education","Female",-9999999
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Early Education","Male",-9999999
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",43
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",39
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Kindergarten","Female",67
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Kindergarten","Male",86
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade  1","Female",79
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade  1","Male",72
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade  2","Female",90
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade  2","Male",99
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade  3","Female",75
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade  3","Male",89
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade  4","Female",111
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade  4","Male",84
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade  5","Female",83
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade  5","Male",88
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade  6","Female",84
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade  6","Male",73
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade  7","Female",70
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade  7","Male",107
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade  8","Female",91
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade  8","Male",84
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade  9","Female",101
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade  9","Male",97
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade 10","Female",93
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade 10","Male",115
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade 11","Female",95
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade 11","Male",103
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade 12","Female",101
"2017-2018",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Grade 12","Male",102
"2017-2018",03,"MATAGORDA COUNTY","VAN VLECK ISD",158906,"TRADITIONAL ISD/CSD","Early Education","Female",0
"2017-2018",03,"MATAGORDA COUNTY","VAN VLECK ISD",158906,"TRADITIONAL ISD/CSD","Early Education","Male",-9999999
"2017-2018",03,"MATAGORDA COUNTY","VAN VLECK ISD",158906,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",7
"2017-2018",03,"MATAGORDA COUNTY","VAN VLECK ISD",158906,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",8
"2017-2018",03,"MATAGORDA COUNTY","VAN VLECK ISD",158906,"TRADITIONAL ISD/CSD","Kindergarten","Female",39
"2017-2018",03,"MATAGORDA COUNTY","VAN VLECK ISD",158906,"TRADITIONAL ISD/CSD","Kindergarten","Male",33
"2017-2018",03,"MATAGORDA COUNTY","VAN VLECK ISD",158906,"TRADITIONAL ISD/CSD","Grade  1","Female",50
"2017-2018",03,"MATAGORDA COUNTY","VAN VLECK ISD",158906,"TRADITIONAL ISD/CSD","Grade  1","Male",29
"2017-2018",03,"MATAGORDA COUNTY","VAN VLECK ISD",158906,"TRADITIONAL ISD/CSD","Grade  2","Female",42
