"Year","Region","County Name","District Name","District Number","Charter Status","Grade Level Name","Enrollment by Grade Level"
"2015-2016",19,"EL PASO COUNTY","LA FE PREPARATORY SCHOOL",071807,"OPEN ENROLLMENT CHARTER","Grade  4",28
"2015-2016",19,"EL PASO COUNTY","LA FE PREPARATORY SCHOOL",071807,"OPEN ENROLLMENT CHARTER","Grade  5",24
"2015-2016",19,"EL PASO COUNTY","LA FE PREPARATORY SCHOOL",071807,"OPEN ENROLLMENT CHARTER","Grade  6",21
"2015-2016",19,"EL PASO COUNTY","LA FE PREPARATORY SCHOOL",071807,"OPEN ENROLLMENT CHARTER","Grade  7",20
"2015-2016",19,"EL PASO COUNTY","LA FE PREPARATORY SCHOOL",071807,"OPEN ENROLLMENT CHARTER","Grade  8",24
"2015-2016",01,"CAMERON COUNTY","LA FERIA ISD",031905,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2015-2016",01,"CAMERON COUNTY","LA FERIA ISD",031905,"TRADITIONAL ISD/CSD","Pre-kindergarten",269
"2015-2016",01,"CAMERON COUNTY","LA FERIA ISD",031905,"TRADITIONAL ISD/CSD","Kindergarten",239
"2015-2016",01,"CAMERON COUNTY","LA FERIA ISD",031905,"TRADITIONAL ISD/CSD","Grade  1",277
"2015-2016",01,"CAMERON COUNTY","LA FERIA ISD",031905,"TRADITIONAL ISD/CSD","Grade  2",277
"2015-2016",01,"CAMERON COUNTY","LA FERIA ISD",031905,"TRADITIONAL ISD/CSD","Grade  3",257
"2015-2016",01,"CAMERON COUNTY","LA FERIA ISD",031905,"TRADITIONAL ISD/CSD","Grade  4",251
"2015-2016",01,"CAMERON COUNTY","LA FERIA ISD",031905,"TRADITIONAL ISD/CSD","Grade  5",260
"2015-2016",01,"CAMERON COUNTY","LA FERIA ISD",031905,"TRADITIONAL ISD/CSD","Grade  6",258
"2015-2016",01,"CAMERON COUNTY","LA FERIA ISD",031905,"TRADITIONAL ISD/CSD","Grade  7",272
"2015-2016",01,"CAMERON COUNTY","LA FERIA ISD",031905,"TRADITIONAL ISD/CSD","Grade  8",280
"2015-2016",01,"CAMERON COUNTY","LA FERIA ISD",031905,"TRADITIONAL ISD/CSD","Grade  9",302
"2015-2016",01,"CAMERON COUNTY","LA FERIA ISD",031905,"TRADITIONAL ISD/CSD","Grade 10",231
"2015-2016",01,"CAMERON COUNTY","LA FERIA ISD",031905,"TRADITIONAL ISD/CSD","Grade 11",214
"2015-2016",01,"CAMERON COUNTY","LA FERIA ISD",031905,"TRADITIONAL ISD/CSD","Grade 12",259
"2015-2016",02,"JIM WELLS COUNTY","LA GLORIA ISD",125906,"TRADITIONAL ISD/CSD","Pre-kindergarten",-9999999
"2015-2016",02,"JIM WELLS COUNTY","LA GLORIA ISD",125906,"TRADITIONAL ISD/CSD","Kindergarten",17
"2015-2016",02,"JIM WELLS COUNTY","LA GLORIA ISD",125906,"TRADITIONAL ISD/CSD","Grade  1",14
"2015-2016",02,"JIM WELLS COUNTY","LA GLORIA ISD",125906,"TRADITIONAL ISD/CSD","Grade  2",21
"2015-2016",02,"JIM WELLS COUNTY","LA GLORIA ISD",125906,"TRADITIONAL ISD/CSD","Grade  3",22
"2015-2016",02,"JIM WELLS COUNTY","LA GLORIA ISD",125906,"TRADITIONAL ISD/CSD","Grade  4",16
"2015-2016",02,"JIM WELLS COUNTY","LA GLORIA ISD",125906,"TRADITIONAL ISD/CSD","Grade  5",13
"2015-2016",02,"JIM WELLS COUNTY","LA GLORIA ISD",125906,"TRADITIONAL ISD/CSD","Grade  6",12
"2015-2016",13,"FAYETTE COUNTY","LA GRANGE ISD",075902,"TRADITIONAL ISD/CSD","Early Education",6
"2015-2016",13,"FAYETTE COUNTY","LA GRANGE ISD",075902,"TRADITIONAL ISD/CSD","Pre-kindergarten",76
"2015-2016",13,"FAYETTE COUNTY","LA GRANGE ISD",075902,"TRADITIONAL ISD/CSD","Kindergarten",135
"2015-2016",13,"FAYETTE COUNTY","LA GRANGE ISD",075902,"TRADITIONAL ISD/CSD","Grade  1",131
"2015-2016",13,"FAYETTE COUNTY","LA GRANGE ISD",075902,"TRADITIONAL ISD/CSD","Grade  2",133
"2015-2016",13,"FAYETTE COUNTY","LA GRANGE ISD",075902,"TRADITIONAL ISD/CSD","Grade  3",149
"2015-2016",13,"FAYETTE COUNTY","LA GRANGE ISD",075902,"TRADITIONAL ISD/CSD","Grade  4",139
"2015-2016",13,"FAYETTE COUNTY","LA GRANGE ISD",075902,"TRADITIONAL ISD/CSD","Grade  5",138
"2015-2016",13,"FAYETTE COUNTY","LA GRANGE ISD",075902,"TRADITIONAL ISD/CSD","Grade  6",139
"2015-2016",13,"FAYETTE COUNTY","LA GRANGE ISD",075902,"TRADITIONAL ISD/CSD","Grade  7",169
"2015-2016",13,"FAYETTE COUNTY","LA GRANGE ISD",075902,"TRADITIONAL ISD/CSD","Grade  8",165
"2015-2016",13,"FAYETTE COUNTY","LA GRANGE ISD",075902,"TRADITIONAL ISD/CSD","Grade  9",198
"2015-2016",13,"FAYETTE COUNTY","LA GRANGE ISD",075902,"TRADITIONAL ISD/CSD","Grade 10",150
"2015-2016",13,"FAYETTE COUNTY","LA GRANGE ISD",075902,"TRADITIONAL ISD/CSD","Grade 11",126
"2015-2016",13,"FAYETTE COUNTY","LA GRANGE ISD",075902,"TRADITIONAL ISD/CSD","Grade 12",154
"2015-2016",01,"HIDALGO COUNTY","LA JOYA ISD",108912,"TRADITIONAL ISD/CSD","Early Education",70
"2015-2016",01,"HIDALGO COUNTY","LA JOYA ISD",108912,"TRADITIONAL ISD/CSD","Pre-kindergarten",1762
"2015-2016",01,"HIDALGO COUNTY","LA JOYA ISD",108912,"TRADITIONAL ISD/CSD","Kindergarten",1974
"2015-2016",01,"HIDALGO COUNTY","LA JOYA ISD",108912,"TRADITIONAL ISD/CSD","Grade  1",2259
"2015-2016",01,"HIDALGO COUNTY","LA JOYA ISD",108912,"TRADITIONAL ISD/CSD","Grade  2",2178
"2015-2016",01,"HIDALGO COUNTY","LA JOYA ISD",108912,"TRADITIONAL ISD/CSD","Grade  3",2246
"2015-2016",01,"HIDALGO COUNTY","LA JOYA ISD",108912,"TRADITIONAL ISD/CSD","Grade  4",2154
"2015-2016",01,"HIDALGO COUNTY","LA JOYA ISD",108912,"TRADITIONAL ISD/CSD","Grade  5",2306
"2015-2016",01,"HIDALGO COUNTY","LA JOYA ISD",108912,"TRADITIONAL ISD/CSD","Grade  6",2239
"2015-2016",01,"HIDALGO COUNTY","LA JOYA ISD",108912,"TRADITIONAL ISD/CSD","Grade  7",2198
"2015-2016",01,"HIDALGO COUNTY","LA JOYA ISD",108912,"TRADITIONAL ISD/CSD","Grade  8",2178
"2015-2016",01,"HIDALGO COUNTY","LA JOYA ISD",108912,"TRADITIONAL ISD/CSD","Grade  9",2561
"2015-2016",01,"HIDALGO COUNTY","LA JOYA ISD",108912,"TRADITIONAL ISD/CSD","Grade 10",2155
"2015-2016",01,"HIDALGO COUNTY","LA JOYA ISD",108912,"TRADITIONAL ISD/CSD","Grade 11",1706
"2015-2016",01,"HIDALGO COUNTY","LA JOYA ISD",108912,"TRADITIONAL ISD/CSD","Grade 12",1604
"2015-2016",04,"GALVESTON COUNTY","LA MARQUE ISD",084904,"TRADITIONAL ISD/CSD","Pre-kindergarten",354
"2015-2016",04,"GALVESTON COUNTY","LA MARQUE ISD",084904,"TRADITIONAL ISD/CSD","Kindergarten",155
"2015-2016",04,"GALVESTON COUNTY","LA MARQUE ISD",084904,"TRADITIONAL ISD/CSD","Grade  1",165
"2015-2016",04,"GALVESTON COUNTY","LA MARQUE ISD",084904,"TRADITIONAL ISD/CSD","Grade  2",170
"2015-2016",04,"GALVESTON COUNTY","LA MARQUE ISD",084904,"TRADITIONAL ISD/CSD","Grade  3",151
"2015-2016",04,"GALVESTON COUNTY","LA MARQUE ISD",084904,"TRADITIONAL ISD/CSD","Grade  4",146
"2015-2016",04,"GALVESTON COUNTY","LA MARQUE ISD",084904,"TRADITIONAL ISD/CSD","Grade  5",149
"2015-2016",04,"GALVESTON COUNTY","LA MARQUE ISD",084904,"TRADITIONAL ISD/CSD","Grade  6",157
"2015-2016",04,"GALVESTON COUNTY","LA MARQUE ISD",084904,"TRADITIONAL ISD/CSD","Grade  7",167
"2015-2016",04,"GALVESTON COUNTY","LA MARQUE ISD",084904,"TRADITIONAL ISD/CSD","Grade  8",159
"2015-2016",04,"GALVESTON COUNTY","LA MARQUE ISD",084904,"TRADITIONAL ISD/CSD","Grade  9",168
"2015-2016",04,"GALVESTON COUNTY","LA MARQUE ISD",084904,"TRADITIONAL ISD/CSD","Grade 10",133
"2015-2016",04,"GALVESTON COUNTY","LA MARQUE ISD",084904,"TRADITIONAL ISD/CSD","Grade 11",100
"2015-2016",04,"GALVESTON COUNTY","LA MARQUE ISD",084904,"TRADITIONAL ISD/CSD","Grade 12",113
"2015-2016",04,"HARRIS COUNTY","LA PORTE ISD",101916,"TRADITIONAL ISD/CSD","Early Education",62
"2015-2016",04,"HARRIS COUNTY","LA PORTE ISD",101916,"TRADITIONAL ISD/CSD","Pre-kindergarten",212
"2015-2016",04,"HARRIS COUNTY","LA PORTE ISD",101916,"TRADITIONAL ISD/CSD","Kindergarten",519
"2015-2016",04,"HARRIS COUNTY","LA PORTE ISD",101916,"TRADITIONAL ISD/CSD","Grade  1",574
"2015-2016",04,"HARRIS COUNTY","LA PORTE ISD",101916,"TRADITIONAL ISD/CSD","Grade  2",604
"2015-2016",04,"HARRIS COUNTY","LA PORTE ISD",101916,"TRADITIONAL ISD/CSD","Grade  3",601
"2015-2016",04,"HARRIS COUNTY","LA PORTE ISD",101916,"TRADITIONAL ISD/CSD","Grade  4",549
"2015-2016",04,"HARRIS COUNTY","LA PORTE ISD",101916,"TRADITIONAL ISD/CSD","Grade  5",568
"2015-2016",04,"HARRIS COUNTY","LA PORTE ISD",101916,"TRADITIONAL ISD/CSD","Grade  6",580
"2015-2016",04,"HARRIS COUNTY","LA PORTE ISD",101916,"TRADITIONAL ISD/CSD","Grade  7",594
"2015-2016",04,"HARRIS COUNTY","LA PORTE ISD",101916,"TRADITIONAL ISD/CSD","Grade  8",570
"2015-2016",04,"HARRIS COUNTY","LA PORTE ISD",101916,"TRADITIONAL ISD/CSD","Grade  9",667
"2015-2016",04,"HARRIS COUNTY","LA PORTE ISD",101916,"TRADITIONAL ISD/CSD","Grade 10",561
"2015-2016",04,"HARRIS COUNTY","LA PORTE ISD",101916,"TRADITIONAL ISD/CSD","Grade 11",585
"2015-2016",04,"HARRIS COUNTY","LA PORTE ISD",101916,"TRADITIONAL ISD/CSD","Grade 12",507
"2015-2016",20,"ZAVALA COUNTY","LA PRYOR ISD",254902,"TRADITIONAL ISD/CSD","Pre-kindergarten",30
"2015-2016",20,"ZAVALA COUNTY","LA PRYOR ISD",254902,"TRADITIONAL ISD/CSD","Kindergarten",37
"2015-2016",20,"ZAVALA COUNTY","LA PRYOR ISD",254902,"TRADITIONAL ISD/CSD","Grade  1",47
"2015-2016",20,"ZAVALA COUNTY","LA PRYOR ISD",254902,"TRADITIONAL ISD/CSD","Grade  2",32
"2015-2016",20,"ZAVALA COUNTY","LA PRYOR ISD",254902,"TRADITIONAL ISD/CSD","Grade  3",25
"2015-2016",20,"ZAVALA COUNTY","LA PRYOR ISD",254902,"TRADITIONAL ISD/CSD","Grade  4",32
"2015-2016",20,"ZAVALA COUNTY","LA PRYOR ISD",254902,"TRADITIONAL ISD/CSD","Grade  5",30
"2015-2016",20,"ZAVALA COUNTY","LA PRYOR ISD",254902,"TRADITIONAL ISD/CSD","Grade  6",28
"2015-2016",20,"ZAVALA COUNTY","LA PRYOR ISD",254902,"TRADITIONAL ISD/CSD","Grade  7",40
"2015-2016",20,"ZAVALA COUNTY","LA PRYOR ISD",254902,"TRADITIONAL ISD/CSD","Grade  8",45
"2015-2016",20,"ZAVALA COUNTY","LA PRYOR ISD",254902,"TRADITIONAL ISD/CSD","Grade  9",35
"2015-2016",20,"ZAVALA COUNTY","LA PRYOR ISD",254902,"TRADITIONAL ISD/CSD","Grade 10",35
"2015-2016",20,"ZAVALA COUNTY","LA PRYOR ISD",254902,"TRADITIONAL ISD/CSD","Grade 11",42
"2015-2016",20,"ZAVALA COUNTY","LA PRYOR ISD",254902,"TRADITIONAL ISD/CSD","Grade 12",38
"2015-2016",12,"MCLENNAN COUNTY","LA VEGA ISD",161906,"TRADITIONAL ISD/CSD","Early Education",10
"2015-2016",12,"MCLENNAN COUNTY","LA VEGA ISD",161906,"TRADITIONAL ISD/CSD","Pre-kindergarten",174
"2015-2016",12,"MCLENNAN COUNTY","LA VEGA ISD",161906,"TRADITIONAL ISD/CSD","Kindergarten",225
"2015-2016",12,"MCLENNAN COUNTY","LA VEGA ISD",161906,"TRADITIONAL ISD/CSD","Grade  1",262
"2015-2016",12,"MCLENNAN COUNTY","LA VEGA ISD",161906,"TRADITIONAL ISD/CSD","Grade  2",239
"2015-2016",12,"MCLENNAN COUNTY","LA VEGA ISD",161906,"TRADITIONAL ISD/CSD","Grade  3",229
"2015-2016",12,"MCLENNAN COUNTY","LA VEGA ISD",161906,"TRADITIONAL ISD/CSD","Grade  4",226
"2015-2016",12,"MCLENNAN COUNTY","LA VEGA ISD",161906,"TRADITIONAL ISD/CSD","Grade  5",208
"2015-2016",12,"MCLENNAN COUNTY","LA VEGA ISD",161906,"TRADITIONAL ISD/CSD","Grade  6",242
"2015-2016",12,"MCLENNAN COUNTY","LA VEGA ISD",161906,"TRADITIONAL ISD/CSD","Grade  7",222
"2015-2016",12,"MCLENNAN COUNTY","LA VEGA ISD",161906,"TRADITIONAL ISD/CSD","Grade  8",227
"2015-2016",12,"MCLENNAN COUNTY","LA VEGA ISD",161906,"TRADITIONAL ISD/CSD","Grade  9",244
"2015-2016",12,"MCLENNAN COUNTY","LA VEGA ISD",161906,"TRADITIONAL ISD/CSD","Grade 10",194
"2015-2016",12,"MCLENNAN COUNTY","LA VEGA ISD",161906,"TRADITIONAL ISD/CSD","Grade 11",184
"2015-2016",12,"MCLENNAN COUNTY","LA VEGA ISD",161906,"TRADITIONAL ISD/CSD","Grade 12",147
"2015-2016",20,"WILSON COUNTY","LA VERNIA ISD",247903,"TRADITIONAL ISD/CSD","Early Education",25
"2015-2016",20,"WILSON COUNTY","LA VERNIA ISD",247903,"TRADITIONAL ISD/CSD","Pre-kindergarten",51
"2015-2016",20,"WILSON COUNTY","LA VERNIA ISD",247903,"TRADITIONAL ISD/CSD","Kindergarten",201
"2015-2016",20,"WILSON COUNTY","LA VERNIA ISD",247903,"TRADITIONAL ISD/CSD","Grade  1",220
"2015-2016",20,"WILSON COUNTY","LA VERNIA ISD",247903,"TRADITIONAL ISD/CSD","Grade  2",196
"2015-2016",20,"WILSON COUNTY","LA VERNIA ISD",247903,"TRADITIONAL ISD/CSD","Grade  3",269
"2015-2016",20,"WILSON COUNTY","LA VERNIA ISD",247903,"TRADITIONAL ISD/CSD","Grade  4",205
"2015-2016",20,"WILSON COUNTY","LA VERNIA ISD",247903,"TRADITIONAL ISD/CSD","Grade  5",229
"2015-2016",20,"WILSON COUNTY","LA VERNIA ISD",247903,"TRADITIONAL ISD/CSD","Grade  6",255
"2015-2016",20,"WILSON COUNTY","LA VERNIA ISD",247903,"TRADITIONAL ISD/CSD","Grade  7",253
"2015-2016",20,"WILSON COUNTY","LA VERNIA ISD",247903,"TRADITIONAL ISD/CSD","Grade  8",266
"2015-2016",20,"WILSON COUNTY","LA VERNIA ISD",247903,"TRADITIONAL ISD/CSD","Grade  9",279
"2015-2016",20,"WILSON COUNTY","LA VERNIA ISD",247903,"TRADITIONAL ISD/CSD","Grade 10",284
"2015-2016",20,"WILSON COUNTY","LA VERNIA ISD",247903,"TRADITIONAL ISD/CSD","Grade 11",273
"2015-2016",20,"WILSON COUNTY","LA VERNIA ISD",247903,"TRADITIONAL ISD/CSD","Grade 12",228
"2015-2016",01,"HIDALGO COUNTY","LA VILLA ISD",108914,"TRADITIONAL ISD/CSD","Pre-kindergarten",21
"2015-2016",01,"HIDALGO COUNTY","LA VILLA ISD",108914,"TRADITIONAL ISD/CSD","Kindergarten",37
"2015-2016",01,"HIDALGO COUNTY","LA VILLA ISD",108914,"TRADITIONAL ISD/CSD","Grade  1",45
"2015-2016",01,"HIDALGO COUNTY","LA VILLA ISD",108914,"TRADITIONAL ISD/CSD","Grade  2",47
"2015-2016",01,"HIDALGO COUNTY","LA VILLA ISD",108914,"TRADITIONAL ISD/CSD","Grade  3",48
"2015-2016",01,"HIDALGO COUNTY","LA VILLA ISD",108914,"TRADITIONAL ISD/CSD","Grade  4",38
"2015-2016",01,"HIDALGO COUNTY","LA VILLA ISD",108914,"TRADITIONAL ISD/CSD","Grade  5",53
"2015-2016",01,"HIDALGO COUNTY","LA VILLA ISD",108914,"TRADITIONAL ISD/CSD","Grade  6",50
"2015-2016",01,"HIDALGO COUNTY","LA VILLA ISD",108914,"TRADITIONAL ISD/CSD","Grade  7",45
"2015-2016",01,"HIDALGO COUNTY","LA VILLA ISD",108914,"TRADITIONAL ISD/CSD","Grade  8",36
"2015-2016",01,"HIDALGO COUNTY","LA VILLA ISD",108914,"TRADITIONAL ISD/CSD","Grade  9",52
"2015-2016",01,"HIDALGO COUNTY","LA VILLA ISD",108914,"TRADITIONAL ISD/CSD","Grade 10",39
"2015-2016",01,"HIDALGO COUNTY","LA VILLA ISD",108914,"TRADITIONAL ISD/CSD","Grade 11",38
"2015-2016",01,"HIDALGO COUNTY","LA VILLA ISD",108914,"TRADITIONAL ISD/CSD","Grade 12",42
"2015-2016",20,"BEXAR COUNTY","LACKLAND ISD",015913,"TRADITIONAL ISD/CSD","Early Education",6
"2015-2016",20,"BEXAR COUNTY","LACKLAND ISD",015913,"TRADITIONAL ISD/CSD","Pre-kindergarten",94
"2015-2016",20,"BEXAR COUNTY","LACKLAND ISD",015913,"TRADITIONAL ISD/CSD","Kindergarten",84
"2015-2016",20,"BEXAR COUNTY","LACKLAND ISD",015913,"TRADITIONAL ISD/CSD","Grade  1",79
"2015-2016",20,"BEXAR COUNTY","LACKLAND ISD",015913,"TRADITIONAL ISD/CSD","Grade  2",97
"2015-2016",20,"BEXAR COUNTY","LACKLAND ISD",015913,"TRADITIONAL ISD/CSD","Grade  3",78
"2015-2016",20,"BEXAR COUNTY","LACKLAND ISD",015913,"TRADITIONAL ISD/CSD","Grade  4",81
"2015-2016",20,"BEXAR COUNTY","LACKLAND ISD",015913,"TRADITIONAL ISD/CSD","Grade  5",76
"2015-2016",20,"BEXAR COUNTY","LACKLAND ISD",015913,"TRADITIONAL ISD/CSD","Grade  6",66
"2015-2016",20,"BEXAR COUNTY","LACKLAND ISD",015913,"TRADITIONAL ISD/CSD","Grade  7",64
"2015-2016",20,"BEXAR COUNTY","LACKLAND ISD",015913,"TRADITIONAL ISD/CSD","Grade  8",59
"2015-2016",20,"BEXAR COUNTY","LACKLAND ISD",015913,"TRADITIONAL ISD/CSD","Grade  9",55
"2015-2016",20,"BEXAR COUNTY","LACKLAND ISD",015913,"TRADITIONAL ISD/CSD","Grade 10",55
"2015-2016",20,"BEXAR COUNTY","LACKLAND ISD",015913,"TRADITIONAL ISD/CSD","Grade 11",35
"2015-2016",20,"BEXAR COUNTY","LACKLAND ISD",015913,"TRADITIONAL ISD/CSD","Grade 12",36
"2015-2016",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"TRADITIONAL ISD/CSD","Early Education",12
"2015-2016",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"TRADITIONAL ISD/CSD","Pre-kindergarten",24
"2015-2016",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"TRADITIONAL ISD/CSD","Kindergarten",90
"2015-2016",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"TRADITIONAL ISD/CSD","Grade  1",98
"2015-2016",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"TRADITIONAL ISD/CSD","Grade  2",113
"2015-2016",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"TRADITIONAL ISD/CSD","Grade  3",114
"2015-2016",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"TRADITIONAL ISD/CSD","Grade  4",100
"2015-2016",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"TRADITIONAL ISD/CSD","Grade  5",96
"2015-2016",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"TRADITIONAL ISD/CSD","Grade  6",124
"2015-2016",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"TRADITIONAL ISD/CSD","Grade  7",113
"2015-2016",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"TRADITIONAL ISD/CSD","Grade  8",92
"2015-2016",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"TRADITIONAL ISD/CSD","Grade  9",111
"2015-2016",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"TRADITIONAL ISD/CSD","Grade 10",131
"2015-2016",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"TRADITIONAL ISD/CSD","Grade 11",103
"2015-2016",13,"TRAVIS COUNTY","LAGO VISTA ISD",227912,"TRADITIONAL ISD/CSD","Grade 12",116
"2015-2016",11,"DENTON COUNTY","LAKE DALLAS ISD",061912,"TRADITIONAL ISD/CSD","Early Education",22
"2015-2016",11,"DENTON COUNTY","LAKE DALLAS ISD",061912,"TRADITIONAL ISD/CSD","Pre-kindergarten",58
"2015-2016",11,"DENTON COUNTY","LAKE DALLAS ISD",061912,"TRADITIONAL ISD/CSD","Kindergarten",266
"2015-2016",11,"DENTON COUNTY","LAKE DALLAS ISD",061912,"TRADITIONAL ISD/CSD","Grade  1",276
"2015-2016",11,"DENTON COUNTY","LAKE DALLAS ISD",061912,"TRADITIONAL ISD/CSD","Grade  2",271
"2015-2016",11,"DENTON COUNTY","LAKE DALLAS ISD",061912,"TRADITIONAL ISD/CSD","Grade  3",295
"2015-2016",11,"DENTON COUNTY","LAKE DALLAS ISD",061912,"TRADITIONAL ISD/CSD","Grade  4",288
"2015-2016",11,"DENTON COUNTY","LAKE DALLAS ISD",061912,"TRADITIONAL ISD/CSD","Grade  5",274
"2015-2016",11,"DENTON COUNTY","LAKE DALLAS ISD",061912,"TRADITIONAL ISD/CSD","Grade  6",311
"2015-2016",11,"DENTON COUNTY","LAKE DALLAS ISD",061912,"TRADITIONAL ISD/CSD","Grade  7",282
"2015-2016",11,"DENTON COUNTY","LAKE DALLAS ISD",061912,"TRADITIONAL ISD/CSD","Grade  8",347
"2015-2016",11,"DENTON COUNTY","LAKE DALLAS ISD",061912,"TRADITIONAL ISD/CSD","Grade  9",340
"2015-2016",11,"DENTON COUNTY","LAKE DALLAS ISD",061912,"TRADITIONAL ISD/CSD","Grade 10",306
"2015-2016",11,"DENTON COUNTY","LAKE DALLAS ISD",061912,"TRADITIONAL ISD/CSD","Grade 11",322
"2015-2016",11,"DENTON COUNTY","LAKE DALLAS ISD",061912,"TRADITIONAL ISD/CSD","Grade 12",321
"2015-2016",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"TRADITIONAL ISD/CSD","Early Education",45
"2015-2016",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"TRADITIONAL ISD/CSD","Pre-kindergarten",130
"2015-2016",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"TRADITIONAL ISD/CSD","Kindergarten",598
"2015-2016",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"TRADITIONAL ISD/CSD","Grade  1",660
"2015-2016",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"TRADITIONAL ISD/CSD","Grade  2",689
"2015-2016",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"TRADITIONAL ISD/CSD","Grade  3",722
"2015-2016",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"TRADITIONAL ISD/CSD","Grade  4",725
"2015-2016",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"TRADITIONAL ISD/CSD","Grade  5",764
"2015-2016",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"TRADITIONAL ISD/CSD","Grade  6",752
"2015-2016",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"TRADITIONAL ISD/CSD","Grade  7",768
"2015-2016",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"TRADITIONAL ISD/CSD","Grade  8",684
"2015-2016",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"TRADITIONAL ISD/CSD","Grade  9",746
"2015-2016",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"TRADITIONAL ISD/CSD","Grade 10",691
"2015-2016",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"TRADITIONAL ISD/CSD","Grade 11",650
"2015-2016",13,"TRAVIS COUNTY","LAKE TRAVIS ISD",227913,"TRADITIONAL ISD/CSD","Grade 12",614
"2015-2016",11,"TARRANT COUNTY","LAKE WORTH ISD",220910,"TRADITIONAL ISD/CSD","Early Education",7
"2015-2016",11,"TARRANT COUNTY","LAKE WORTH ISD",220910,"TRADITIONAL ISD/CSD","Pre-kindergarten",120
"2015-2016",11,"TARRANT COUNTY","LAKE WORTH ISD",220910,"TRADITIONAL ISD/CSD","Kindergarten",275
"2015-2016",11,"TARRANT COUNTY","LAKE WORTH ISD",220910,"TRADITIONAL ISD/CSD","Grade  1",300
"2015-2016",11,"TARRANT COUNTY","LAKE WORTH ISD",220910,"TRADITIONAL ISD/CSD","Grade  2",288
"2015-2016",11,"TARRANT COUNTY","LAKE WORTH ISD",220910,"TRADITIONAL ISD/CSD","Grade  3",274
"2015-2016",11,"TARRANT COUNTY","LAKE WORTH ISD",220910,"TRADITIONAL ISD/CSD","Grade  4",264
"2015-2016",11,"TARRANT COUNTY","LAKE WORTH ISD",220910,"TRADITIONAL ISD/CSD","Grade  5",248
"2015-2016",11,"TARRANT COUNTY","LAKE WORTH ISD",220910,"TRADITIONAL ISD/CSD","Grade  6",258
"2015-2016",11,"TARRANT COUNTY","LAKE WORTH ISD",220910,"TRADITIONAL ISD/CSD","Grade  7",250
"2015-2016",11,"TARRANT COUNTY","LAKE WORTH ISD",220910,"TRADITIONAL ISD/CSD","Grade  8",251
"2015-2016",11,"TARRANT COUNTY","LAKE WORTH ISD",220910,"TRADITIONAL ISD/CSD","Grade  9",235
"2015-2016",11,"TARRANT COUNTY","LAKE WORTH ISD",220910,"TRADITIONAL ISD/CSD","Grade 10",201
"2015-2016",11,"TARRANT COUNTY","LAKE WORTH ISD",220910,"TRADITIONAL ISD/CSD","Grade 11",176
"2015-2016",11,"TARRANT COUNTY","LAKE WORTH ISD",220910,"TRADITIONAL ISD/CSD","Grade 12",154
"2015-2016",04,"FORT BEND COUNTY","LAMAR CISD",079901,"TRADITIONAL ISD/CSD","Early Education",179
"2015-2016",04,"FORT BEND COUNTY","LAMAR CISD",079901,"TRADITIONAL ISD/CSD","Pre-kindergarten",793
"2015-2016",04,"FORT BEND COUNTY","LAMAR CISD",079901,"TRADITIONAL ISD/CSD","Kindergarten",2222
"2015-2016",04,"FORT BEND COUNTY","LAMAR CISD",079901,"TRADITIONAL ISD/CSD","Grade  1",2440
"2015-2016",04,"FORT BEND COUNTY","LAMAR CISD",079901,"TRADITIONAL ISD/CSD","Grade  2",2400
"2015-2016",04,"FORT BEND COUNTY","LAMAR CISD",079901,"TRADITIONAL ISD/CSD","Grade  3",2355
"2015-2016",04,"FORT BEND COUNTY","LAMAR CISD",079901,"TRADITIONAL ISD/CSD","Grade  4",2248
"2015-2016",04,"FORT BEND COUNTY","LAMAR CISD",079901,"TRADITIONAL ISD/CSD","Grade  5",2222
