System ID, System Name, Total, Grade PK,Grade KK, Grade 01,Grade 02,Grade 03,Grade 04,Grade 05,Grade 06,Grade 07,Grade 08,Grade 09,Grade 10,Grade 11,Grade 12
636,Columbia County,27156,533,1890,1974,2026,2089,2109,2092,2154,2112,2112,2166,2099,1992,1808
771,Commerce City,1639,64,130,130,118,128,109,124,115,126,125,139,117,124,90
637,Cook County,3215,175,205,232,236,255,264,235,258,232,235,247,226,194,221
638,Coweta County,22698,663,1537,1602,1540,1623,1696,1665,1747,1763,1762,2124,1818,1599,1559
639,Crawford County,1680,82,104,132,119,135,123,140,111,145,127,130,130,109,93
640,Crisp County,4040,267,278,311,281,316,343,314,296,287,279,287,294,238,249
641,Dade County,2135,154,170,158,141,149,163,149,175,156,158,144,163,129,126
772,Dalton Public Schools,7863,346,571,559,576,603,577,588,616,568,627,548,586,591,507
642,Dawson County,3489,118,255,231,233,274,281,258,266,263,308,260,270,251,221
644,DeKalb County,99253,2967,7874,7920,7925,8306,7980,8033,7266,7037,7103,7572,6812,6325,6133
643,Decatur County,5134,291,367,359,365,378,405,382,373,360,353,421,396,372,312
891,Department of Juvenile Justice,449,0,0,0,0,0,0,0,6,20,49,189,107,61,17
645,Dodge County,3151,140,226,237,234,235,259,249,227,235,229,252,217,205,206
646,Dooly County,1269,85,91,88,109,98,97,89,97,91,77,97,84,90,76
647,Dougherty County,14479,354,1183,1220,1227,1284,1230,1236,1064,1010,960,1016,970,907,818
648,Douglas County,26600,254,1801,1846,1874,2057,2042,2081,2149,2075,2062,2230,2168,2067,1894
774,Dublin City,2377,161,201,176,185,197,177,175,171,138,154,193,152,160,137
649,Early County,2089,111,133,142,154,136,163,156,150,147,160,175,167,137,158
650,Echols County,839,47,75,74,65,58,68,73,55,64,52,55,45,66,42
651,Effingham County,12362,648,933,865,857,933,940,965,979,970,897,936,836,829,774
652,Elbert County,3025,177,266,206,223,256,254,226,222,205,203,238,188,187,174
653,Emanuel County,4316,251,334,323,342,313,353,363,334,327,307,326,261,243,239
654,Evans County,1921,129,157,145,139,156,159,144,154,142,137,134,124,103,98
655,Fannin County,2970,27,218,215,200,219,236,232,243,251,245,233,259,192,200
656,Fayette County,20180,356,1201,1189,1343,1390,1448,1441,1570,1615,1614,1801,1738,1751,1723
657,Floyd County,9765,482,693,669,695,656,732,817,774,695,749,858,697,613,635
658,Forsyth County,48060,664,3273,3505,3735,3629,3797,3766,3855,3833,3868,3886,3649,3490,3110
659,Franklin County,3643,49,284,268,282,275,283,277,287,281,268,292,288,242,267
660,Fulton County,95114,2224,6544,6626,6851,7124,7071,7419,7279,7074,7242,7971,7398,7247,7044
776,Gainesville City,7944,282,638,603,638,623,677,700,554,603,568,571,558,493,436
661,Gilmer County,4096,150,293,287,267,336,289,374,314,310,325,302,307,302,240
662,Glascock County,541,33,43,37,40,32,43,37,42,47,35,40,39,32,41
663,Glynn County,13168,542,994,995,1024,1036,1033,1020,986,967,1006,1176,867,756,766
664,Gordon County,6758,375,455,437,474,510,533,498,508,499,481,476,513,501,498
665,Grady County,4692,274,370,366,345,362,362,371,352,342,347,335,292,290,284
666,Greene County,2568,189,213,200,196,223,178,175,195,188,183,195,204,109,120
726,Griffin-Spalding County,10310,532,768,852,778,821,804,832,749,741,718,728,728,653,606
667,Gwinnett County,179140,1580,12009,12551,12637,13586,14248,14241,14260,14134,14305,14889,14388,13281,13031
668,Habersham County,6873,257,538,512,521,550,546,525,509,529,533,507,503,437,406
669,Hall County,27325,425,1864,1879,1941,2038,2135,2172,2155,2165,2190,2346,2454,1656,1905
670,Hancock County,885,62,64,70,49,57,59,67,85,78,48,73,58,68,47
671,Haralson County,3415,210,241,244,261,233,258,289,253,248,246,254,236,221,221
672,Harris County,5310,247,340,356,358,383,364,415,374,407,387,480,408,375,416
673,Hart County,3547,137,241,246,275,269,299,301,268,264,266,257,242,242,240
674,Heard County,2083,125,154,142,150,166,157,153,154,152,146,140,154,156,134
675,Henry County,42455,419,2569,2707,2919,3016,3240,3376,3313,3427,3433,3800,3618,3348,3270
676,Houston County,29544,1185,2136,2163,2113,2272,2281,2337,2337,2246,2173,2255,2214,1933,1899
677,Irwin County,1739,96,116,102,126,137,158,145,114,143,124,126,140,106,106
678,Jackson County,7663,306,571,558,559,582,579,612,615,640,585,616,530,471,439
679,Jasper County,2407,129,159,195,173,180,189,185,167,177,166,206,199,155,127
680,Jeff Davis County,3100,183,253,227,214,230,236,233,220,231,224,207,217,218,207
779,Jefferson City,3728,122,252,266,265,296,293,269,261,313,300,267,307,257,260
681,Jefferson County,2617,146,184,185,187,182,194,190,188,167,193,222,213,183,183
682,Jenkins County,1153,72,96,94,71,84,92,97,96,73,75,89,74,71,69
683,Johnson County,1164,49,81,73,87,67,79,95,94,87,78,106,100,88,80
684,Jones County,5383,260,346,355,404,374,420,419,424,443,410,450,369,367,342
685,Lamar County,2662,135,195,199,193,209,199,204,206,194,202,180,184,186,176
686,Lanier County,1731,95,119,112,155,155,158,135,119,120,139,117,107,93,107
687,Laurens County,6523,347,478,457,469,479,524,492,493,540,503,485,458,404,394
688,Lee County,6425,291,489,436,463,439,506,476,507,516,499,490,488,406,419
689,Liberty County,9970,507,803,677,723,821,780,739,675,798,739,758,692,608,650
690,Lincoln County,1138,61,70,75,78,83,86,85,83,81,81,80,92,87,96
691,Long County,3664,192,274,277,276,320,290,295,278,272,249,268,244,207,222
692,Lowndes County,10540,398,810,806,766,816,838,841,822,831,831,740,744,665,632
693,Lumpkin County,3834,47,344,292,292,268,296,329,303,289,288,313,270,269,234
694,Macon County,1357,78,81,86,84,105,112,107,85,81,104,110,89,112,123
695,Madison County,4936,183,349,356,351,387,411,380,365,385,362,429,341,327,310
781,Marietta City,8884,66,707,733,729,710,779,719,745,621,634,773,638,561,469
696,Marion County,1380,65,102,105,98,120,87,108,112,101,84,84,110,108,96
697,McDuffie County,3933,156,270,308,286,335,319,319,280,311,259,305,278,253,254
698,McIntosh County,1379,78,101,90,95,101,107,111,108,105,89,119,103,78,94
699,Meriwether County,2730,169,220,216,206,207,216,225,199,167,193,195,214,136,167
700,Miller County,975,64,77,63,69,72,63,90,76,64,60,81,74,68,54
701,Mitchell County,2223,49,186,168,185,183,207,169,195,168,164,154,146,127,122
702,Monroe County,4027,218,282,254,329,279,300,281,312,310,267,337,312,243,303
703,Montgomery County,902,52,66,64,53,71,67,72,67,68,75,57,62,76,52
704,Morgan County,3067,96,201,191,215,228,243,255,228,267,213,244,240,209,237
705,Murray County,7356,330,487,469,519,533,596,603,599,591,553,582,546,488,460
706,Muscogee County,31569,1110,2409,2444,2472,2412,2531,2554,2306,2257,2201,2560,2209,2044,2060
7991893,,172,8,3,8,3,6,10,13,9,13,11,15,18,14,41
7991894,,101,0,0,2,2,6,5,8,8,8,8,5,19,6,24
7991895,,78,3,2,4,4,5,2,6,8,6,3,7,6,10,12
707,Newton County,19675,740,1315,1324,1329,1489,1522,1524,1588,1520,1495,1630,1565,1394,1240
708,Oconee County,7807,83,515,530,558,593,558,632,639,645,586,660,651,607,550
709,Oglethorpe County,2124,65,157,165,146,136,150,165,160,166,187,170,164,135,158
710,Paulding County,29391,274,2020,2074,2187,2170,2255,2349,2328,2342,2313,2643,2291,2118,2027
711,Peach County,3604,87,322,266,297,304,286,284,299,280,227,229,275,227,221
784,Pelham City,1457,66,85,123,129,107,92,121,120,111,86,96,116,90,115
712,Pickens County,4374,111,290,319,275,317,336,367,350,343,317,384,390,305,270
713,Pierce County,3639,150,257,268,269,296,250,281,270,283,286,271,267,241,250
714,Pike County,3340,95,201,186,220,249,212,253,260,273,270,296,260,295,270
715,Polk County,7811,372,557,546,545,622,662,625,612,572,589,644,569,442,454
716,Pulaski County,1343,85,109,95,99,118,100,101,110,86,78,92,101,87,82
717,Putnam County,2946,130,229,225,234,231,279,220,241,214,194,232,213,132,172
718,Quitman County,329,26,17,21,19,27,25,15,28,23,19,37,27,22,23
719,Rabun County,2212,94,180,160,155,160,182,182,142,162,194,151,162,150,138
720,Randolph County,911,115,66,56,52,60,53,65,66,49,57,72,68,60,72
721,Richmond County,30695,1319,2384,2323,2467,2536,2427,2510,2245,2094,2051,2525,2244,1806,1764
722,Rockdale County,16869,463,1075,1169,1175,1282,1271,1315,1303,1341,1278,1447,1346,1225,1179
785,Rome City,6383,228,447,484,473,464,508,519,485,468,482,533,490,474,328
625,Savannah-Chatham County,37390,1734,2984,2960,3080,3267,3237,3020,2814,2723,2574,2933,2335,1934,1795
723,Schley County,1321,65,84,83,91,98,86,91,120,112,108,90,90,91,112
724,Screven County,2358,111,185,177,189,178,188,182,194,168,144,170,157,151,164
725,Seminole County,1479,70,97,112,105,108,101,118,111,119,115,124,108,96,95
786,Social Circle City,1796,66,104,125,109,119,133,146,141,166,156,130,125,134,142
7830410,State Charter Schools II- Atlanta Heights Charter School,716,0,86,101,95,83,81,78,69,72,51,0,0,0,0
7830613,State Charter Schools II- Brookhaven Innovation Academy,472,0,57,60,60,59,58,60,58,60,0,0,0,0,0
7830611,State Charter Schools II- Cirrus Charter Academy,427,0,51,56,38,46,56,42,55,43,40,0,0,0,0
7830610,State Charter Schools II- Coweta Charter Academy,717,0,101,88,103,107,106,85,49,51,27,0,0,0,0
7830310,State Charter Schools II- Fulton Leadership Academy,325,0,0,0,0,0,0,0,70,86,74,31,24,24,16
7830615,State Charter Schools II- Genesis Innovation Academy for Boys,200,0,28,18,29,34,26,29,36,0,0,0,0,0,0
7830616,State Charter Schools II- Genesis Innovation Academy for Girls,175,0,27,21,26,26,27,25,23,0,0,0,0,0,0
7830619,State Charter Schools II- International Academy of Smyrna,528,0,76,85,101,88,72,72,34,0,0,0,0,0,0
7830110,State Charter Schools II- Ivy Preparatory Academy at Gwinnett,84,0,0,0,0,0,0,0,25,24,35,0,0,0,0
7830614,State Charter Schools II- Liberty Tech Charter Academy,416,0,37,40,46,44,47,48,53,53,48,0,0,0,0
7830210,State Charter Schools II- Pataula Charter Academy,542,0,42,36,38,46,45,42,46,46,44,46,43,38,30
7830617,State Charter Schools II- Resurgence Hall Charter School,107,0,76,0,0,0,0,0,31,0,0,0,0,0,0
7830618,State Charter Schools II- SAIL Charter Academy - School for Arts-Infused Learning,433,0,72,71,72,72,49,49,48,0,0,0,0,0,0
7830612,State Charter Schools II- Southwest Georgia S.T.E.M. Charter Academy,199,21,16,27,18,21,28,25,22,21,0,0,0,0,0
7830103,State Charter Schools II- Statesboro STEAM Academy,167,0,0,0,0,0,0,0,31,28,26,24,24,20,14
7820212,State Charter Schools- Cherokee Charter Academy,822,0,105,114,105,105,99,97,74,60,63,0,0,0,0
7820618,State Charter Schools- Coastal Plains Charter High School - Candler Campus,827,0,0,0,0,0,0,0,0,0,0,220,207,179,221
7820617,State Charter Schools- Dubois Integrity Academy,657,0,126,122,170,91,87,61,0,0,0,0,0,0,0
7820613,State Charter Schools- Foothills Charter High School (Central Office - Athens),1387,0,0,0,0,0,0,0,0,0,0,336,356,286,409
7820412,State Charter Schools- Georgia Connections Academy,3726,0,97,153,161,185,243,296,374,390,388,360,358,390,331
7820120,State Charter Schools- Georgia Cyber Academy,11926,0,478,518,549,631,731,765,953,1211,1336,1452,1528,957,817
7820616,State Charter Schools- Georgia School for Innovation and the Classics,694,0,61,70,71,78,75,87,86,85,81,0,0,0,0
7820119,State Charter Schools- Graduation Achievement Center Charter High School,2045,0,0,0,0,0,0,0,0,0,0,416,520,545,564
7820614,State Charter Schools- International Charter School of Atlanta,598,0,112,124,111,81,60,65,45,0,0,0,0,0,0
7820612,State Charter Schools- Ivy Preparatory Academy  Inc,474,0,47,55,61,43,45,49,86,45,43,0,0,0,0
7820108,State Charter Schools- Mountain Education Charter High School,2347,0,0,0,0,0,0,0,0,0,0,357,524,541,925
7820110,State Charter Schools- Odyssey Charter School,360,0,34,39,39,43,49,48,37,38,33,0,0,0,0
7820615,State Charter Schools- Scintilla Charter Academy,469,0,79,83,86,79,76,66,0,0,0,0,0,0,0
7820121,State Charter Schools- Utopian Academy for the Arts Charter School,237,0,0,0,0,0,0,0,79,91,67,0,0,0,0
727,Stephens County,3986,154,287,312,298,293,327,334,300,294,286,310,269,264,258
728,Stewart County,472,31,31,38,40,30,41,45,33,30,41,28,29,32,23
729,Sumter County,4517,244,348,348,332,374,370,345,332,328,320,350,308,252,266
730,Talbot County,488,20,35,35,33,44,40,41,25,42,34,38,37,26,38
731,Taliaferro County,171,9,7,17,7,16,17,15,12,14,12,16,12,6,11
732,Tattnall County,3824,235,290,275,292,315,309,282,281,277,280,306,251,222,209
733,Taylor County,1432,77,99,102,105,105,96,93,102,97,114,128,125,99,90
734,Telfair County,1752,113,130,130,131,119,129,115,140,130,128,125,136,107,119
735,Terrell County,1358,85,98,98,98,107,99,105,101,113,93,95,100,80,86
736,Thomas County,5812,354,407,401,400,433,432,474,439,418,417,478,451,365,343
745,Thomaston-Upson County,4157,151,299,299,300,310,296,310,344,286,278,341,337,306,300
789,Thomasville City,2875,189,230,213,222,216,243,217,185,213,212,217,180,191,147
737,Tift County,7850,396,596,576,597,589,574,626,637,570,532,573,608,504,472
738,Toombs County,3004,221,209,237,214,236,220,235,223,203,228,200,207,180,191
739,Towns County,986,11,61,64,66,61,87,73,85,78,77,76,75,85,87
740,Treutlen County,1124,66,86,76,107,104,82,77,94,71,89,71,59,73,69
791,Trion City,1400,80,101,100,91,110,112,106,110,89,93,92,112,106,98
741,Troup County,12123,535,862,967,909,938,1003,964,915,896,845,969,863,737,720
742,Turner County,1259,92,86,91,84,83,96,100,103,82,84,89,96,80,93
743,Twiggs County,794,34,53,46,60,63,60,61,53,59,46,67,75,51,66
744,Union County,2866,118,210,185,192,182,231,237,226,221,221,215,213,219,196
792,Valdosta City,8360,318,715,655,674,675,693,726,670,601,624,564,521,485,439
793,Vidalia City,2544,154,187,181,196,196,196,196,187,174,182,181,173,170,171
746,Walker County,8666,328,673,656,638,709,674,709,640,638,652,678,574,585,512
747,Walton County,14002,506,963,992,1000,1062,1138,1103,1078,1059,1134,1151,1035,894,887
748,Ware County,6138,343,490,476,466,496,490,485,458,479,432,406,413,345,359
749,Warren County,610,25,52,44,44,66,45,60,40,35,55,46,39,30,29
750,Washington County,3098,83,223,233,247,254,248,257,247,230,228,225,201,219,203
751,Wayne County,5378,300,362,372,410,431,430,446,388,404,402,416,380,326,311
752,Webster County,341,17,27,27,24,23,27,21,32,27,27,16,32,23,18
753,Wheeler County,1012,46,68,70,69,70,85,77,82,70,93,77,76,75,54
754,White County,3788,46,290,270,292,261,328,303,301,325,312,315,267,247,231
755,Whitfield County,12896,301,948,899,880,1022,1007,1008,1008,1027,1034,1100,1013,838,811
756,Wilcox County,1208,69,77,85,104,83,90,93,105,78,104,87,89,55,89
757,Wilkes County,1552,95,120,114,117,116,113,120,118,100,116,120,99,100,104
758,Wilkinson County,1405,92,81,100,104,106,93,127,112,92,90,99,101,106,102
759,Worth County,3251,189,226,244,243,287,257,256,249,218,238,234,228,190,192
 ,State-Wide Total,1761472,51027,126948,128383,130427,136072,138409,139268,135282,132961,132226,143051,132154,119337,115927
