"Year","Region","County Name","Grade Level Name","Enrollment by Grade Level"
"2016-2017",01,"JIM HOGG COUNTY","Grade  1",78
"2016-2017",01,"JIM HOGG COUNTY","Grade  2",112
"2016-2017",01,"JIM HOGG COUNTY","Grade  3",85
"2016-2017",01,"JIM HOGG COUNTY","Grade  4",106
"2016-2017",01,"JIM HOGG COUNTY","Grade  5",95
"2016-2017",01,"JIM HOGG COUNTY","Grade  6",92
"2016-2017",01,"JIM HOGG COUNTY","Grade  7",78
"2016-2017",01,"JIM HOGG COUNTY","Grade  8",81
"2016-2017",01,"JIM HOGG COUNTY","Grade  9",89
"2016-2017",01,"JIM HOGG COUNTY","Grade 10",82
"2016-2017",01,"JIM HOGG COUNTY","Grade 11",70
"2016-2017",01,"JIM HOGG COUNTY","Grade 12",71
"2016-2017",02,"JIM WELLS COUNTY","Early Education",29
"2016-2017",02,"JIM WELLS COUNTY","Pre-kindergarten",368
"2016-2017",02,"JIM WELLS COUNTY","Kindergarten",586
"2016-2017",02,"JIM WELLS COUNTY","Grade  1",616
"2016-2017",02,"JIM WELLS COUNTY","Grade  2",643
"2016-2017",02,"JIM WELLS COUNTY","Grade  3",632
"2016-2017",02,"JIM WELLS COUNTY","Grade  4",710
"2016-2017",02,"JIM WELLS COUNTY","Grade  5",649
"2016-2017",02,"JIM WELLS COUNTY","Grade  6",625
"2016-2017",02,"JIM WELLS COUNTY","Grade  7",600
"2016-2017",02,"JIM WELLS COUNTY","Grade  8",551
"2016-2017",02,"JIM WELLS COUNTY","Grade  9",644
"2016-2017",02,"JIM WELLS COUNTY","Grade 10",560
"2016-2017",02,"JIM WELLS COUNTY","Grade 11",522
"2016-2017",02,"JIM WELLS COUNTY","Grade 12",483
"2016-2017",11,"JOHNSON COUNTY","Early Education",118
"2016-2017",11,"JOHNSON COUNTY","Pre-kindergarten",1029
"2016-2017",11,"JOHNSON COUNTY","Kindergarten",2328
"2016-2017",11,"JOHNSON COUNTY","Grade  1",2591
"2016-2017",11,"JOHNSON COUNTY","Grade  2",2649
"2016-2017",11,"JOHNSON COUNTY","Grade  3",2698
"2016-2017",11,"JOHNSON COUNTY","Grade  4",2677
"2016-2017",11,"JOHNSON COUNTY","Grade  5",2699
"2016-2017",11,"JOHNSON COUNTY","Grade  6",2722
"2016-2017",11,"JOHNSON COUNTY","Grade  7",2638
"2016-2017",11,"JOHNSON COUNTY","Grade  8",2586
"2016-2017",11,"JOHNSON COUNTY","Grade  9",2743
"2016-2017",11,"JOHNSON COUNTY","Grade 10",2654
"2016-2017",11,"JOHNSON COUNTY","Grade 11",2447
"2016-2017",11,"JOHNSON COUNTY","Grade 12",2134
"2016-2017",14,"JONES COUNTY","Early Education",-9999999
"2016-2017",14,"JONES COUNTY","Pre-kindergarten",161
"2016-2017",14,"JONES COUNTY","Kindergarten",183
"2016-2017",14,"JONES COUNTY","Grade  1",204
"2016-2017",14,"JONES COUNTY","Grade  2",196
"2016-2017",14,"JONES COUNTY","Grade  3",174
"2016-2017",14,"JONES COUNTY","Grade  4",200
"2016-2017",14,"JONES COUNTY","Grade  5",191
"2016-2017",14,"JONES COUNTY","Grade  6",224
"2016-2017",14,"JONES COUNTY","Grade  7",185
"2016-2017",14,"JONES COUNTY","Grade  8",198
"2016-2017",14,"JONES COUNTY","Grade  9",205
"2016-2017",14,"JONES COUNTY","Grade 10",195
"2016-2017",14,"JONES COUNTY","Grade 11",204
"2016-2017",14,"JONES COUNTY","Grade 12",155
"2016-2017",03,"KARNES COUNTY/03","Early Education",5
"2016-2017",03,"KARNES COUNTY/03","Pre-kindergarten",141
"2016-2017",03,"KARNES COUNTY/03","Kindergarten",151
"2016-2017",03,"KARNES COUNTY/03","Grade  1",154
"2016-2017",03,"KARNES COUNTY/03","Grade  2",151
"2016-2017",03,"KARNES COUNTY/03","Grade  3",148
"2016-2017",03,"KARNES COUNTY/03","Grade  4",163
"2016-2017",03,"KARNES COUNTY/03","Grade  5",165
"2016-2017",03,"KARNES COUNTY/03","Grade  6",162
"2016-2017",03,"KARNES COUNTY/03","Grade  7",159
"2016-2017",03,"KARNES COUNTY/03","Grade  8",160
"2016-2017",03,"KARNES COUNTY/03","Grade  9",171
"2016-2017",03,"KARNES COUNTY/03","Grade 10",163
"2016-2017",03,"KARNES COUNTY/03","Grade 11",156
"2016-2017",03,"KARNES COUNTY/03","Grade 12",110
"2016-2017",20,"KARNES COUNTY/20","Early Education",-9999999
"2016-2017",20,"KARNES COUNTY/20","Kindergarten",22
"2016-2017",20,"KARNES COUNTY/20","Grade  1",31
"2016-2017",20,"KARNES COUNTY/20","Grade  2",24
"2016-2017",20,"KARNES COUNTY/20","Grade  3",35
"2016-2017",20,"KARNES COUNTY/20","Grade  4",16
"2016-2017",20,"KARNES COUNTY/20","Grade  5",31
"2016-2017",20,"KARNES COUNTY/20","Grade  6",18
"2016-2017",20,"KARNES COUNTY/20","Grade  7",38
"2016-2017",20,"KARNES COUNTY/20","Grade  8",26
"2016-2017",20,"KARNES COUNTY/20","Grade  9",32
"2016-2017",20,"KARNES COUNTY/20","Grade 10",27
"2016-2017",20,"KARNES COUNTY/20","Grade 11",27
"2016-2017",20,"KARNES COUNTY/20","Grade 12",35
"2016-2017","AL","KARNES COUNTY/ALL","Early Education",7
"2016-2017","AL","KARNES COUNTY/ALL","Pre-kindergarten",141
"2016-2017","AL","KARNES COUNTY/ALL","Kindergarten",173
"2016-2017","AL","KARNES COUNTY/ALL","Grade  1",185
"2016-2017","AL","KARNES COUNTY/ALL","Grade  2",175
"2016-2017","AL","KARNES COUNTY/ALL","Grade  3",183
"2016-2017","AL","KARNES COUNTY/ALL","Grade  4",179
"2016-2017","AL","KARNES COUNTY/ALL","Grade  5",196
"2016-2017","AL","KARNES COUNTY/ALL","Grade  6",180
"2016-2017","AL","KARNES COUNTY/ALL","Grade  7",197
"2016-2017","AL","KARNES COUNTY/ALL","Grade  8",186
"2016-2017","AL","KARNES COUNTY/ALL","Grade  9",203
"2016-2017","AL","KARNES COUNTY/ALL","Grade 10",190
"2016-2017","AL","KARNES COUNTY/ALL","Grade 11",183
"2016-2017","AL","KARNES COUNTY/ALL","Grade 12",145
"2016-2017",10,"KAUFMAN COUNTY","Early Education",88
"2016-2017",10,"KAUFMAN COUNTY","Pre-kindergarten",922
"2016-2017",10,"KAUFMAN COUNTY","Kindergarten",1842
"2016-2017",10,"KAUFMAN COUNTY","Grade  1",1982
"2016-2017",10,"KAUFMAN COUNTY","Grade  2",2085
"2016-2017",10,"KAUFMAN COUNTY","Grade  3",2135
"2016-2017",10,"KAUFMAN COUNTY","Grade  4",2158
"2016-2017",10,"KAUFMAN COUNTY","Grade  5",2105
"2016-2017",10,"KAUFMAN COUNTY","Grade  6",2109
"2016-2017",10,"KAUFMAN COUNTY","Grade  7",2049
"2016-2017",10,"KAUFMAN COUNTY","Grade  8",2088
"2016-2017",10,"KAUFMAN COUNTY","Grade  9",2273
"2016-2017",10,"KAUFMAN COUNTY","Grade 10",2164
"2016-2017",10,"KAUFMAN COUNTY","Grade 11",1999
"2016-2017",10,"KAUFMAN COUNTY","Grade 12",1722
"2016-2017",13,"KENDALL COUNTY/13","Early Education",5
"2016-2017",13,"KENDALL COUNTY/13","Pre-kindergarten",49
"2016-2017",13,"KENDALL COUNTY/13","Kindergarten",68
"2016-2017",13,"KENDALL COUNTY/13","Grade  1",87
"2016-2017",13,"KENDALL COUNTY/13","Grade  2",74
"2016-2017",13,"KENDALL COUNTY/13","Grade  3",92
"2016-2017",13,"KENDALL COUNTY/13","Grade  4",85
"2016-2017",13,"KENDALL COUNTY/13","Grade  5",78
"2016-2017",13,"KENDALL COUNTY/13","Grade  6",91
"2016-2017",13,"KENDALL COUNTY/13","Grade  7",77
"2016-2017",13,"KENDALL COUNTY/13","Grade  8",88
"2016-2017",13,"KENDALL COUNTY/13","Grade  9",99
"2016-2017",13,"KENDALL COUNTY/13","Grade 10",92
"2016-2017",13,"KENDALL COUNTY/13","Grade 11",67
"2016-2017",13,"KENDALL COUNTY/13","Grade 12",81
"2016-2017",20,"KENDALL COUNTY/20","Early Education",66
"2016-2017",20,"KENDALL COUNTY/20","Pre-kindergarten",33
"2016-2017",20,"KENDALL COUNTY/20","Kindergarten",535
"2016-2017",20,"KENDALL COUNTY/20","Grade  1",556
"2016-2017",20,"KENDALL COUNTY/20","Grade  2",602
"2016-2017",20,"KENDALL COUNTY/20","Grade  3",596
"2016-2017",20,"KENDALL COUNTY/20","Grade  4",625
"2016-2017",20,"KENDALL COUNTY/20","Grade  5",614
"2016-2017",20,"KENDALL COUNTY/20","Grade  6",674
"2016-2017",20,"KENDALL COUNTY/20","Grade  7",691
"2016-2017",20,"KENDALL COUNTY/20","Grade  8",653
"2016-2017",20,"KENDALL COUNTY/20","Grade  9",696
"2016-2017",20,"KENDALL COUNTY/20","Grade 10",718
"2016-2017",20,"KENDALL COUNTY/20","Grade 11",681
"2016-2017",20,"KENDALL COUNTY/20","Grade 12",646
"2016-2017","AL","KENDALL COUNTY/ALL","Early Education",71
"2016-2017","AL","KENDALL COUNTY/ALL","Pre-kindergarten",82
"2016-2017","AL","KENDALL COUNTY/ALL","Kindergarten",603
"2016-2017","AL","KENDALL COUNTY/ALL","Grade  1",643
"2016-2017","AL","KENDALL COUNTY/ALL","Grade  2",676
"2016-2017","AL","KENDALL COUNTY/ALL","Grade  3",688
"2016-2017","AL","KENDALL COUNTY/ALL","Grade  4",710
"2016-2017","AL","KENDALL COUNTY/ALL","Grade  5",692
"2016-2017","AL","KENDALL COUNTY/ALL","Grade  6",765
"2016-2017","AL","KENDALL COUNTY/ALL","Grade  7",768
"2016-2017","AL","KENDALL COUNTY/ALL","Grade  8",741
"2016-2017","AL","KENDALL COUNTY/ALL","Grade  9",795
"2016-2017","AL","KENDALL COUNTY/ALL","Grade 10",810
"2016-2017","AL","KENDALL COUNTY/ALL","Grade 11",748
"2016-2017","AL","KENDALL COUNTY/ALL","Grade 12",727
"2016-2017",02,"KENEDY COUNTY","Pre-kindergarten",14
"2016-2017",02,"KENEDY COUNTY","Kindergarten",6
"2016-2017",02,"KENEDY COUNTY","Grade  1",9
"2016-2017",02,"KENEDY COUNTY","Grade  2",9
"2016-2017",02,"KENEDY COUNTY","Grade  3",8
"2016-2017",02,"KENEDY COUNTY","Grade  4",11
"2016-2017",02,"KENEDY COUNTY","Grade  5",10
"2016-2017",02,"KENEDY COUNTY","Grade  6",8
"2016-2017",17,"KENT COUNTY","Pre-kindergarten",8
"2016-2017",17,"KENT COUNTY","Kindergarten",14
"2016-2017",17,"KENT COUNTY","Grade  1",10
"2016-2017",17,"KENT COUNTY","Grade  2",9
"2016-2017",17,"KENT COUNTY","Grade  3",11
"2016-2017",17,"KENT COUNTY","Grade  4",7
"2016-2017",17,"KENT COUNTY","Grade  5",7
"2016-2017",17,"KENT COUNTY","Grade  6",8
"2016-2017",17,"KENT COUNTY","Grade  7",10
"2016-2017",17,"KENT COUNTY","Grade  8",6
"2016-2017",17,"KENT COUNTY","Grade  9",9
"2016-2017",17,"KENT COUNTY","Grade 10",10
"2016-2017",17,"KENT COUNTY","Grade 11",12
"2016-2017",17,"KENT COUNTY","Grade 12",7
"2016-2017",20,"KERR COUNTY","Early Education",12
"2016-2017",20,"KERR COUNTY","Pre-kindergarten",377
"2016-2017",20,"KERR COUNTY","Kindergarten",462
"2016-2017",20,"KERR COUNTY","Grade  1",530
"2016-2017",20,"KERR COUNTY","Grade  2",465
"2016-2017",20,"KERR COUNTY","Grade  3",524
"2016-2017",20,"KERR COUNTY","Grade  4",492
"2016-2017",20,"KERR COUNTY","Grade  5",516
"2016-2017",20,"KERR COUNTY","Grade  6",525
"2016-2017",20,"KERR COUNTY","Grade  7",516
"2016-2017",20,"KERR COUNTY","Grade  8",462
"2016-2017",20,"KERR COUNTY","Grade  9",539
"2016-2017",20,"KERR COUNTY","Grade 10",513
"2016-2017",20,"KERR COUNTY","Grade 11",471
"2016-2017",20,"KERR COUNTY","Grade 12",463
"2016-2017",15,"KIMBLE COUNTY","Early Education",-9999999
"2016-2017",15,"KIMBLE COUNTY","Pre-kindergarten",35
"2016-2017",15,"KIMBLE COUNTY","Kindergarten",44
"2016-2017",15,"KIMBLE COUNTY","Grade  1",43
"2016-2017",15,"KIMBLE COUNTY","Grade  2",43
"2016-2017",15,"KIMBLE COUNTY","Grade  3",47
"2016-2017",15,"KIMBLE COUNTY","Grade  4",47
"2016-2017",15,"KIMBLE COUNTY","Grade  5",37
"2016-2017",15,"KIMBLE COUNTY","Grade  6",52
"2016-2017",15,"KIMBLE COUNTY","Grade  7",46
"2016-2017",15,"KIMBLE COUNTY","Grade  8",37
"2016-2017",15,"KIMBLE COUNTY","Grade  9",46
"2016-2017",15,"KIMBLE COUNTY","Grade 10",54
"2016-2017",15,"KIMBLE COUNTY","Grade 11",51
"2016-2017",15,"KIMBLE COUNTY","Grade 12",49
"2016-2017",17,"KING COUNTY","Pre-kindergarten",7
"2016-2017",17,"KING COUNTY","Kindergarten",9
"2016-2017",17,"KING COUNTY","Grade  1",5
"2016-2017",17,"KING COUNTY","Grade  2",10
"2016-2017",17,"KING COUNTY","Grade  3",10
"2016-2017",17,"KING COUNTY","Grade  4",6
"2016-2017",17,"KING COUNTY","Grade  5",6
"2016-2017",17,"KING COUNTY","Grade  6",6
"2016-2017",17,"KING COUNTY","Grade  7",7
"2016-2017",17,"KING COUNTY","Grade  8",11
"2016-2017",17,"KING COUNTY","Grade  9",7
"2016-2017",17,"KING COUNTY","Grade 10",8
"2016-2017",17,"KING COUNTY","Grade 11",8
"2016-2017",17,"KING COUNTY","Grade 12",12
"2016-2017",20,"KINNEY COUNTY","Pre-kindergarten",34
"2016-2017",20,"KINNEY COUNTY","Kindergarten",40
"2016-2017",20,"KINNEY COUNTY","Grade  1",55
"2016-2017",20,"KINNEY COUNTY","Grade  2",43
"2016-2017",20,"KINNEY COUNTY","Grade  3",48
"2016-2017",20,"KINNEY COUNTY","Grade  4",44
"2016-2017",20,"KINNEY COUNTY","Grade  5",46
"2016-2017",20,"KINNEY COUNTY","Grade  6",43
"2016-2017",20,"KINNEY COUNTY","Grade  7",45
"2016-2017",20,"KINNEY COUNTY","Grade  8",48
"2016-2017",20,"KINNEY COUNTY","Grade  9",45
"2016-2017",20,"KINNEY COUNTY","Grade 10",39
"2016-2017",20,"KINNEY COUNTY","Grade 11",44
"2016-2017",20,"KINNEY COUNTY","Grade 12",46
"2016-2017",02,"KLEBERG COUNTY","Early Education",11
"2016-2017",02,"KLEBERG COUNTY","Pre-kindergarten",368
"2016-2017",02,"KLEBERG COUNTY","Kindergarten",363
"2016-2017",02,"KLEBERG COUNTY","Grade  1",375
"2016-2017",02,"KLEBERG COUNTY","Grade  2",424
"2016-2017",02,"KLEBERG COUNTY","Grade  3",405
"2016-2017",02,"KLEBERG COUNTY","Grade  4",385
"2016-2017",02,"KLEBERG COUNTY","Grade  5",355
"2016-2017",02,"KLEBERG COUNTY","Grade  6",356
"2016-2017",02,"KLEBERG COUNTY","Grade  7",386
"2016-2017",02,"KLEBERG COUNTY","Grade  8",327
"2016-2017",02,"KLEBERG COUNTY","Grade  9",463
"2016-2017",02,"KLEBERG COUNTY","Grade 10",382
"2016-2017",02,"KLEBERG COUNTY","Grade 11",355
"2016-2017",02,"KLEBERG COUNTY","Grade 12",314
"2016-2017",09,"KNOX COUNTY","Early Education",22
"2016-2017",09,"KNOX COUNTY","Pre-kindergarten",65
"2016-2017",09,"KNOX COUNTY","Kindergarten",53
"2016-2017",09,"KNOX COUNTY","Grade  1",60
"2016-2017",09,"KNOX COUNTY","Grade  2",61
"2016-2017",09,"KNOX COUNTY","Grade  3",65
"2016-2017",09,"KNOX COUNTY","Grade  4",61
"2016-2017",09,"KNOX COUNTY","Grade  5",42
"2016-2017",09,"KNOX COUNTY","Grade  6",51
"2016-2017",09,"KNOX COUNTY","Grade  7",45
"2016-2017",09,"KNOX COUNTY","Grade  8",52
"2016-2017",09,"KNOX COUNTY","Grade  9",56
"2016-2017",09,"KNOX COUNTY","Grade 10",62
"2016-2017",09,"KNOX COUNTY","Grade 11",42
"2016-2017",09,"KNOX COUNTY","Grade 12",70
"2016-2017",20,"LA SALLE COUNTY","Early Education",-9999999
"2016-2017",20,"LA SALLE COUNTY","Pre-kindergarten",73
"2016-2017",20,"LA SALLE COUNTY","Kindergarten",92
"2016-2017",20,"LA SALLE COUNTY","Grade  1",103
"2016-2017",20,"LA SALLE COUNTY","Grade  2",114
"2016-2017",20,"LA SALLE COUNTY","Grade  3",103
"2016-2017",20,"LA SALLE COUNTY","Grade  4",102
"2016-2017",20,"LA SALLE COUNTY","Grade  5",110
"2016-2017",20,"LA SALLE COUNTY","Grade  6",98
"2016-2017",20,"LA SALLE COUNTY","Grade  7",108
"2016-2017",20,"LA SALLE COUNTY","Grade  8",95
"2016-2017",20,"LA SALLE COUNTY","Grade  9",99
"2016-2017",20,"LA SALLE COUNTY","Grade 10",99
"2016-2017",20,"LA SALLE COUNTY","Grade 11",96
"2016-2017",20,"LA SALLE COUNTY","Grade 12",73
"2016-2017",08,"LAMAR COUNTY","Early Education",22
"2016-2017",08,"LAMAR COUNTY","Pre-kindergarten",488
"2016-2017",08,"LAMAR COUNTY","Kindergarten",643
"2016-2017",08,"LAMAR COUNTY","Grade  1",651
"2016-2017",08,"LAMAR COUNTY","Grade  2",609
"2016-2017",08,"LAMAR COUNTY","Grade  3",671
"2016-2017",08,"LAMAR COUNTY","Grade  4",650
"2016-2017",08,"LAMAR COUNTY","Grade  5",621
"2016-2017",08,"LAMAR COUNTY","Grade  6",644
"2016-2017",08,"LAMAR COUNTY","Grade  7",605
"2016-2017",08,"LAMAR COUNTY","Grade  8",582
"2016-2017",08,"LAMAR COUNTY","Grade  9",662
"2016-2017",08,"LAMAR COUNTY","Grade 10",564
"2016-2017",08,"LAMAR COUNTY","Grade 11",608
"2016-2017",08,"LAMAR COUNTY","Grade 12",553
"2016-2017",17,"LAMB COUNTY","Early Education",20
"2016-2017",17,"LAMB COUNTY","Pre-kindergarten",171
"2016-2017",17,"LAMB COUNTY","Kindergarten",215
"2016-2017",17,"LAMB COUNTY","Grade  1",252
"2016-2017",17,"LAMB COUNTY","Grade  2",241
"2016-2017",17,"LAMB COUNTY","Grade  3",216
"2016-2017",17,"LAMB COUNTY","Grade  4",209
"2016-2017",17,"LAMB COUNTY","Grade  5",240
"2016-2017",17,"LAMB COUNTY","Grade  6",200
"2016-2017",17,"LAMB COUNTY","Grade  7",202
"2016-2017",17,"LAMB COUNTY","Grade  8",217
"2016-2017",17,"LAMB COUNTY","Grade  9",227
"2016-2017",17,"LAMB COUNTY","Grade 10",198
"2016-2017",17,"LAMB COUNTY","Grade 11",204
"2016-2017",17,"LAMB COUNTY","Grade 12",192
"2016-2017",12,"LAMPASAS COUNTY","Early Education",12
"2016-2017",12,"LAMPASAS COUNTY","Pre-kindergarten",106
"2016-2017",12,"LAMPASAS COUNTY","Kindergarten",252
"2016-2017",12,"LAMPASAS COUNTY","Grade  1",290
"2016-2017",12,"LAMPASAS COUNTY","Grade  2",248
"2016-2017",12,"LAMPASAS COUNTY","Grade  3",288
"2016-2017",12,"LAMPASAS COUNTY","Grade  4",269
"2016-2017",12,"LAMPASAS COUNTY","Grade  5",269
"2016-2017",12,"LAMPASAS COUNTY","Grade  6",275
"2016-2017",12,"LAMPASAS COUNTY","Grade  7",272
"2016-2017",12,"LAMPASAS COUNTY","Grade  8",268
"2016-2017",12,"LAMPASAS COUNTY","Grade  9",268
"2016-2017",12,"LAMPASAS COUNTY","Grade 10",283
"2016-2017",12,"LAMPASAS COUNTY","Grade 11",290
"2016-2017",12,"LAMPASAS COUNTY","Grade 12",255
"2016-2017",03,"LAVACA COUNTY","Early Education",9
"2016-2017",03,"LAVACA COUNTY","Pre-kindergarten",135
"2016-2017",03,"LAVACA COUNTY","Kindergarten",151
"2016-2017",03,"LAVACA COUNTY","Grade  1",175
"2016-2017",03,"LAVACA COUNTY","Grade  2",171
"2016-2017",03,"LAVACA COUNTY","Grade  3",191
"2016-2017",03,"LAVACA COUNTY","Grade  4",220
"2016-2017",03,"LAVACA COUNTY","Grade  5",192
"2016-2017",03,"LAVACA COUNTY","Grade  6",166
"2016-2017",03,"LAVACA COUNTY","Grade  7",170
"2016-2017",03,"LAVACA COUNTY","Grade  8",187
"2016-2017",03,"LAVACA COUNTY","Grade  9",176
"2016-2017",03,"LAVACA COUNTY","Grade 10",170
"2016-2017",03,"LAVACA COUNTY","Grade 11",162
"2016-2017",03,"LAVACA COUNTY","Grade 12",153
"2016-2017",13,"LEE COUNTY","Early Education",17
"2016-2017",13,"LEE COUNTY","Pre-kindergarten",106
"2016-2017",13,"LEE COUNTY","Kindergarten",190
"2016-2017",13,"LEE COUNTY","Grade  1",215
"2016-2017",13,"LEE COUNTY","Grade  2",238
"2016-2017",13,"LEE COUNTY","Grade  3",249
"2016-2017",13,"LEE COUNTY","Grade  4",218
"2016-2017",13,"LEE COUNTY","Grade  5",257
"2016-2017",13,"LEE COUNTY","Grade  6",211
"2016-2017",13,"LEE COUNTY","Grade  7",238
"2016-2017",13,"LEE COUNTY","Grade  8",232
"2016-2017",13,"LEE COUNTY","Grade  9",246
"2016-2017",13,"LEE COUNTY","Grade 10",228
"2016-2017",13,"LEE COUNTY","Grade 11",234
"2016-2017",13,"LEE COUNTY","Grade 12",207
"2016-2017",06,"LEON COUNTY","Early Education",24
"2016-2017",06,"LEON COUNTY","Pre-kindergarten",167
"2016-2017",06,"LEON COUNTY","Kindergarten",197
"2016-2017",06,"LEON COUNTY","Grade  1",238
"2016-2017",06,"LEON COUNTY","Grade  2",235
"2016-2017",06,"LEON COUNTY","Grade  3",227
"2016-2017",06,"LEON COUNTY","Grade  4",208
"2016-2017",06,"LEON COUNTY","Grade  5",227
"2016-2017",06,"LEON COUNTY","Grade  6",235
"2016-2017",06,"LEON COUNTY","Grade  7",235
"2016-2017",06,"LEON COUNTY","Grade  8",210
"2016-2017",06,"LEON COUNTY","Grade  9",218
"2016-2017",06,"LEON COUNTY","Grade 10",273
"2016-2017",06,"LEON COUNTY","Grade 11",226
"2016-2017",06,"LEON COUNTY","Grade 12",207
"2016-2017",04,"LIBERTY COUNTY/04","Early Education",59
"2016-2017",04,"LIBERTY COUNTY/04","Pre-kindergarten",567
"2016-2017",04,"LIBERTY COUNTY/04","Kindergarten",1121
"2016-2017",04,"LIBERTY COUNTY/04","Grade  1",1229
"2016-2017",04,"LIBERTY COUNTY/04","Grade  2",1303
"2016-2017",04,"LIBERTY COUNTY/04","Grade  3",1287
"2016-2017",04,"LIBERTY COUNTY/04","Grade  4",1242
"2016-2017",04,"LIBERTY COUNTY/04","Grade  5",1195
"2016-2017",04,"LIBERTY COUNTY/04","Grade  6",1196
"2016-2017",04,"LIBERTY COUNTY/04","Grade  7",1198
"2016-2017",04,"LIBERTY COUNTY/04","Grade  8",1139
"2016-2017",04,"LIBERTY COUNTY/04","Grade  9",1205
"2016-2017",04,"LIBERTY COUNTY/04","Grade 10",1131
"2016-2017",04,"LIBERTY COUNTY/04","Grade 11",1008
"2016-2017",04,"LIBERTY COUNTY/04","Grade 12",912
"2016-2017",05,"LIBERTY COUNTY/05","Early Education",-9999999
"2016-2017",05,"LIBERTY COUNTY/05","Pre-kindergarten",24
"2016-2017",05,"LIBERTY COUNTY/05","Kindergarten",31
"2016-2017",05,"LIBERTY COUNTY/05","Grade  1",29
"2016-2017",05,"LIBERTY COUNTY/05","Grade  2",30
"2016-2017",05,"LIBERTY COUNTY/05","Grade  3",32
"2016-2017",05,"LIBERTY COUNTY/05","Grade  4",27
"2016-2017",05,"LIBERTY COUNTY/05","Grade  5",34
"2016-2017",05,"LIBERTY COUNTY/05","Grade  6",30
"2016-2017",05,"LIBERTY COUNTY/05","Grade  7",21
"2016-2017",05,"LIBERTY COUNTY/05","Grade  8",38
"2016-2017",05,"LIBERTY COUNTY/05","Grade  9",47
"2016-2017",05,"LIBERTY COUNTY/05","Grade 10",42
"2016-2017",05,"LIBERTY COUNTY/05","Grade 11",37
"2016-2017",05,"LIBERTY COUNTY/05","Grade 12",44
"2016-2017","AL","LIBERTY COUNTY/ALL","Early Education",60
"2016-2017","AL","LIBERTY COUNTY/ALL","Pre-kindergarten",591
"2016-2017","AL","LIBERTY COUNTY/ALL","Kindergarten",1152
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  1",1258
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  2",1333
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  3",1319
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  4",1269
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  5",1229
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  6",1226
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  7",1219
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  8",1177
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade  9",1252
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade 10",1173
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade 11",1045
"2016-2017","AL","LIBERTY COUNTY/ALL","Grade 12",956
"2016-2017",12,"LIMESTONE COUNTY","Early Education",5
"2016-2017",12,"LIMESTONE COUNTY","Pre-kindergarten",248
"2016-2017",12,"LIMESTONE COUNTY","Kindergarten",285
"2016-2017",12,"LIMESTONE COUNTY","Grade  1",311
"2016-2017",12,"LIMESTONE COUNTY","Grade  2",319
"2016-2017",12,"LIMESTONE COUNTY","Grade  3",323
"2016-2017",12,"LIMESTONE COUNTY","Grade  4",288
"2016-2017",12,"LIMESTONE COUNTY","Grade  5",286
"2016-2017",12,"LIMESTONE COUNTY","Grade  6",290
"2016-2017",12,"LIMESTONE COUNTY","Grade  7",262
"2016-2017",12,"LIMESTONE COUNTY","Grade  8",294
"2016-2017",12,"LIMESTONE COUNTY","Grade  9",281
"2016-2017",12,"LIMESTONE COUNTY","Grade 10",294
"2016-2017",12,"LIMESTONE COUNTY","Grade 11",264
"2016-2017",12,"LIMESTONE COUNTY","Grade 12",278
"2016-2017",16,"LIPSCOMB COUNTY","Early Education",-9999999
"2016-2017",16,"LIPSCOMB COUNTY","Pre-kindergarten",42
"2016-2017",16,"LIPSCOMB COUNTY","Kindergarten",68
"2016-2017",16,"LIPSCOMB COUNTY","Grade  1",56
"2016-2017",16,"LIPSCOMB COUNTY","Grade  2",61
"2016-2017",16,"LIPSCOMB COUNTY","Grade  3",58
"2016-2017",16,"LIPSCOMB COUNTY","Grade  4",63
"2016-2017",16,"LIPSCOMB COUNTY","Grade  5",61
"2016-2017",16,"LIPSCOMB COUNTY","Grade  6",68
"2016-2017",16,"LIPSCOMB COUNTY","Grade  7",78
"2016-2017",16,"LIPSCOMB COUNTY","Grade  8",45
"2016-2017",16,"LIPSCOMB COUNTY","Grade  9",55
"2016-2017",16,"LIPSCOMB COUNTY","Grade 10",53
"2016-2017",16,"LIPSCOMB COUNTY","Grade 11",57
"2016-2017",16,"LIPSCOMB COUNTY","Grade 12",45
"2016-2017",02,"LIVE OAK COUNTY","Early Education",10
"2016-2017",02,"LIVE OAK COUNTY","Pre-kindergarten",40
"2016-2017",02,"LIVE OAK COUNTY","Kindergarten",126
"2016-2017",02,"LIVE OAK COUNTY","Grade  1",117
"2016-2017",02,"LIVE OAK COUNTY","Grade  2",115
"2016-2017",02,"LIVE OAK COUNTY","Grade  3",141
"2016-2017",02,"LIVE OAK COUNTY","Grade  4",126
"2016-2017",02,"LIVE OAK COUNTY","Grade  5",117
"2016-2017",02,"LIVE OAK COUNTY","Grade  6",132
