System ID, System Name, Total, Grade PK,Grade KK, Grade 01,Grade 02,Grade 03,Grade 04,Grade 05,Grade 06,Grade 07,Grade 08,Grade 09,Grade 10,Grade 11,Grade 12
642,Dawson County,3469,81,249,244,257,258,265,244,303,239,253,291,279,254,252
644,DeKalb County,101389,2826,8141,8601,8621,8454,8021,7608,7093,7097,7026,9005,7006,5938,5952
643,Decatur County,5320,316,447,374,417,396,377,359,372,380,359,483,393,358,289
645,Dodge County,3216,137,268,231,265,243,243,224,247,245,220,263,241,204,185
646,Dooly County,1414,100,129,115,111,99,104,90,82,105,90,135,92,96,66
647,Dougherty County,15194,334,1288,1371,1361,1344,1270,1090,1029,993,1016,1284,1037,913,864
648,Douglas County,26016,171,1677,1907,1926,1898,2035,2000,1932,2053,2051,2373,2182,2008,1803
774,Dublin City,2568,175,222,216,199,195,193,159,159,179,197,243,156,128,147
649,Early County,2226,123,150,160,163,157,158,153,178,156,186,159,176,167,140
650,Echols County,827,46,78,61,66,69,60,56,55,56,51,73,51,50,55
651,Effingham County,11844,576,833,837,857,886,914,893,856,830,877,981,887,833,784
652,Elbert County,3079,180,250,273,238,225,226,219,216,227,205,241,221,197,161
653,Emanuel County,4313,269,396,338,346,339,349,317,312,327,292,320,263,253,192
654,Evans County,1857,128,153,146,156,154,134,156,141,138,144,130,120,72,85
655,Fannin County,2951,24,204,203,211,228,224,236,246,229,252,249,279,195,171
656,Fayette County,20088,298,1189,1234,1293,1300,1440,1465,1506,1632,1643,1923,1846,1681,1638
657,Floyd County,10040,461,706,682,751,826,754,708,724,811,762,840,727,655,633
658,Forsyth County,44286,351,3244,3194,3413,3358,3524,3496,3612,3623,3479,3637,3309,3214,2832
659,Franklin County,3640,28,289,263,295,270,266,277,266,282,289,293,331,255,236
660,Fulton County,95641,2090,6634,7033,7123,7350,7235,7232,7166,7121,7122,8248,7729,7024,6534
776,Gainesville City,8035,248,656,654,707,749,599,673,603,564,555,652,569,454,352
661,Gilmer County,4209,164,296,329,305,352,309,313,314,291,319,364,316,287,250
662,Glascock County,581,31,37,36,40,35,47,37,40,47,49,36,48,49,49
663,Glynn County,13374,524,1097,1073,1038,1073,996,963,1000,1005,950,1188,1030,814,623
664,Gordon County,6842,388,484,532,520,482,483,497,484,481,492,537,538,446,478
665,Grady County,4610,277,379,373,361,374,358,325,355,317,304,347,312,266,262
666,Greene County,2427,152,213,217,194,172,184,184,184,190,180,191,159,98,109
726,Griffin-Spalding County,10261,508,777,818,849,798,794,781,766,695,758,1016,645,566,490
667,Gwinnett County,176052,1113,11672,12862,13574,13504,13717,13582,13745,13518,13696,15346,14992,12962,11769
668,Habersham County,6860,197,528,552,542,535,515,548,521,492,521,518,520,477,394
669,Hall County,27210,374,1922,2040,2106,2079,2077,2099,2105,2091,2203,2387,2499,1614,1614
670,Hancock County,980,76,57,65,64,68,83,68,81,64,55,93,51,82,73
671,Haralson County,3538,176,276,238,244,283,245,244,225,253,265,310,279,238,262
672,Harris County,5289,247,337,344,352,395,366,386,370,411,408,459,441,377,396
673,Hart County,3507,96,289,266,287,304,272,254,270,254,252,268,260,227,208
674,Heard County,2033,118,132,137,145,152,140,136,138,144,156,176,150,148,161
675,Henry County,41820,231,2679,2828,2927,3102,3070,3224,3257,3232,3383,3942,3572,3316,3057
676,Houston County,28530,1116,2094,2158,2228,2240,2164,2076,2155,2081,2128,2274,2167,1907,1742
677,Irwin County,1777,90,111,145,154,144,118,138,135,132,154,129,129,111,87
678,Jackson County,7446,257,527,553,558,589,589,596,579,555,588,595,535,490,435
679,Jasper County,2426,152,172,183,198,185,172,173,154,193,174,231,165,151,123
680,Jeff Davis County,3098,167,221,235,249,255,222,231,227,208,216,249,224,220,174
779,Jefferson City,3389,114,220,242,242,255,225,267,282,256,283,262,264,236,241
681,Jefferson County,2751,152,193,195,201,215,189,174,198,225,205,205,240,166,193
682,Jenkins County,1235,68,98,88,100,107,96,89,70,90,89,83,99,86,72
683,Johnson County,1163,61,86,72,84,96,86,74,82,91,96,99,89,74,73
684,Jones County,5500,256,398,351,419,404,404,429,419,405,421,460,377,396,361
685,Lamar County,2741,135,196,234,203,202,203,204,202,184,203,225,202,168,180
686,Lanier County,1793,113,148,164,179,142,130,122,153,119,123,126,116,85,73
687,Laurens County,6545,323,500,480,510,479,467,526,501,474,483,519,485,400,398
688,Lee County,6428,279,417,478,483,455,454,508,506,440,534,532,499,429,414
689,Liberty County,9985,465,771,800,759,758,707,695,704,794,741,832,726,641,592
690,Lincoln County,1198,69,72,91,92,96,80,80,73,77,92,130,94,71,81
691,Long County,3489,184,275,296,296,283,247,263,245,227,270,260,269,198,176
692,Lowndes County,10539,392,777,833,846,813,786,785,834,740,791,844,754,702,642
693,Lumpkin County,3731,21,303,270,298,296,317,282,270,277,283,361,297,225,231
694,Macon County,1524,82,109,113,121,112,95,91,112,98,113,131,172,86,89
695,Madison County,4855,156,366,400,382,364,349,386,341,397,369,427,388,255,275
781,Marietta City,8896,53,755,774,826,796,794,687,681,684,654,821,596,420,355
696,Marion County,1459,67,117,123,100,122,105,109,78,86,120,135,98,109,90
697,McDuffie County,4213,155,337,352,341,326,304,335,263,275,302,426,307,251,239
698,McIntosh County,1484,50,106,98,125,108,119,101,102,104,129,159,110,81,92
699,Meriwether County,2921,194,246,213,229,234,211,187,210,175,228,227,210,156,201
700,Miller County,1047,70,76,84,70,92,85,68,73,84,70,86,51,73,65
701,Mitchell County,2421,123,211,195,217,195,199,172,166,180,166,165,144,142,146
702,Monroe County,4010,196,305,279,288,257,295,306,259,306,305,317,335,313,249
703,Montgomery County,1410,57,70,110,84,85,87,84,89,86,98,116,132,142,170
704,Morgan County,3190,101,203,210,246,248,209,270,228,249,241,235,289,230,231
705,Murray County,7635,338,496,527,595,602,616,556,543,559,584,570,561,534,554
706,Muscogee County,31899,1114,2493,2546,2604,2668,2402,2341,2226,2202,2246,2649,2270,2055,2083
7991893,,179,7,1,5,6,10,7,11,13,10,13,13,26,19,38
7991895,,107,5,4,6,1,6,5,6,4,6,7,17,11,13,16
7991894,,108,0,0,1,6,7,9,4,11,1,13,10,13,17,16
707,Newton County,19709,707,1349,1438,1494,1495,1506,1537,1491,1464,1521,1719,1558,1262,1168
708,Oconee County,7271,60,478,529,486,545,552,574,546,585,596,617,596,595,512
709,Oglethorpe County,2127,26,163,142,149,148,159,162,173,166,189,177,181,132,160
710,Paulding County,28643,177,1981,2017,2095,2179,2184,2257,2203,2342,2239,2604,2328,2085,1952
711,Peach County,3672,69,332,297,280,282,286,292,279,266,304,307,265,235,178
784,Pelham City,1473,86,112,105,109,106,124,106,99,81,109,115,110,103,108
712,Pickens County,4350,102,276,324,293,335,325,313,302,361,378,428,323,309,281
713,Pierce County,3630,147,249,280,264,273,263,274,273,258,281,308,279,253,228
714,Pike County,3406,91,196,230,201,226,240,252,259,280,254,369,309,248,251
715,Polk County,7804,348,560,623,667,618,612,563,582,544,620,609,544,510,404
716,Pulaski County,1391,91,111,115,110,99,109,88,82,92,105,116,89,87,97
717,Putnam County,2863,141,220,235,260,223,253,212,182,187,213,249,185,171,132
718,Quitman County,317,18,20,27,22,15,27,22,23,34,25,31,22,15,16
719,Rabun County,2268,114,153,166,178,179,151,159,189,148,168,180,167,169,147
720,Randolph County,1032,124,68,82,64,67,91,52,58,54,60,67,82,83,80
721,Richmond County,31476,1275,2545,2555,2598,2624,2399,2192,2224,2257,2317,2613,2197,1977,1703
722,Rockdale County,16601,418,1079,1247,1228,1257,1196,1196,1179,1267,1259,1500,1371,1195,1209
785,Rome City,6221,218,476,472,513,508,500,448,454,465,453,523,445,409,337
625,Savannah-Chatham County,38323,1600,3213,3483,3532,3261,3042,3048,2737,2674,2579,3350,2454,1811,1539
723,Schley County,1338,68,91,96,81,95,115,102,108,89,100,108,113,83,89
724,Screven County,2268,97,177,193,190,174,177,171,124,165,165,177,190,121,147
725,Seminole County,1567,70,108,102,118,127,101,117,110,136,126,129,106,118,99
786,Social Circle City,1696,70,100,113,110,126,126,137,143,122,124,143,147,120,115
7830410,State Charter Schools II- Atlanta Heights Charter School,739,0,99,100,101,84,87,82,77,58,51,0,0,0,0
7830610,State Charter Schools II- Coweta Charter Academy,820,0,123,133,113,91,95,93,83,55,34,0,0,0,0
7830310,State Charter Schools II- Fulton Leadership Academy,386,0,0,0,0,0,0,0,80,105,75,57,34,35,0
7830110,State Charter Schools II- Ivy Preparatory Academy at Gwinnett,272,0,0,0,0,0,0,0,75,90,71,17,11,5,3
7830210,State Charter Schools II- Pataula Charter Academy,518,0,42,43,44,44,46,45,46,46,38,41,36,47,0
7830103,State Charter Schools II- Statesboro STEAM Academy,155,0,0,0,0,0,0,0,23,33,31,17,17,22,12
7820212,State Charter Schools- Cherokee Charter Academy,927,0,115,121,119,126,121,99,88,76,62,0,0,0,0
7820617,State Charter Schools- Dubois Integrity Academy,578,0,176,95,93,95,119,0,0,0,0,0,0,0,0
7820613,State Charter Schools- Foothills Charter High School (Central Office - Athens),870,0,0,0,0,0,0,0,0,0,0,243,233,176,218
7820412,State Charter Schools- Georgia Connections Academy,3866,0,95,121,144,176,176,209,253,343,371,540,583,517,338
7820120,State Charter Schools- Georgia Cyber Academy,13916,0,588,689,761,805,940,952,1197,1495,1574,1509,1491,1195,720
7820616,State Charter Schools- Georgia School for Innovation and the Classics,470,0,55,54,50,86,77,78,70,0,0,0,0,0,0
7820119,State Charter Schools- Graduation Achievement Center Charter High School,1864,0,0,0,0,0,0,0,0,0,0,217,491,522,634
7820614,State Charter Schools- International Charter School of Atlanta,384,0,101,69,87,63,64,0,0,0,0,0,0,0,0
7820612,State Charter Schools- Ivy Preparatory Academy  Inc,391,0,47,43,48,43,46,48,51,28,22,8,7,0,0
7820512,State Charter Schools- Ivy Preparatory Young Men's Leadership Academy  Inc.,328,0,33,27,43,41,33,38,38,25,28,11,11,0,0
7820108,State Charter Schools- Mountain Education Charter High School,1601,0,0,0,0,0,0,0,0,0,0,330,341,357,573
7820110,State Charter Schools- Odyssey Charter School,371,0,33,41,39,45,42,48,48,46,29,0,0,0,0
7820615,State Charter Schools- Scintilla Charter Academy,397,0,88,79,80,77,73,0,0,0,0,0,0,0,0
7820121,State Charter Schools- Utopian Academy for the Arts Charter School,231,0,0,0,0,0,0,0,84,102,45,0,0,0,0
727,Stephens County,4092,152,317,282,355,333,308,292,284,314,297,337,314,261,246
728,Stewart County,518,44,42,37,49,45,40,30,36,34,37,31,33,31,29
729,Sumter County,4797,256,355,410,404,350,364,349,328,325,349,328,407,301,271
730,Talbot County,517,21,32,49,39,46,26,35,34,36,40,40,48,40,31
731,Taliaferro County,166,15,10,12,14,15,12,11,12,14,11,9,8,9,14
732,Tattnall County,3755,209,303,310,294,299,282,286,288,282,251,289,256,210,196
733,Taylor County,1451,72,112,106,103,98,101,98,99,112,113,129,129,92,87
734,Telfair County,1748,114,138,118,141,107,131,113,125,126,142,140,146,112,95
735,Terrell County,1448,85,111,109,110,103,112,121,93,93,115,106,97,104,89
736,Thomas County,5777,310,365,429,420,424,413,422,404,436,441,497,478,394,344
745,Thomaston-Upson County,4213,145,308,303,281,313,328,287,290,302,342,377,352,313,272
789,Thomasville City,2909,204,236,216,262,246,209,199,194,180,202,255,170,176,160
737,Tift County,7834,333,580,586,603,632,652,564,554,545,612,631,569,469,504
738,Toombs County,3040,187,226,224,217,253,222,213,229,208,222,259,246,187,147
739,Towns County,1051,36,77,55,87,64,84,76,77,78,80,93,86,90,68
740,Treutlen County,1202,68,113,97,88,93,95,73,100,69,79,96,91,63,77
791,Trion City,1423,73,103,106,113,103,105,90,104,95,109,112,99,95,116
741,Troup County,12468,539,1005,940,1015,969,935,943,850,882,898,1152,849,770,721
742,Turner County,1412,97,84,109,97,109,106,92,95,105,106,113,115,88,96
743,Twiggs County,828,31,59,65,70,65,52,62,44,66,69,57,74,53,61
744,Union County,2766,90,180,176,210,222,194,213,215,211,207,246,231,211,160
792,Valdosta City,7836,227,677,659,683,711,591,581,594,542,565,598,552,474,382
793,Vidalia City,4517,157,219,219,221,228,216,203,239,222,287,618,637,541,510
746,Walker County,9030,314,683,698,707,714,663,690,679,633,637,761,651,632,568
747,Walton County,13934,466,958,1049,1090,1033,1028,1050,1093,1021,1115,1231,1049,947,804
748,Ware County,6169,352,525,501,511,514,458,474,432,410,431,443,409,375,334
749,Warren County,637,28,41,63,63,64,45,44,50,53,48,39,36,31,32
750,Washington County,3100,83,259,263,256,266,242,246,238,208,202,237,198,212,190
751,Wayne County,5575,307,425,426,440,451,386,421,415,423,407,467,360,345,302
752,Webster County,398,23,31,29,31,21,36,34,30,24,34,36,19,26,24
753,Wheeler County,999,58,74,69,83,77,70,76,82,86,72,79,59,69,45
754,White County,3844,22,258,252,321,315,295,320,308,299,305,312,280,282,275
755,Whitfield County,13278,290,972,1054,979,1020,1016,1038,1020,985,1029,1174,995,950,756
756,Wilcox County,1215,64,110,90,86,97,98,84,90,97,89,66,96,82,66
757,Wilkes County,1605,90,133,123,119,128,115,92,119,131,102,144,114,98,97
758,Wilkinson County,1520,88,103,122,110,127,136,103,97,108,105,106,112,101,102
759,Worth County,3366,155,257,300,274,267,260,226,243,210,266,269,233,216,190
 ,State-Wide Total,1756553,46684,128788,134520,137584,137677,134341,131775,130534,129931,131444,151716,135214,117130,109215
