System ID, System Name, Total, Grade PK,Grade KK, Grade 01,Grade 02,Grade 03,Grade 04,Grade 05,Grade 06,Grade 07,Grade 08,Grade 09,Grade 10,Grade 11,Grade 12
622,Carroll County,14723,551,1104,1217,1160,1119,1012,1080,1096,1055,1140,1231,1112,976,870
766,Carrollton City,4923,114,391,383,359,368,370,344,409,379,381,412,337,364,312
767,Cartersville City,4210,149,296,271,321,331,301,354,356,352,315,373,283,270,238
623,Catoosa County,10860,270,792,777,836,754,800,826,798,811,799,970,837,846,744
624,Charlton County,1662,91,145,155,122,130,123,122,111,101,129,139,110,110,74
626,Chattahoochee County,905,39,57,43,43,42,42,42,39,52,43,142,126,110,85
627,Chattooga County,2834,98,237,245,229,207,181,199,165,227,210,233,226,192,185
628,Cherokee County,40666,526,2864,2981,3103,3215,3123,3224,3203,3175,3140,3728,3174,2774,2436
769,Chickamauga City,1371,3,82,91,96,96,98,94,116,111,109,114,133,119,109
773,City Schools of Decatur,4345,0,412,415,428,412,343,328,322,308,304,302,289,257,225
629,Clarke County,13101,819,1154,1157,1132,1093,986,1001,954,855,888,1003,781,602,676
630,Clay County,308,26,40,33,37,29,35,22,19,25,22,20,0,0,0
631,Clayton County,53367,871,4152,4648,4473,4293,4175,4086,3901,3968,4233,4644,3845,3182,2896
632,Clinch County,1406,88,114,104,115,104,109,90,106,105,123,103,79,84,82
633,Cobb County,111751,806,8268,8444,8761,8602,8527,8657,8239,8465,8561,10689,9139,6822,7771
634,Coffee County,7779,425,681,649,630,571,557,571,533,553,526,636,554,484,409
635,Colquitt County,9717,644,838,856,775,785,713,659,660,652,701,649,648,576,561
636,Columbia County,25532,362,1882,1981,1954,1927,1935,1904,2000,1976,2113,2095,1981,1818,1604
771,Commerce City,1494,45,118,113,124,112,107,115,116,106,131,115,102,104,86
637,Cook County,3328,205,260,251,262,255,235,232,241,231,218,303,236,209,190
638,Coweta County,22350,637,1527,1643,1646,1646,1612,1610,1697,1685,1760,2121,1869,1522,1375
639,Crawford County,1771,91,142,135,143,123,127,131,140,145,140,134,118,118,84
640,Crisp County,4262,280,334,363,340,312,295,300,300,326,294,359,326,213,220
641,Dade County,2206,136,153,163,157,165,159,167,142,171,160,161,155,170,147
772,Dalton Public Schools,7858,372,618,608,616,623,564,596,554,582,591,600,566,510,458
642,Dawson County,3469,63,260,260,264,261,245,289,243,246,268,295,273,254,248
644,DeKalb County,101103,2848,8533,8787,8503,8134,7719,7520,7150,6986,7328,9039,6547,5941,6068
643,Decatur County,5337,333,440,428,383,371,367,373,389,383,402,451,386,310,321
645,Dodge County,3288,161,264,270,246,247,232,245,243,237,247,274,214,207,201
646,Dooly County,1431,124,116,119,112,107,101,117,85,94,100,122,100,78,56
647,Dougherty County,15308,332,1385,1426,1347,1316,1141,1110,1006,1125,1106,1241,1060,913,800
648,Douglas County,25918,178,1861,1905,1878,2022,1963,1891,1992,2074,2084,2548,2213,1772,1537
774,Dublin City,2608,177,244,215,192,194,173,163,194,196,194,219,157,148,142
649,Early County,2199,108,148,178,160,143,148,188,154,184,148,185,172,154,129
650,Echols County,819,46,73,72,66,61,59,57,52,54,67,54,48,52,58
651,Effingham County,11625,559,829,837,852,895,880,831,827,857,902,942,881,808,725
652,Elbert County,3047,184,278,258,223,231,205,214,227,201,217,255,209,176,169
653,Emanuel County,4325,278,388,359,339,349,316,315,333,296,308,306,276,214,248
654,Evans County,1904,129,154,176,166,145,154,140,144,147,130,134,91,100,94
655,Fannin County,2949,20,204,202,225,218,234,242,225,251,235,284,216,208,185
656,Fayette County,20074,291,1166,1242,1281,1343,1380,1423,1585,1576,1698,1969,1793,1661,1666
657,Floyd County,10063,461,663,758,811,733,690,720,806,775,753,877,723,673,620
658,Forsyth County,42435,331,3014,3232,3149,3341,3351,3472,3468,3418,3456,3341,3280,2867,2715
659,Franklin County,3576,29,279,280,269,264,273,272,276,295,259,350,276,249,205
660,Fulton County,95460,2084,6881,7113,7403,7278,7225,7189,7075,7094,7297,8134,7481,6721,6485
776,Gainesville City,7935,222,675,760,735,611,681,597,579,566,605,596,489,419,400
661,Gilmer County,4303,157,341,316,372,320,311,312,292,320,352,344,314,291,261
662,Glascock County,607,37,43,41,39,45,38,36,47,52,41,49,54,43,42
663,Glynn County,13168,531,1078,1102,1031,1002,980,1000,988,935,964,1198,923,782,654
664,Gordon County,6806,373,541,525,466,490,485,496,489,483,530,549,466,494,419
665,Grady County,4670,274,403,386,379,379,347,358,334,308,331,391,309,229,242
666,Greene County,2348,155,222,192,179,183,176,176,190,179,160,180,139,99,118
726,Griffin-Spalding County,10474,510,822,880,843,820,830,806,709,777,765,1004,615,589,504
667,Gwinnett County,173246,1012,12423,13142,13122,13337,13481,13111,13325,13473,13757,15506,14246,12220,11091
668,Habersham County,6938,214,559,546,551,540,558,540,491,523,494,533,536,459,394
669,Hall County,27157,346,1972,2118,2074,2072,2062,2101,2085,2178,2083,2479,2323,1615,1649
670,Hancock County,962,55,66,62,66,89,65,61,64,70,87,60,80,75,62
671,Haralson County,3587,204,232,252,285,261,252,221,250,267,284,313,322,204,240
672,Harris County,5317,246,342,349,401,373,374,371,412,408,409,458,417,389,368
673,Hart County,3527,109,272,304,288,272,258,277,252,267,255,283,241,214,235
674,Heard County,2007,108,148,137,152,138,128,132,133,152,168,159,156,165,131
675,Henry County,41277,213,2659,2875,2923,2942,3117,3084,3168,3285,3325,3888,3494,3211,3093
676,Houston County,28146,1084,2140,2193,2219,2134,2047,2076,2049,2138,2111,2257,2061,1864,1773
677,Irwin County,1803,95,139,165,145,115,135,126,128,144,148,142,114,113,94
678,Jackson County,7424,253,530,540,568,594,599,556,554,580,546,608,558,499,439
679,Jasper County,2366,124,180,197,177,180,174,153,199,173,182,189,167,142,129
680,Jeff Davis County,3111,190,252,254,251,222,231,226,204,220,232,232,229,194,174
779,Jefferson City,3249,118,236,230,233,218,250,261,242,278,248,251,241,236,207
681,Jefferson County,2839,159,203,221,226,198,184,199,229,201,200,239,184,211,185
682,Jenkins County,1259,69,100,97,99,92,94,74,91,93,78,107,102,86,77
683,Johnson County,1169,66,76,83,92,84,77,71,91,98,98,98,75,82,78
684,Jones County,5439,252,340,416,392,387,425,431,391,421,435,426,406,393,324
685,Lamar County,2668,137,205,207,203,195,191,205,172,204,217,203,193,183,153
686,Lanier County,1771,108,169,181,129,139,131,158,120,113,122,138,92,88,83
687,Laurens County,6624,338,484,513,482,480,523,516,473,498,507,504,474,419,413
688,Lee County,6562,278,488,491,473,447,518,496,454,508,526,553,487,429,414
689,Liberty County,10077,467,828,806,762,702,725,703,689,802,789,862,696,636,610
690,Lincoln County,1191,62,86,94,92,82,75,73,78,88,100,117,86,80,78
691,Long County,3261,184,280,289,274,249,241,215,220,242,230,296,212,184,145
692,Lowndes County,10558,392,859,881,843,781,772,808,715,777,819,817,761,688,645
693,Lumpkin County,3721,23,309,294,317,309,287,275,269,275,298,335,267,239,224
694,Macon County,1609,95,124,120,117,101,100,108,100,117,136,171,137,102,81
695,Madison County,4854,146,395,371,375,351,371,346,378,373,388,448,314,300,298
781,Marietta City,8817,48,801,861,814,820,699,701,688,657,646,764,489,445,384
696,Marion County,1444,66,129,96,109,111,103,72,83,120,133,110,121,95,96
697,McDuffie County,4280,151,364,353,329,328,334,288,288,305,358,413,268,284,217
698,McIntosh County,1620,69,103,136,123,123,108,111,113,139,123,151,109,106,106
699,Meriwether County,2996,182,260,241,244,218,198,212,188,236,193,273,194,179,178
700,Miller County,1012,62,78,69,85,87,61,78,81,75,75,56,77,64,64
701,Mitchell County,2397,118,181,222,203,204,190,158,175,177,174,160,162,162,111
702,Monroe County,4016,203,278,288,268,294,303,252,306,298,293,340,370,276,247
703,Montgomery County,2889,53,168,119,102,99,105,109,165,215,282,330,444,415,283
704,Morgan County,3226,101,211,242,247,203,265,217,251,244,223,286,258,242,236
705,Murray County,7715,341,553,611,623,618,581,536,566,567,567,568,562,550,472
706,Muscogee County,32312,1185,2577,2699,2690,2472,2419,2325,2238,2289,2357,2567,2225,2098,2171
7991893,,176,2,5,5,7,8,9,10,11,13,13,22,21,16,34
7991894,,106,0,1,4,6,7,1,7,2,9,9,12,23,12,13
7991895,,107,5,5,1,4,8,5,6,6,8,10,8,9,10,22
707,Newton County,19651,697,1435,1466,1487,1510,1490,1498,1495,1546,1510,1714,1454,1258,1091
708,Oconee County,7022,56,482,463,516,523,535,494,538,559,585,597,589,535,550
709,Oglethorpe County,2195,35,142,149,155,162,168,170,170,185,170,198,158,165,168
710,Paulding County,28488,156,1943,2085,2103,2133,2208,2158,2323,2191,2330,2589,2336,2056,1877
711,Peach County,3672,68,321,291,281,298,300,263,267,318,284,295,250,241,195
784,Pelham City,1502,89,112,113,110,128,111,93,83,110,99,125,125,116,88
712,Pickens County,4346,74,324,297,333,310,313,301,358,361,390,335,360,320,270
713,Pierce County,3740,152,288,276,288,259,274,269,269,294,298,310,295,233,235
714,Pike County,3439,99,229,193,213,237,256,254,276,249,318,335,274,277,229
715,Polk County,7725,329,627,670,610,612,562,575,545,600,554,640,554,418,429
716,Pulaski County,1410,89,126,119,93,118,91,84,93,110,111,97,93,100,86
717,Putnam County,2809,100,239,264,232,236,202,200,196,218,241,229,209,132,111
718,Quitman County,320,20,32,21,16,28,20,22,33,26,31,22,14,19,16
719,Rabun County,2255,96,161,173,169,145,166,181,143,165,176,177,183,156,164
720,Randolph County,1031,119,92,60,65,87,58,56,55,52,67,75,91,83,71
721,Richmond County,31823,1273,2671,2690,2754,2532,2338,2332,2291,2359,2247,2588,2170,1944,1634
722,Rockdale County,16442,300,1297,1220,1196,1202,1156,1183,1191,1200,1315,1436,1856,742,1148
785,Rome City,6271,219,507,525,524,514,461,467,452,460,490,481,442,401,328
625,Savannah-Chatham County,38123,1571,3512,3642,3382,3114,3145,2832,2792,2691,2556,3388,2298,1744,1456
723,Schley County,1384,68,99,92,87,117,104,102,96,107,113,124,85,95,95
724,Screven County,2358,99,194,197,182,188,179,125,176,175,175,207,150,156,155
725,Seminole County,1647,69,107,124,139,109,116,114,129,118,144,129,130,115,104
786,Social Circle City,1664,67,103,120,122,114,121,137,113,109,145,154,118,109,132
7830410,State Charter Schools II- Atlanta Heights Charter School,707,0,93,97,98,88,83,69,85,53,41,0,0,0,0
7830610,State Charter Schools II- Coweta Charter Academy,770,0,126,120,97,95,96,96,90,50,0,0,0,0,0
7830310,State Charter Schools II- Fulton Leadership Academy,294,0,0,0,0,0,0,0,83,63,67,42,39,0,0
7830110,State Charter Schools II- Ivy Preparatory Academy at Gwinnett,306,0,0,0,0,0,0,0,105,82,78,18,8,5,10
7830210,State Charter Schools II- Pataula Charter Academy,473,0,40,44,41,45,43,46,46,46,39,39,44,0,0
7830103,State Charter Schools II- Statesboro STEAM Academy,147,0,0,0,0,0,0,0,26,27,18,22,23,15,16
7820212,State Charter Schools- Cherokee Charter Academy,917,0,112,115,132,111,105,92,98,71,81,0,0,0,0
7820412,State Charter Schools- Georgia Connections Academy,3859,0,109,117,166,151,178,200,268,338,388,561,557,567,259
7820120,State Charter Schools- Georgia Cyber Academy,13659,0,634,740,846,937,942,1006,1161,1374,1595,1583,1413,913,515
7820119,State Charter Schools- Graduation Achievement Center Charter High School,1894,0,0,0,0,0,0,0,0,0,0,302,428,479,685
7820612,State Charter Schools- Ivy Preparatory Academy  Inc,384,0,38,55,47,50,47,25,30,29,41,22,0,0,0
7820512,State Charter Schools- Ivy Preparatory Young Men's Leadership Academy  Inc.,359,0,37,45,35,46,47,23,36,24,41,25,0,0,0
7820108,State Charter Schools- Mountain Education Charter High School,1505,0,0,0,0,0,0,0,0,0,0,296,311,320,578
7820110,State Charter Schools- Odyssey Charter School,382,0,44,43,43,40,50,43,50,29,40,0,0,0,0
7820121,State Charter Schools- Utopian Academy for the Arts Charter School,179,0,0,0,0,0,0,0,127,52,0,0,0,0,0
727,Stephens County,4085,164,303,351,332,309,300,278,314,293,319,333,291,259,239
728,Stewart County,516,42,40,47,45,41,28,36,37,38,33,34,36,29,30
729,Sumter County,4761,257,403,412,382,357,353,328,314,346,303,378,375,312,241
730,Talbot County,525,21,49,36,46,29,35,34,39,40,37,45,40,40,34
731,Taliaferro County,191,13,13,19,16,17,16,13,17,13,11,8,8,13,14
732,Tattnall County,3765,208,319,295,299,293,281,282,298,256,262,319,231,198,224
733,Taylor County,1464,88,120,98,99,97,98,98,110,104,109,134,113,99,97
734,Telfair County,1706,113,126,139,114,136,118,116,123,135,128,155,122,95,86
735,Terrell County,1479,92,109,110,108,118,119,96,102,109,110,106,113,95,92
736,Thomas County,5652,315,385,406,408,392,399,364,402,433,448,547,466,372,315
745,Thomaston-Upson County,4256,156,294,279,319,339,288,281,307,349,344,394,343,308,255
789,Thomasville City,2987,195,224,263,247,224,221,218,192,202,217,241,194,185,164
737,Tift County,7942,334,602,647,631,688,571,565,539,608,567,626,529,524,511
738,Toombs County,3036,192,248,212,242,229,220,222,209,216,227,273,209,165,172
739,Towns County,1084,62,67,86,65,81,68,71,76,82,87,89,93,75,82
740,Treutlen County,1202,68,105,87,92,102,77,101,80,84,91,93,80,73,69
791,Trion City,1436,90,105,111,103,102,89,101,92,101,113,107,100,123,99
741,Troup County,12681,539,1047,1086,985,971,957,888,887,900,931,1143,893,708,746
742,Turner County,1431,92,112,107,114,113,89,93,108,99,96,136,88,105,79
743,Twiggs County,920,42,69,74,72,63,73,42,69,78,63,80,64,63,68
744,Union County,2734,48,167,215,225,191,210,209,203,204,231,246,216,192,177
792,Valdosta City,8073,212,706,780,760,669,587,618,565,574,565,634,516,492,395
793,Vidalia City,2571,161,211,182,212,191,187,173,166,177,198,199,192,164,158
746,Walker County,9134,333,738,728,729,663,665,690,665,658,712,746,682,581,544
747,Walton County,13838,455,1030,1087,1016,1048,1013,1089,995,1068,1062,1225,1065,867,818
748,Ware County,6114,350,554,523,499,468,477,452,390,429,435,442,430,354,311
749,Warren County,664,29,66,57,74,49,53,52,59,43,39,46,30,33,34
750,Washington County,3124,81,261,275,267,250,248,240,215,202,234,215,224,196,216
751,Wayne County,5486,314,437,460,445,396,415,403,412,403,400,443,370,316,272
752,Webster County,422,21,36,27,26,36,31,32,22,34,49,22,28,25,33
753,Wheeler County,1023,61,68,79,78,75,74,92,83,77,73,77,72,44,70
754,White County,3864,19,261,327,293,298,311,310,294,306,297,313,291,282,262
755,Whitfield County,13410,305,1092,1019,1025,1025,1027,1034,989,1032,999,1117,1130,826,790
756,Wilcox County,1246,66,103,87,99,111,88,86,95,94,64,99,99,75,80
757,Wilkes County,1630,98,123,121,125,115,96,114,129,112,122,153,107,112,103
758,Wilkinson County,1537,100,105,119,116,149,98,107,108,108,107,123,104,99,94
759,Worth County,3388,161,288,310,278,248,225,226,230,250,264,263,248,208,189
 ,State-Wide Total,1744029,46150,133616,138006,136841,134081,131377,129908,128987,130715,133096,151455,131238,112246,106313
