"Year","Region","County Name","District Name","District Number","Charter Status","Grade Level Name","Enrollment by Grade Level"
"2016-2017",04,"HARRIS COUNTY","ALDINE ISD",101902,"TRADITIONAL ISD/CSD","Grade  7",5014
"2016-2017",04,"HARRIS COUNTY","ALDINE ISD",101902,"TRADITIONAL ISD/CSD","Grade  8",4788
"2016-2017",04,"HARRIS COUNTY","ALDINE ISD",101902,"TRADITIONAL ISD/CSD","Grade  9",5283
"2016-2017",04,"HARRIS COUNTY","ALDINE ISD",101902,"TRADITIONAL ISD/CSD","Grade 10",4768
"2016-2017",04,"HARRIS COUNTY","ALDINE ISD",101902,"TRADITIONAL ISD/CSD","Grade 11",4102
"2016-2017",04,"HARRIS COUNTY","ALDINE ISD",101902,"TRADITIONAL ISD/CSD","Grade 12",3910
"2016-2017",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Early Education",29
"2016-2017",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Pre-kindergarten",45
"2016-2017",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Kindergarten",377
"2016-2017",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  1",381
"2016-2017",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  2",358
"2016-2017",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  3",448
"2016-2017",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  4",446
"2016-2017",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  5",406
"2016-2017",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  6",428
"2016-2017",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  7",411
"2016-2017",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  8",436
"2016-2017",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade  9",455
"2016-2017",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade 10",431
"2016-2017",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade 11",400
"2016-2017",11,"PARKER COUNTY","ALEDO ISD",184907,"TRADITIONAL ISD/CSD","Grade 12",392
"2016-2017",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Early Education",17
"2016-2017",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Pre-kindergarten",217
"2016-2017",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Kindergarten",363
"2016-2017",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  1",399
"2016-2017",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  2",425
"2016-2017",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  3",398
"2016-2017",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  4",440
"2016-2017",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  5",421
"2016-2017",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  6",377
"2016-2017",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  7",377
"2016-2017",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  8",351
"2016-2017",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade  9",403
"2016-2017",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade 10",339
"2016-2017",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade 11",312
"2016-2017",02,"JIM WELLS COUNTY","ALICE ISD",125901,"TRADITIONAL ISD/CSD","Grade 12",282
"2016-2017",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Early Education",207
"2016-2017",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Pre-kindergarten",2229
"2016-2017",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Kindergarten",3211
"2016-2017",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  1",3813
"2016-2017",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  2",3944
"2016-2017",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  3",3740
"2016-2017",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  4",3619
"2016-2017",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  5",3402
"2016-2017",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  6",3283
"2016-2017",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  7",3004
"2016-2017",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  8",3059
"2016-2017",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade  9",3996
"2016-2017",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade 10",3330
"2016-2017",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade 11",2984
"2016-2017",04,"HARRIS COUNTY","ALIEF ISD",101903,"TRADITIONAL ISD/CSD","Grade 12",2555
"2016-2017",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Early Education",-9999999
"2016-2017",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Pre-kindergarten",116
"2016-2017",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Kindergarten",27
"2016-2017",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Grade  1",36
"2016-2017",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Grade  2",25
"2016-2017",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Grade  3",29
"2016-2017",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Grade  4",20
"2016-2017",04,"HARRIS COUNTY","ALIEF MONTESSORI COMMUNITY SCHOOL",101815,"OPEN ENROLLMENT CHARTER","Grade  5",18
"2016-2017",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Early Education",138
"2016-2017",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Pre-kindergarten",150
"2016-2017",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Kindergarten",1347
"2016-2017",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  1",1483
"2016-2017",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  2",1504
"2016-2017",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  3",1525
"2016-2017",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  4",1637
"2016-2017",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  5",1682
"2016-2017",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  6",1695
"2016-2017",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  7",1604
"2016-2017",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  8",1735
"2016-2017",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade  9",1597
"2016-2017",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade 10",1668
"2016-2017",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade 11",1594
"2016-2017",10,"COLLIN COUNTY","ALLEN ISD",043901,"TRADITIONAL ISD/CSD","Grade 12",1580
"2016-2017",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Pre-kindergarten",10
"2016-2017",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Kindergarten",5
"2016-2017",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade  1",-9999999
"2016-2017",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade  2",7
"2016-2017",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade  3",5
"2016-2017",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade  4",11
"2016-2017",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade  5",9
"2016-2017",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade  6",10
"2016-2017",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade  7",7
"2016-2017",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade  8",8
"2016-2017",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade  9",17
"2016-2017",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade 10",33
"2016-2017",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade 11",21
"2016-2017",10,"DALLAS COUNTY","ALPHA CHARTER SCHOOL",057832,"OPEN ENROLLMENT CHARTER","Grade 12",24
"2016-2017",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Early Education",5
"2016-2017",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Pre-kindergarten",54
"2016-2017",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Kindergarten",71
"2016-2017",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  1",95
"2016-2017",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  2",79
"2016-2017",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  3",87
"2016-2017",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  4",82
"2016-2017",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  5",101
"2016-2017",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  6",74
"2016-2017",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  7",96
"2016-2017",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  8",91
"2016-2017",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade  9",78
"2016-2017",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade 10",84
"2016-2017",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade 11",74
"2016-2017",18,"BREWSTER COUNTY","ALPINE ISD",022901,"TRADITIONAL ISD/CSD","Grade 12",59
"2016-2017",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Pre-kindergarten",40
"2016-2017",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Kindergarten",42
"2016-2017",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  1",48
"2016-2017",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  2",45
"2016-2017",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  3",48
"2016-2017",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  4",33
"2016-2017",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  5",51
"2016-2017",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  6",53
"2016-2017",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  7",40
"2016-2017",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  8",49
"2016-2017",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade  9",42
"2016-2017",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade 10",57
"2016-2017",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade 11",50
"2016-2017",07,"CHEROKEE COUNTY","ALTO ISD",037901,"TRADITIONAL ISD/CSD","Grade 12",45
"2016-2017",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Early Education",14
"2016-2017",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Pre-kindergarten",114
"2016-2017",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Kindergarten",215
"2016-2017",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  1",271
"2016-2017",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  2",268
"2016-2017",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  3",291
"2016-2017",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  4",282
"2016-2017",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  5",279
"2016-2017",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  6",279
"2016-2017",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  7",324
"2016-2017",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  8",271
"2016-2017",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade  9",283
"2016-2017",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade 10",291
"2016-2017",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade 11",309
"2016-2017",11,"JOHNSON COUNTY","ALVARADO ISD",126901,"TRADITIONAL ISD/CSD","Grade 12",233
"2016-2017",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Early Education",129
"2016-2017",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Pre-kindergarten",716
"2016-2017",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Kindergarten",1727
"2016-2017",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  1",1909
"2016-2017",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  2",1872
"2016-2017",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  3",1917
"2016-2017",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  4",1872
"2016-2017",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  5",1842
"2016-2017",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  6",1719
"2016-2017",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  7",1725
"2016-2017",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  8",1762
"2016-2017",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade  9",1836
"2016-2017",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade 10",1682
"2016-2017",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade 11",1608
"2016-2017",04,"BRAZORIA COUNTY","ALVIN ISD",020901,"TRADITIONAL ISD/CSD","Grade 12",1271
"2016-2017",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2016-2017",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Pre-kindergarten",16
"2016-2017",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Kindergarten",47
"2016-2017",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  1",55
"2016-2017",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  2",50
"2016-2017",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  3",61
"2016-2017",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  4",44
"2016-2017",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  5",57
"2016-2017",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  6",66
"2016-2017",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  7",54
"2016-2017",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  8",65
"2016-2017",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade  9",51
"2016-2017",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade 10",57
"2016-2017",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade 11",48
"2016-2017",11,"WISE COUNTY","ALVORD ISD",249901,"TRADITIONAL ISD/CSD","Grade 12",50
"2016-2017",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Early Education",210
"2016-2017",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Pre-kindergarten",1856
"2016-2017",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Kindergarten",2476
"2016-2017",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  1",2571
"2016-2017",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  2",2688
"2016-2017",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  3",2645
"2016-2017",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  4",2613
"2016-2017",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  5",2429
"2016-2017",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  6",2469
"2016-2017",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  7",2428
"2016-2017",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  8",2284
"2016-2017",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade  9",2612
"2016-2017",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade 10",2275
"2016-2017",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade 11",1992
"2016-2017",16,"POTTER COUNTY","AMARILLO ISD",188901,"TRADITIONAL ISD/CSD","Grade 12",1989
"2016-2017",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Pre-kindergarten",70
"2016-2017",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Kindergarten",33
"2016-2017",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  1",30
"2016-2017",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  2",32
"2016-2017",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  3",16
"2016-2017",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  4",27
"2016-2017",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  5",35
"2016-2017",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  6",21
"2016-2017",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  7",11
"2016-2017",04,"GALVESTON COUNTY","AMBASSADORS PREPARATORY ACADEMY",084804,"OPEN ENROLLMENT CHARTER","Grade  8",19
"2016-2017",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Pre-kindergarten",13
"2016-2017",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Kindergarten",12
"2016-2017",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  1",14
"2016-2017",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  2",10
"2016-2017",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  3",8
"2016-2017",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  4",14
"2016-2017",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  5",12
"2016-2017",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  6",9
"2016-2017",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  7",11
"2016-2017",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  8",13
"2016-2017",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade  9",12
"2016-2017",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade 10",14
"2016-2017",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade 11",10
"2016-2017",17,"LAMB COUNTY","AMHERST ISD",140901,"TRADITIONAL ISD/CSD","Grade 12",9
"2016-2017",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Pre-kindergarten",66
"2016-2017",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Kindergarten",45
"2016-2017",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  1",43
"2016-2017",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  2",53
"2016-2017",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  3",50
"2016-2017",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  4",46
"2016-2017",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  5",50
"2016-2017",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  6",50
"2016-2017",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  7",46
"2016-2017",04,"HARRIS COUNTY","AMIGOS POR VIDA-FRIENDS FOR LIFE P",101819,"OPEN ENROLLMENT CHARTER","Grade  8",50
"2016-2017",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Early Education",-9999999
"2016-2017",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Pre-kindergarten",51
"2016-2017",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Kindergarten",83
"2016-2017",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  1",101
"2016-2017",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  2",95
"2016-2017",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  3",113
"2016-2017",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  4",100
"2016-2017",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  5",104
"2016-2017",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  6",98
"2016-2017",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  7",88
"2016-2017",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  8",113
"2016-2017",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade  9",99
"2016-2017",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade 10",83
"2016-2017",04,"CHAMBERS COUNTY","ANAHUAC ISD",036901,"TRADITIONAL ISD/CSD","Grade 11",99
